reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-16,ARKK,TESLA INC,TSLA,88160R101,1712551,610661435.58,9.51
2026-09-16,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,2810653,403300598.97,6.28
2026-09-16,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5125517,352891845.45,5.5
2026-09-16,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,3815675,329292752.5,5.13
2026-09-16,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5520606,286133008.98,4.46
2026-09-16,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1619572,278744536.92,4.34
2026-09-16,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2354555,260060599.75,4.05
2026-09-16,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2980214,221698119.46,3.45
2026-09-16,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1593804,220104332.4,3.43
2026-09-16,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1496996,194399900.56,3.03
2026-09-16,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,985535,170063919.6,2.65
2026-09-16,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,327587,165169365.4,2.57
2026-09-16,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,878113,161599135.39,2.52
2026-09-16,ARKK,NVIDIA CORP,NVDA,67066G104,743441,157735876.97,2.46
2026-09-16,ARKK,BLOCK INC,XYZ,852234103,2011451,157516727.81,2.45
2026-09-16,ARKK,AMAZON.COM INC,AMZN,023135106,612846,152243203.32,2.37
2026-09-16,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,1876077,151812150.84,2.36
2026-09-16,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,6367085,147843713.7,2.3
2026-09-16,ARKK,BULLISH,BLSH,G16910120,3972002,140847190.92,2.19
2026-09-16,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,191601,128418654.24,2.0
2026-09-16,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5130551,121081003.6,1.89
2026-09-16,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9857484,111981018.24,1.74
2026-09-16,ARKK,BROADCOM INC,AVGO,11135F101,311721,105757583.67,1.65
2026-09-16,ARKK,ALPHABET INC-CL C,GOOG,02079K107,288640,98550355.2,1.54
2026-09-16,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,274007,89663310.61,1.4
2026-09-16,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,938558,88825129.12,1.38
2026-09-16,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,14403801,78788791.47,1.23
2026-09-16,ARKK,ILLUMINA INC,ILMN,452327109,330204,73401047.16,1.14
2026-09-16,ARKK,NATERA INC,NTRA,632307104,204313,71668914.14,1.12
2026-09-16,ARKK,X-ENERGY INC,XE,98386P102,4521771,67939609.28,1.06
2026-09-16,ARKK,ROCKET LAB,RKLB UQ,773121108,1033692,65691126.6,1.02
2026-09-16,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1367199,65106016.38,1.01
2026-09-16,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,19931591,64578354.84,1.01
2026-09-16,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,152574,62958523.81,0.98
2026-09-16,ARKK,TERADYNE INC,TER,880770102,168957,56237337.45,0.88
2026-09-16,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,367632,53931614.4,0.84
2026-09-16,ARKK,VERACYTE INC,VCYT,92337F107,1233156,49498881.84,0.77
2026-09-16,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2195307,37473890.49,0.58
2026-09-16,ARKK,ELI LILLY & CO,LLY,532457108,27966,31772452.26,0.49
2026-09-16,ARKK,CERUS CORP,CERS,157085101,8941959,22354897.5,0.35
2026-09-16,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,999351,20096948.61,0.31
2026-09-16,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,12605478,16891340.52,0.26
