date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/16/2026,ARKK,TESLA INC,TSLA,88160R101,"1,712,551","$610,661,435.58",9.51%
09/16/2026,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"2,810,653","$403,300,598.97",6.28%
09/16/2026,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,"5,125,517","$352,891,845.45",5.50%
09/16/2026,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"3,815,675","$329,292,752.50",5.13%
09/16/2026,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"5,520,606","$286,133,008.98",4.46%
09/16/2026,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,619,572","$278,744,536.92",4.34%
09/16/2026,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,354,555","$260,060,599.75",4.05%
09/16/2026,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,980,214","$221,698,119.46",3.45%
09/16/2026,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,593,804","$220,104,332.40",3.43%
09/16/2026,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,496,996","$194,399,900.56",3.03%
09/16/2026,ARKK,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"254,476","$172,563,178.42",2.69%
09/16/2026,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"985,535","$170,063,919.60",2.65%
09/16/2026,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"327,587","$165,169,365.40",2.57%
09/16/2026,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"878,113","$161,599,135.39",2.52%
09/16/2026,ARKK,NVIDIA CORP,NVDA,67066G104,"743,441","$157,735,876.97",2.46%
09/16/2026,ARKK,BLOCK INC,XYZ,852234103,"2,011,451","$157,516,727.81",2.45%
09/16/2026,ARKK,AMAZON.COM INC,AMZN,023135106,"612,846","$152,243,203.32",2.37%
09/16/2026,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,"1,876,077","$151,812,150.84",2.36%
09/16/2026,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"6,367,085","$147,843,713.70",2.30%
09/16/2026,ARKK,BULLISH,BLSH,G16910120,"3,972,002","$140,847,190.92",2.19%
09/16/2026,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"191,601","$128,418,654.24",2.00%
09/16/2026,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"5,130,551","$121,081,003.60",1.89%
09/16/2026,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"9,857,484","$111,981,018.24",1.74%
09/16/2026,ARKK,BROADCOM INC,AVGO,11135F101,"311,721","$105,757,583.67",1.65%
09/16/2026,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"101,331,361","$101,331,360.86",1.58%
09/16/2026,ARKK,ALPHABET INC-CL C,GOOG,02079K107,"288,640","$98,550,355.20",1.54%
09/16/2026,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,"274,007","$89,663,310.61",1.40%
09/16/2026,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,"938,558","$88,825,129.12",1.38%
09/16/2026,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"14,403,801","$78,788,791.47",1.23%
09/16/2026,ARKK,ILLUMINA INC,ILMN,452327109,"330,204","$73,401,047.16",1.14%
09/16/2026,ARKK,NATERA INC,NTRA,632307104,"204,313","$71,668,914.14",1.12%
09/16/2026,ARKK,X-ENERGY INC,XE,98386P102,"4,521,771","$67,939,609.28",1.06%
09/16/2026,ARKK,ROCKET LAB,RKLB UQ,773121108,"1,033,692","$65,691,126.60",1.02%
09/16/2026,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,367,199","$65,106,016.38",1.01%
09/16/2026,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"19,931,591","$64,578,354.84",1.01%
09/16/2026,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"152,574","$62,958,523.81",0.98%
09/16/2026,ARKK,TERADYNE INC,TER,880770102,"168,957","$56,237,337.45",0.88%
09/16/2026,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,"367,632","$53,931,614.40",0.84%
09/16/2026,ARKK,VERACYTE INC,VCYT,92337F107,"1,233,156","$49,498,881.84",0.77%
09/16/2026,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"2,195,307","$37,473,890.49",0.58%
09/16/2026,ARKK,ELI LILLY & CO,LLY,532457108,"27,966","$31,772,452.26",0.49%
09/16/2026,ARKK,CERUS CORP,CERS,157085101,"8,941,959","$22,354,897.50",0.35%
09/16/2026,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,"999,351","$20,096,948.61",0.31%
09/16/2026,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,605,478","$16,891,340.52",0.26%
09/16/2026,ARKK,BRERA HOLDINGS PLC WTS,,BREADUMMY,"431,626","$556,797.15",0.01%
09/16/2026,ARKK,BRERA HOLDINGS PLC-CL B,,G13311132,"191,398","$622,043.50",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above, or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions, and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities, or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form or referred to in any other publication without written permission."
