reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-15,ARKF,BLOCK INC,XYZ,852234103,790528,62839070.72,7.79
2026-09-15,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,57825784.24,7.17
2026-09-15,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,56518584.03,7.01
2026-09-15,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,49584006.36,6.15
2026-09-15,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,49055999.3,6.08
2026-09-15,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,37059726.31,4.59
2026-09-15,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,33348483.51,4.13
2026-09-15,ARKF,AMAZON.COM INC,AMZN,023135106,117160,29704746.4,3.68
2026-09-15,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,29341644.8,3.64
2026-09-15,ARKF,BULLISH,BLSH,G16910120,745851,28058914.62,3.48
2026-09-15,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,24695519.04,3.06
2026-09-15,ARKF,NVIDIA CORP,NVDA,67066G104,111999,23627309.04,2.93
2026-09-15,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,20072444.85,2.49
2026-09-15,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,18919844.16,2.35
2026-09-15,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,18626090.16,2.31
2026-09-15,ARKF,SEA LTD-ADR,SE,81141R100,152376,16560223.68,2.05
2026-09-15,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,16423519.61,2.04
2026-09-15,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,15704699.61,1.95
2026-09-15,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,15593435.66,1.93
2026-09-15,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,14728863.56,1.83
2026-09-15,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,14044495.0,1.74
2026-09-15,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,12939183.84,1.6
2026-09-15,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12649494.9,1.57
2026-09-15,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,11933102.89,1.48
2026-09-15,ARKF,DOORDASH INC - A,DASH,25809K105,56481,11496142.74,1.43
2026-09-15,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,10066069.2,1.25
2026-09-15,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9761834.25,1.21
2026-09-15,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,9686716.28,1.2
2026-09-15,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7413223.41,0.92
2026-09-15,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4922820.95,0.61
2026-09-15,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,4869662.7,0.6
2026-09-15,ARKF,PAYPAY CORP,PAYP,70450C101,235647,4401885.96,0.55
2026-09-15,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4013472.64,0.5
2026-09-15,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,402842,3379844.38,0.42
2026-09-15,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,819123.9,0.1
2026-09-15,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,470453.61,0.06
