Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-27,JEPI,AAPL,APPLE INC COMMON STOCK,2617698.0,1.78
2026-08-27,JEPI,ABBV,ABBVIE INC COMMON STOCK,2937469.0,1.63
2026-08-27,JEPI,ACN,ACCENTURE PLC COMMON,1390445.0,0.56
2026-08-27,JEPI,ADI,ANALOG DEVICES INC,522156.0,0.42
2026-08-27,JEPI,ADSK,AUTODESK INC COMMON,800888.0,0.47
2026-08-27,JEPI,AFRM,AFFIRM HOLDINGS INC,659065.0,0.11
2026-08-27,JEPI,AJG,ARTHUR J GALLAGHER & CO,1388368.0,0.78
2026-08-27,JEPI,AMD,ADVANCED MICRO DEVICES,925813.0,0.95
2026-08-27,JEPI,AMT,AMERICAN TOWER CORP REIT,749201.0,0.28
2026-08-27,JEPI,AMZN,AMAZON.COM INC COMMON,3362972.0,1.86
2026-08-27,JEPI,AON,AON PLC COMMON STOCK USD,1087390.0,0.82
2026-08-27,JEPI,APH,AMPHENOL CORP COMMON,1661466.0,0.58
2026-08-27,JEPI,AVGO,BROADCOM INC COMMON,1991563.0,1.6
2026-08-27,JEPI,AWK,AMERICAN WATER WORKS CO,456054.0,0.13
2026-08-27,JEPI,AXP,AMERICAN EXPRESS CO,895201.0,0.64
2026-08-27,JEPI,AZO,AUTOZONE INC COMMON,59185.0,0.37
2026-08-27,JEPI,BAC,BANK OF AMERICA CORP,1520982.0,0.2
2026-08-27,JEPI,BBY,BEST BUY CO INC COMMON,293947.0,0.05
2026-08-27,JEPI,BKR,BAKER HUGHES CO COMMON,1666236.0,0.22
2026-08-27,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,5534336.0,0.8
2026-08-27,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,203909.0,0.22
2026-08-27,JEPI,BURL,BURLINGTON STORES INC,594296.0,0.37
2026-08-27,JEPI,C,CITIGROUP INC COMMON,3892268.0,1.11
2026-08-27,JEPI,CB,CHUBB LTD COMMON STOCK,979268.0,0.71
2026-08-27,JEPI,CDNS,CADENCE DESIGN SYSTEMS,791237.0,0.59
2026-08-27,JEPI,CHD,CHURCH & DWIGHT CO INC,1941209.0,0.43
2026-08-27,JEPI,CMG,CHIPOTLE MEXICAN GRILL,13496218.0,1.08
2026-08-27,JEPI,CMI,CUMMINS INC COMMON STOCK,322083.0,0.4
2026-08-27,JEPI,CMS,CMS ENERGY CORP COMMON,723168.0,0.11
2026-08-27,JEPI,COP,CONOCOPHILLIPS COMMON,1951425.0,0.54
2026-08-27,JEPI,COST,COSTCO WHOLESALE CORP,617138.0,1.24
2026-08-27,JEPI,CPAY,CORPAY INC,845734.0,0.74
2026-08-27,JEPI,CVS,CVS HEALTH CORP COMMON,926446.0,0.19
2026-08-27,JEPI,DASH,DOORDASH INC COMMON,1304374.0,0.65
2026-08-27,JEPI,DE,DEERE & CO COMMON STOCK,398431.0,0.53
2026-08-27,JEPI,DIS,THE WALT DISNEY COMPANY,4320083.0,0.99
2026-08-27,JEPI,DOV,DOVER CORP COMMON STOCK,1423938.0,0.62
2026-08-27,JEPI,ECL,ECOLAB INC COMMON STOCK,1785657.0,1.1
2026-08-27,JEPI,EMR,EMERSON ELECTRIC CO,2725799.0,0.93
2026-08-27,JEPI,EOG,EOG RESOURCES INC COMMON,5005003.0,1.56
2026-08-27,JEPI,EQIX,EQUINIX INC REIT USD,419648.0,0.97
2026-08-27,JEPI,ETN,EATON CORP PLC COMMON,1582430.0,1.42
2026-08-27,JEPI,ETR,ENTERGY CORP COMMON,4134699.0,0.95
2026-08-27,JEPI,EW,EDWARDS LIFESCIENCES,967922.0,0.19
2026-08-27,JEPI,FDX,FEDEX CORP COMMON STOCK,566274.0,0.4
2026-08-27,JEPI,FDXF,FEDEX FREIGHT HOLDING CO,253383.0,0.07
2026-08-27,JEPI,FTNT,FORTINET INC COMMON,901106.0,0.34
2026-08-27,JEPI,GD,GENERAL DYNAMICS CORP,290852.0,0.24
2026-08-27,JEPI,GLW,CORNING INC COMMON STOCK,598517.0,0.2
2026-08-27,JEPI,GOOGL,ALPHABET INC-CL A -,2309521.0,1.7
