reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-31,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3093870,190396759.8,9.36
2026-08-31,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1324457,187251730.66,9.21
2026-08-31,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2530823,162073904.92,7.97
2026-08-31,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2160836,124723453.92,6.13
2026-08-31,ARKG,PERSONALIS INC,PSNL,71535D106,7134324,121782910.68,5.99
2026-08-31,ARKG,ABSCI CORP,ABSI,00091E109,10899797,94937231.87,4.67
2026-08-31,ARKG,NATERA INC,NTRA,632307104,254401,83000870.26,4.08
2026-08-31,ARKG,ILLUMINA INC,ILMN,452327109,381161,82174499.99,4.04
2026-08-31,ARKG,ELI LILLY & CO,LLY,532457108,67246,78987824.06,3.88
2026-08-31,ARKG,GUARDANT HEALTH INC,GH,40131M109,482957,77997555.5,3.83
2026-08-31,ARKG,CAREDX INC,CDNA,14167L103,1550170,77182964.3,3.79
2026-08-31,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2441888,71596156.16,3.52
2026-08-31,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4729363,64934153.99,3.19
2026-08-31,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14450107,48263357.38,2.37
2026-08-31,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1880308,47364958.52,2.33
2026-08-31,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1782086,46708474.06,2.3
2026-08-31,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,530873,45832920.46,2.25
2026-08-31,ARKG,SCHRODINGER INC,SDGR,80810D103,2313119,45568444.3,2.24
2026-08-31,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2904131,44113749.89,2.17
2026-08-31,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5054537,42609746.91,2.09
2026-08-31,ARKG,VERACYTE INC,VCYT,92337F107,970484,42060776.56,2.07
2026-08-31,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,618752,37774809.6,1.86
2026-08-31,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2688937,34606619.19,1.7
2026-08-31,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1014106,31143195.26,1.53
2026-08-31,ARKG,PRIME MEDICINE INC,PRME,74168J101,7960365,28736917.65,1.41
2026-08-31,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1619206,24822427.98,1.22
2026-08-31,ARKG,908 DEVICES INC,MASS,65443P102,2018660,21660221.8,1.06
2026-08-31,ARKG,CERUS CORP,CERS,157085101,7919348,20986272.2,1.03
2026-08-31,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11262519,15767526.6,0.78
2026-08-31,ARKG,FREENOME INC,FRNM,35661P100,764341,11304603.39,0.56
2026-08-31,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,401536,11419683.84,0.56
2026-08-31,ARKG,QUANTUM-SI INC,QSI,74765K105,7162899,5587061.22,0.27
