reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-02,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3054623,183216287.54,9.13
2026-09-02,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1302838,172052786.28,8.57
2026-09-02,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2539703,158147305.81,7.88
2026-09-02,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2168417,123209453.94,6.14
2026-09-02,ARKG,PERSONALIS INC,PSNL,71535D106,6982485,119121194.1,5.93
2026-09-02,ARKG,ABSCI CORP,ABSI,00091E109,10938041,96692282.44,4.82
2026-09-02,ARKG,GUARDANT HEALTH INC,GH,40131M109,541971,89105452.11,4.44
2026-09-02,ARKG,NATERA INC,NTRA,632307104,255292,81887461.92,4.08
2026-09-02,ARKG,ILLUMINA INC,ILMN,452327109,382496,79226396.48,3.95
2026-09-02,ARKG,ELI LILLY & CO,LLY,532457108,67480,78276800.0,3.9
2026-09-02,ARKG,CAREDX INC,CDNA,14167L103,1555609,76178172.73,3.8
2026-09-02,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2450456,71112233.12,3.54
2026-09-02,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4745956,62836457.44,3.13
2026-09-02,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14500807,48287687.31,2.41
2026-09-02,ARKG,SCHRODINGER INC,SDGR,80810D103,2321234,48374516.56,2.41
2026-09-02,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2914319,47284825.78,2.36
2026-09-02,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1788338,46568321.52,2.32
2026-09-02,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1886905,45927267.7,2.29
2026-09-02,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,532733,45181085.73,2.25
2026-09-02,ARKG,VERACYTE INC,VCYT,92337F107,980960,42603092.8,2.12
2026-09-02,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5072270,41491168.6,2.07
2026-09-02,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,620921,37180749.48,1.85
2026-09-02,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2789710,35387471.35,1.76
2026-09-02,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1017664,29878615.04,1.49
2026-09-02,ARKG,PRIME MEDICINE INC,PRME,74168J101,7988295,28518213.15,1.42
2026-09-02,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1624885,25656934.15,1.28
2026-09-02,ARKG,908 DEVICES INC,MASS,65443P102,2025743,21574162.95,1.07
2026-09-02,ARKG,CERUS CORP,CERS,157085101,7947134,20742019.74,1.03
2026-09-02,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11302035,14466604.8,0.72
2026-09-02,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,413750,11998750.0,0.6
2026-09-02,ARKG,FREENOME INC,FRNM,35661P100,767020,11697055.0,0.58
2026-09-02,ARKG,QUANTUM-SI INC,QSI,74765K105,7188030,5443495.12,0.27
