reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-17,ARKW,TESLA INC,TSLA,88160R101,394193,141152629.44,7.67
2026-09-17,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,573871,86585656.48,4.71
2026-09-17,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,85050298.84,4.62
2026-09-17,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975339,78466022.55,4.26
2026-09-17,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,140738,72128225.0,3.92
2026-09-17,ARKW,AMAZON.COM INC,AMZN,023135106,279723,68800669.08,3.74
2026-09-17,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,528267,68653579.32,3.73
2026-09-17,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,99534,67017237.54,3.64
2026-09-17,ARKW,BLOCK INC,XYZ,852234103,872462,66856763.06,3.63
2026-09-17,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,395768,65107793.68,3.54
2026-09-17,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,772673,64402294.55,3.5
2026-09-17,ARKW,ALPHABET INC-CL C,GOOG,02079K107,187051,63477627.36,3.45
2026-09-17,ARKW,NVIDIA CORP,NVDA,67066G104,289514,61927044.6,3.37
2026-09-17,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,280127,48837341.18,2.65
2026-09-17,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,248205,47275606.35,2.57
2026-09-17,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,184653,44567848.08,2.42
2026-09-17,ARKW,BROADCOM INC,AVGO,11135F101,126624,42990114.24,2.34
2026-09-17,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,128888,41843489.2,2.27
2026-09-17,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,175274,40451486.46,2.2
2026-09-17,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,845958,40123787.94,2.18
2026-09-17,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,95326,39819576.72,2.16
2026-09-17,ARKW,RUBRIK INC-A,RBRK,781154109,338456,35531110.88,1.93
2026-09-17,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1546060,35265628.6,1.92
2026-09-17,ARKW,EVERPURE INC-A,P,74624M102,336159,32812479.99,1.78
2026-09-17,ARKW,GITLAB INC-CL A,GTLB,37637K108,642245,31322288.65,1.7
2026-09-17,ARKW,BULLISH,BLSH,G16910120,886609,28442416.72,1.55
2026-09-17,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,42210,23107020.3,1.26
2026-09-17,ARKW,TOAST INC-CLASS A,TOST,888787108,729875,22713710.0,1.23
2026-09-17,ARKW,MERCADOLIBRE INC,MELI,58733R102,11322,20829196.62,1.13
2026-09-17,ARKW,NETFLIX INC,NFLX,64110L106,272016,20784742.56,1.13
2026-09-17,ARKW,DOORDASH INC - A,DASH,25809K105,95871,18863577.96,1.03
2026-09-17,ARKW,FIGMA INC-CL A,FIG,316841105,814902,18791640.12,1.02
2026-09-17,ARKW,SNOWFLAKE INC,SNOW,833445109,55952,18521231.04,1.01
2026-09-17,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2470216,16352829.92,0.89
2026-09-17,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,638431,15533026.23,0.84
2026-09-17,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,65197,10921149.47,0.59
2026-09-17,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,815573,7637433.85,0.42
2026-09-17,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,510352,4026677.28,0.22
