Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-14,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-14,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-14,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,907535.0,0.16
2026-08-14,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,446369.0,0.13
2026-08-14,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2340792.0,0.03
2026-08-14,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,410648.0,0.01
2026-08-14,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1676376.0,0.07
2026-08-14,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2400504.0,0.23
2026-08-14,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,798862.0,0.02
2026-08-14,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,243861.0,0.05
2026-08-14,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,143842.0,0.01
2026-08-14,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,907565.0,0.14
2026-08-14,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,612127.0,0.01
2026-08-14,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,37331.0,0.01
2026-08-14,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,739295.0,0.08
2026-08-14,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,22268.0,0.0
2026-08-14,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,5772203.0,0.3
2026-08-14,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,302480.0,0.22
2026-08-14,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1144543.0,0.28
2026-08-14,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144557.0,0.26
2026-08-14,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,285262.0,0.02
2026-08-14,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1220775.0,0.25
2026-08-14,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,179092.0,0.09
2026-08-14,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1364774.0,0.37
2026-08-14,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4605077.0,0.67
2026-08-14,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,1234116.0,0.19
2026-08-14,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,137771.0,0.02
2026-08-14,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,161595.0,0.02
2026-08-14,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,644543.0,0.1
2026-08-14,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1600261.0,0.06
2026-08-14,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1103073.0,0.07
2026-08-14,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1143875.0,0.02
2026-08-14,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,860341.0,0.08
2026-08-14,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,73144.0,0.01
2026-08-14,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,791757.0,0.07
2026-08-14,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,219847.0,0.05
2026-08-14,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1789932.0,0.61
2026-08-14,AVUV,ANIK,ANIKA THERAPEUTICS INC COMMON STOCK USD.01,35108.0,0.0
2026-08-14,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,592111.0,0.14
2026-08-14,AVUV,AOUT,AMERICAN OUTDOOR BRANDS INC COMMON STOCK,58637.0,0.0
2026-08-14,AVUV,AP,AMPCO PITTSBURGH CORP COMMON STOCK USD1.0,348071.0,0.01
2026-08-14,AVUV,APAM,ARTISAN PARTNERS ASSET MA  A COMMON STOCK USD.01,56985.0,0.01
2026-08-14,AVUV,APC,ARKO PETROLEUM CORP COMMON STOCK,123392.0,0.01
2026-08-14,AVUV,APEI,AMERICAN PUBLIC EDUCATION COMMON STOCK USD.01,573134.0,0.08
2026-08-14,AVUV,APOG,APOGEE ENTERPRISES INC COMMON STOCK USD.333,954205.0,0.13
