reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-21,ARKF,BLOCK INC,XYZ,852234103,803962,61326221.36,7.47
2026-09-21,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,603658,55403731.24,6.75
2026-09-21,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,429297,55164664.5,6.72
2026-09-21,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,51964975.44,6.33
2026-09-21,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,260584,50618442.0,6.16
2026-09-21,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,195691,34762549.24,4.23
2026-09-21,ARKF,TOAST INC-CLASS A,TOST,888787108,1132157,33670349.18,4.1
2026-09-21,ARKF,AMAZON.COM INC,AMZN,023135106,119146,30228531.66,3.68
2026-09-21,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44827,29820041.08,3.63
2026-09-21,ARKF,BULLISH,BLSH,G16910120,758523,29081771.82,3.54
2026-09-21,ARKF,NVIDIA CORP,NVDA,67066G104,113901,25316775.27,3.08
2026-09-21,ARKF,MERCADOLIBRE INC,MELI,58733R102,13212,23614996.68,2.88
2026-09-21,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1156575,19615512.0,2.39
2026-09-21,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,746946,19413126.54,2.36
2026-09-21,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,80476,19125121.4,2.33
2026-09-21,ARKF,SEA LTD-ADR,SE,81141R100,154962,15773581.98,1.92
2026-09-21,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,325651,15572630.82,1.9
2026-09-21,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1100516,15022043.4,1.83
2026-09-21,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26668,14929279.76,1.82
2026-09-21,ARKF,ADYEN NV,ADYEN,BZ1HM42,14534,14677418.3,1.79
2026-09-21,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,83698,13912281.56,1.69
2026-09-21,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26926,13717450.7,1.67
2026-09-21,ARKF,SECURITIZE CORP,SECZ,81517B101,1199920,13031131.2,1.59
2026-09-21,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,109223,12234068.23,1.49
2026-09-21,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,517686,11259670.5,1.37
2026-09-21,ARKF,DOORDASH INC - A,DASH,25809K105,57441,11082666.54,1.35
2026-09-21,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30986,10027069.6,1.22
2026-09-21,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,696681,9614197.8,1.17
2026-09-21,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,252063,7077929.04,0.86
2026-09-21,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,505870,5195284.9,0.63
2026-09-21,ARKF,ZILLOW GROUP INC - C,Z,98954M200,149255,4449291.55,0.54
2026-09-21,ARKF,PAYPAY CORP,PAYP,70450C101,239649,4244183.79,0.52
2026-09-21,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,40621,3961766.13,0.48
2026-09-21,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,409688,3814195.28,0.46
2026-09-21,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,396683,912370.9,0.11
2026-09-21,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4379,495877.96,0.06
