Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-13,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-13,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-13,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,864446.0,0.16
2026-08-13,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,446369.0,0.13
2026-08-13,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2360034.0,0.03
2026-08-13,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,522723.0,0.01
2026-08-13,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1675092.0,0.07
2026-08-13,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2400504.0,0.23
2026-08-13,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,798388.0,0.02
2026-08-13,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,243687.0,0.05
2026-08-13,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,143842.0,0.01
2026-08-13,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,907277.0,0.14
2026-08-13,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,612127.0,0.01
2026-08-13,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,37331.0,0.01
2026-08-13,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,738941.0,0.08
2026-08-13,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,25554.0,0.0
2026-08-13,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,5769389.0,0.3
2026-08-13,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,302402.0,0.22
2026-08-13,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1144543.0,0.28
2026-08-13,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144557.0,0.26
2026-08-13,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,285010.0,0.02
2026-08-13,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1219893.0,0.25
2026-08-13,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,182824.0,0.09
2026-08-13,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1364036.0,0.37
2026-08-13,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4602611.0,0.69
2026-08-13,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,1551603.0,0.24
2026-08-13,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,216993.0,0.04
2026-08-13,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,202021.0,0.02
2026-08-13,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,644411.0,0.1
