reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-23,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,436467,64483634.58,7.4
2026-09-23,ARKF,BLOCK INC,XYZ,852234103,817396,63372711.88,7.27
2026-09-23,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,613744,58054044.96,6.66
2026-09-23,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,53886231.0,6.18
2026-09-23,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,264934,53270279.38,6.11
2026-09-23,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,51314,37797635.83,4.34
2026-09-23,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,198961,36805795.39,4.22
2026-09-23,ARKF,TOAST INC-CLASS A,TOST,888787108,1151075,34129373.75,3.92
2026-09-23,ARKF,BULLISH,BLSH,G16910120,771195,31387636.5,3.6
2026-09-23,ARKF,AMAZON.COM INC,AMZN,023135106,121132,30886237.36,3.54
2026-09-23,ARKF,NVIDIA CORP,NVDA,67066G104,115803,26503832.61,3.04
2026-09-23,ARKF,MERCADOLIBRE INC,MELI,58733R102,13428,24527316.24,2.82
2026-09-23,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,759426,21841091.76,2.51
2026-09-23,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1175901,20178461.16,2.32
2026-09-23,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,73289,18326647.34,2.1
2026-09-23,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,27112,16911652.24,1.94
2026-09-23,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,331093,16511607.91,1.9
2026-09-23,ARKF,SEA LTD-ADR,SE,81141R100,157548,16333001.16,1.87
2026-09-23,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1118906,15843708.96,1.82
2026-09-23,ARKF,SECURITIZE CORP,SECZ,81517B101,1219972,15859636.0,1.82
2026-09-23,ARKF,ADYEN NV,ADYEN,BZ1HM42,14774,15273999.36,1.75
2026-09-23,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,85096,13769383.76,1.58
2026-09-23,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,27376,13723588.8,1.58
2026-09-23,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,111047,12694893.04,1.46
2026-09-23,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,526338,11474168.4,1.32
2026-09-23,ARKF,DOORDASH INC - A,DASH,25809K105,58401,11225256.21,1.29
2026-09-23,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,31502,11120206.0,1.28
2026-09-23,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,708321,9682748.07,1.11
2026-09-23,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,256275,7221829.5,0.83
2026-09-23,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,514324,5549555.96,0.64
2026-09-23,ARKF,ZILLOW GROUP INC - C,Z,98954M200,151745,4696507.75,0.54
2026-09-23,ARKF,PAYPAY CORP,PAYP,70450C101,243651,4129884.45,0.47
2026-09-23,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,41299,3983288.55,0.46
2026-09-23,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,416534,4023718.44,0.46
2026-09-23,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,403307,988102.15,0.11
2026-09-23,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4451,517695.81,0.06
