date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/04/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,026,143","$191,312,760.46",9.52%
09/04/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,290,694","$166,125,224.74",8.27%
09/04/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,516,023","$162,686,047.18",8.10%
09/04/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,148,201","$121,351,874.49",6.04%
09/04/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,917,381","$116,419,522.23",5.79%
09/04/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,836,057","$95,357,301.60",4.75%
09/04/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"536,923","$86,466,079.92",4.30%
09/04/2026,ARKG,ILLUMINA INC,ILMN,452327109,"378,936","$83,994,953.76",4.18%
09/04/2026,ARKG,NATERA INC,NTRA,632307104,"252,916","$82,872,985.72",4.12%
09/04/2026,ARKG,ELI LILLY & CO,LLY,532457108,"66,856","$77,526,217.60",3.86%
09/04/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,541,105","$76,839,495.30",3.82%
09/04/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,427,608","$71,517,331.68",3.56%
09/04/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,701,708","$62,485,699.32",3.11%
09/04/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"14,365,607","$49,417,688.08",2.46%
09/04/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,299,594","$47,624,591.74",2.37%
09/04/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"527,773","$46,122,082.47",2.30%
09/04/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,869,313","$45,929,020.41",2.29%
09/04/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,887,151","$44,924,069.56",2.24%
09/04/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,771,666","$44,858,583.12",2.23%
09/04/2026,ARKG,VERACYTE INC,VCYT,92337F107,"971,816","$43,411,020.72",2.16%
09/04/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,898,667","$36,755,097.56",1.83%
09/04/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,024,982","$36,632,118.78",1.82%
09/04/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"615,137","$35,757,913.81",1.78%
09/04/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"1,008,176","$30,819,940.32",1.53%
09/04/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,913,815","$29,360,253.65",1.46%
09/04/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,609,741","$26,303,167.94",1.31%
09/04/2026,ARKG,CERUS CORP,CERS,157085101,"7,873,038","$20,233,707.66",1.01%
09/04/2026,ARKG,908 DEVICES INC,MASS,65443P102,"2,006,855","$20,148,824.20",1.00%
09/04/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,196,659","$14,555,656.70",0.72%
09/04/2026,ARKG,FREENOME INC,FRNM,35661P100,"759,876","$12,841,904.40",0.64%
09/04/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"409,894","$12,628,834.14",0.63%
09/04/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"10,473,001","$10,473,001.39",0.52%
09/04/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,121,014","$5,419,091.65",0.27%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
