reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-04,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3026143,191312760.46,9.52
2026-09-04,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1290694,166125224.74,8.27
2026-09-04,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2516023,162686047.18,8.1
2026-09-04,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2148201,121351874.49,6.04
2026-09-04,ARKG,PERSONALIS INC,PSNL,71535D106,6917381,116419522.23,5.79
2026-09-04,ARKG,ABSCI CORP,ABSI,00091E109,10836057,95357301.6,4.75
2026-09-04,ARKG,GUARDANT HEALTH INC,GH,40131M109,536923,86466079.92,4.3
2026-09-04,ARKG,ILLUMINA INC,ILMN,452327109,378936,83994953.76,4.18
2026-09-04,ARKG,NATERA INC,NTRA,632307104,252916,82872985.72,4.12
2026-09-04,ARKG,ELI LILLY & CO,LLY,532457108,66856,77526217.6,3.86
2026-09-04,ARKG,CAREDX INC,CDNA,14167L103,1541105,76839495.3,3.82
2026-09-04,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2427608,71517331.68,3.56
2026-09-04,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4701708,62485699.32,3.11
2026-09-04,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14365607,49417688.08,2.46
2026-09-04,ARKG,SCHRODINGER INC,SDGR,80810D103,2299594,47624591.74,2.37
2026-09-04,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,527773,46122082.47,2.3
2026-09-04,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1869313,45929020.41,2.29
2026-09-04,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2887151,44924069.56,2.24
2026-09-04,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1771666,44858583.12,2.23
2026-09-04,ARKG,VERACYTE INC,VCYT,92337F107,971816,43411020.72,2.16
2026-09-04,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2898667,36755097.56,1.83
2026-09-04,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5024982,36632118.78,1.82
2026-09-04,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,615137,35757913.81,1.78
2026-09-04,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1008176,30819940.32,1.53
2026-09-04,ARKG,PRIME MEDICINE INC,PRME,74168J101,7913815,29360253.65,1.46
2026-09-04,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1609741,26303167.94,1.31
2026-09-04,ARKG,CERUS CORP,CERS,157085101,7873038,20233707.66,1.01
2026-09-04,ARKG,908 DEVICES INC,MASS,65443P102,2006855,20148824.2,1.0
2026-09-04,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11196659,14555656.7,0.72
2026-09-04,ARKG,FREENOME INC,FRNM,35661P100,759876,12841904.4,0.64
2026-09-04,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,409894,12628834.14,0.63
2026-09-04,ARKG,QUANTUM-SI INC,QSI,74765K105,7121014,5419091.65,0.27
