reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-09,ARKW,TESLA INC,TSLA,88160R101,382699,140894463.84,7.64
2026-09-09,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,95573664.68,5.18
2026-09-09,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975879,93860042.22,5.09
2026-09-09,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,557134,85503354.98,4.64
2026-09-09,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,750140,74886476.2,4.06
2026-09-09,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,145911,73793029.14,4.0
2026-09-09,ARKW,AMAZON.COM INC,AMZN,023135106,271568,69784828.96,3.78
2026-09-09,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,384225,68753221.5,3.73
2026-09-09,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,512860,68774526.0,3.73
2026-09-09,ARKW,BLOCK INC,XYZ,852234103,847017,67846061.7,3.68
2026-09-09,ARKW,NVIDIA CORP,NVDA,67066G104,281072,63446382.56,3.44
2026-09-09,ARKW,ALPHABET INC-CL C,GOOG,02079K107,181598,60904337.24,3.3
2026-09-09,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,80852,49601084.96,2.69
2026-09-09,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,240967,48137977.59,2.61
2026-09-09,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,271958,46314447.4,2.51
2026-09-09,ARKW,BROADCOM INC,AVGO,11135F101,122935,45308923.6,2.46
2026-09-09,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92547,40628133.0,2.2
2026-09-09,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,179270,37650285.4,2.04
2026-09-09,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1500973,37179101.21,2.02
2026-09-09,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,821290,36810217.8,2.0
2026-09-09,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170164,35773577.72,1.94
2026-09-09,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,125129,35574174.7,1.93
2026-09-09,ARKW,EVERPURE INC-A,P,74624M102,326359,33007949.26,1.79
2026-09-09,ARKW,BULLISH,BLSH,G16910120,860751,30582483.03,1.66
2026-09-09,ARKW,RUBRIK INC-A,RBRK,781154109,328586,30108335.18,1.63
2026-09-09,ARKW,GITLAB INC-CL A,GTLB,37637K108,623513,29398637.95,1.59
2026-09-09,ARKW,TOAST INC-CLASS A,TOST,888787108,708588,23588894.52,1.28
2026-09-09,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,40985,21666310.4,1.17
2026-09-09,ARKW,MERCADOLIBRE INC,MELI,58733R102,10993,21175266.25,1.15
2026-09-09,ARKW,NETFLIX INC,NFLX,64110L106,264085,20273805.45,1.1
2026-09-09,ARKW,DOORDASH INC - A,DASH,25809K105,93078,18656554.32,1.01
2026-09-09,ARKW,SNOWFLAKE INC,SNOW,833445109,54321,18224695.5,0.99
2026-09-09,ARKW,FIGMA INC-CL A,FIG,316841105,791137,17998366.75,0.98
2026-09-09,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2398172,17530637.32,0.95
2026-09-09,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,619811,14794888.57,0.8
2026-09-09,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63300,11048382.0,0.6
2026-09-09,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,791787,7672416.03,0.42
2026-09-09,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,12145,4109382.2,0.22
2026-09-09,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,493327,4089680.83,0.22
