reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-22,ARKW,TESLA INC,TSLA,88160R101,392551,147324390.3,7.44
2026-09-22,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,811109,100009739.7,5.05
2026-09-22,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,971276,91775869.24,4.63
2026-09-22,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,571480,86779238.0,4.38
2026-09-22,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,140152,86266359.04,4.36
2026-09-22,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,112460,83360412.7,4.21
2026-09-22,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,394119,79237624.95,4.0
2026-09-22,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,526066,72555022.72,3.66
2026-09-22,ARKW,AMAZON.COM INC,AMZN,023135106,278558,71993315.1,3.64
2026-09-22,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,816669,69768032.67,3.52
2026-09-22,ARKW,BLOCK INC,XYZ,852234103,868827,67690311.57,3.42
2026-09-22,ARKW,NVIDIA CORP,NVDA,67066G104,288308,65555473.04,3.31
2026-09-22,ARKW,ALPHABET INC-CL C,GOOG,02079K107,186272,65357256.64,3.3
2026-09-22,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,247171,51532681.79,2.6
2026-09-22,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,278960,51074786.4,2.58
2026-09-22,ARKW,BROADCOM INC,AVGO,11135F101,126097,45730338.02,2.31
2026-09-22,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,128351,45137196.17,2.28
2026-09-22,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1539619,43494236.75,2.2
2026-09-22,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,842434,43174742.5,2.18
2026-09-22,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,174544,42772007.2,2.16
2026-09-22,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,94929,42256695.06,2.13
2026-09-22,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,164012,40896392.2,2.07
2026-09-22,ARKW,RUBRIK INC-A,RBRK,781154109,337046,38072716.16,1.92
2026-09-22,ARKW,BULLISH,BLSH,G16910120,882915,35440208.1,1.79
2026-09-22,ARKW,GITLAB INC-CL A,GTLB,37637K108,639569,31844140.51,1.61
2026-09-22,ARKW,EVERPURE INC-A,P,74624M102,275494,31312648.04,1.58
2026-09-22,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,42035,21722426.95,1.1
2026-09-22,ARKW,TOAST INC-CLASS A,TOST,888787108,726834,21659653.2,1.09
2026-09-22,ARKW,MERCADOLIBRE INC,MELI,58733R102,11275,20525799.25,1.04
2026-09-22,ARKW,NETFLIX INC,NFLX,64110L106,270883,19871976.88,1.0
2026-09-22,ARKW,SNOWFLAKE INC,SNOW,833445109,55719,18910471.41,0.96
2026-09-22,ARKW,DOORDASH INC - A,DASH,25809K105,95472,18505337.76,0.93
2026-09-22,ARKW,FIGMA INC-CL A,FIG,316841105,811507,18120951.31,0.92
2026-09-22,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,94513,15768548.92,0.8
2026-09-22,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2459924,14169162.24,0.72
2026-09-22,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,635771,13967888.87,0.71
2026-09-22,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,812175,8747124.75,0.44
2026-09-22,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,508226,4914545.42,0.25
