reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-17,ARKK,TESLA INC,TSLA,88160R101,1956298,700511187.84,9.66
2026-09-17,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,3210766,484440374.08,6.68
2026-09-17,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5855225,409690093.25,5.65
2026-09-17,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,4358795,350665057.75,4.84
2026-09-17,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6306597,329267429.37,4.54
2026-09-17,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1850179,304372947.29,4.2
2026-09-17,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2689625,280850642.5,3.87
2026-09-17,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1820688,260485832.16,3.59
2026-09-17,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3404417,247433027.56,3.41
2026-09-17,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1710083,222242386.68,3.06
2026-09-17,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1125695,196253666.3,2.71
2026-09-17,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,374015,191682687.5,2.64
2026-09-17,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,1002943,191030553.21,2.63
2026-09-17,ARKK,NVIDIA CORP,NVDA,67066G104,849218,181647730.2,2.51
2026-09-17,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,2143038,178622217.3,2.46
2026-09-17,ARKK,BLOCK INC,XYZ,852234103,2297684,176071524.92,2.43
2026-09-17,ARKK,AMAZON.COM INC,AMZN,023135106,700008,172173967.68,2.37
2026-09-17,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,7273526,168018450.6,2.32
2026-09-17,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,218757,147291275.67,2.03
2026-09-17,ARKK,BULLISH,BLSH,G16910120,4537460,145561716.8,2.01
2026-09-17,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5860916,133687493.96,1.84
2026-09-17,ARKK,BROADCOM INC,AVGO,11135F101,355959,120851640.09,1.67
2026-09-17,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9844666,113115212.34,1.56
2026-09-17,ARKK,ALPHABET INC-CL C,GOOG,02079K107,329593,111850680.48,1.54
2026-09-17,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,1072148,104448658.16,1.44
2026-09-17,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,312989,101611878.85,1.4
2026-09-17,ARKK,ILLUMINA INC,ILMN,452327109,377070,86322635.1,1.19
2026-09-17,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,16454736,85893721.92,1.18
2026-09-17,ARKK,NATERA INC,NTRA,632307104,233221,80540540.14,1.11
2026-09-17,ARKK,ROCKET LAB,RKLB UQ,773121108,1180860,75220782.0,1.04
2026-09-17,ARKK,X-ENERGY INC,XE,98386P102,5165631,75263243.67,1.04
2026-09-17,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1561671,74319922.89,1.02
2026-09-17,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,22769612,72635062.28,1.0
2026-09-17,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,174255,72789798.6,1.0
2026-09-17,ARKK,TERADYNE INC,TER,880770102,192828,65783272.2,0.91
2026-09-17,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,419973,61173267.18,0.84
2026-09-17,ARKK,VERACYTE INC,VCYT,92337F107,1408575,54230137.5,0.75
2026-09-17,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2507820,42231688.8,0.58
2026-09-17,ARKK,ELI LILLY & CO,LLY,532457108,31908,36305560.56,0.5
2026-09-17,ARKK,CERUS CORP,CERS,157085101,10215225,25844519.25,0.36
2026-09-17,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,1141482,23000862.3,0.32
2026-09-17,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14400402,19296538.68,0.27
