date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/28/2026,ARKW,TESLA INC,TSLA,88160R101,"384,341","$136,368,030.21",7.34%
08/28/2026,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"3,775,474","$100,087,438.19",5.39%
08/28/2026,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"194,513","$92,718,511.71",4.99%
08/28/2026,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"980,067","$92,361,514.08",4.97%
08/28/2026,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"817,997","$89,783,350.72",4.83%
08/28/2026,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"545,126","$84,129,295.58",4.53%
08/28/2026,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"559,525","$78,820,286.75",4.24%
08/28/2026,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"385,874","$73,593,889.28",3.96%
08/28/2026,ARKW,AMAZON.COM INC,AMZN,023135106,"272,733","$69,890,558.58",3.76%
08/28/2026,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"753,359","$65,391,561.20",3.52%
08/28/2026,ARKW,BLOCK INC,XYZ,852234103,"762,209","$64,673,433.65",3.48%
08/28/2026,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"182,377","$61,590,536.67",3.31%
08/28/2026,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"292,758","$54,432,494.94",2.93%
08/28/2026,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"81,198","$46,372,177.80",2.50%
08/28/2026,ARKW,NVIDIA CORP,NVDA,67066G104,"199,008","$45,369,843.84",2.44%
08/28/2026,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"242,001","$45,174,326.67",2.43%
08/28/2026,ARKW,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"62,528","$42,400,974.63",2.28%
08/28/2026,ARKW,BROADCOM INC,AVGO,11135F101,"113,564","$42,193,568.56",2.27%
08/28/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"170,894","$41,515,279.42",2.23%
08/28/2026,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"180,039","$41,041,690.44",2.21%
08/28/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"92,944","$39,714,971.20",2.14%
08/28/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,507,414","$38,635,020.82",2.08%
08/28/2026,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"125,666","$38,734,031.18",2.08%
08/28/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"329,996","$35,316,171.92",1.90%
08/28/2026,ARKW,EVERPURE INC-A,P,74624M102,"327,759","$32,526,803.16",1.75%
08/28/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"824,814","$31,466,654.10",1.69%
08/28/2026,ARKW,BULLISH,BLSH,G16910120,"864,445","$29,010,774.20",1.56%
08/28/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"626,189","$28,059,529.09",1.51%
08/28/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"711,629","$25,027,991.93",1.35%
08/28/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"794,532","$24,328,569.84",1.31%
08/28/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"93,477","$21,676,381.53",1.17%
08/28/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"41,160","$21,701,610.00",1.17%
08/28/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"11,040","$21,315,480.00",1.15%
08/28/2026,ARKW,NETFLIX INC,NFLX,64110L106,"265,218","$21,175,005.12",1.14%
08/28/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,408,464","$19,171,373.44",1.03%
08/28/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"54,554","$17,954,266.94",0.97%
