reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-02,ARKF,BLOCK INC,XYZ,852234103,790528,61566320.64,7.76
2026-09-02,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,59021797.14,7.44
2026-09-02,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,53112822.56,6.69
2026-09-02,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,45307295.88,5.71
2026-09-02,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,44891458.92,5.66
2026-09-02,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,37393698.01,4.71
2026-09-02,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,34620386.32,4.36
2026-09-02,ARKF,AMAZON.COM INC,AMZN,023135106,117160,29866427.2,3.76
2026-09-02,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,25517516.04,3.21
2026-09-02,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,25503778.82,3.21
2026-09-02,ARKF,BULLISH,BLSH,G16910120,745851,24657834.06,3.11
2026-09-02,ARKF,NVIDIA CORP,NVDA,67066G104,111999,24353062.56,3.07
2026-09-02,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,19390095.45,2.44
2026-09-02,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,17164470.42,2.16
2026-09-02,ARKF,SEA LTD-ADR,SE,81141R100,152376,17165156.4,2.16
2026-09-02,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,17018919.24,2.14
2026-09-02,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,16679453.41,2.1
2026-09-02,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,15647541.96,1.97
2026-09-02,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,15023453.5,1.89
2026-09-02,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,14406915.4,1.82
2026-09-02,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,13022900.03,1.64
2026-09-02,ARKF,DOORDASH INC - A,DASH,25809K105,56481,12745502.46,1.61
2026-09-02,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,12810552.72,1.61
2026-09-02,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,12052812.64,1.52
2026-09-02,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,11931756.96,1.5
2026-09-02,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9761834.25,1.23
2026-09-02,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,8699489.7,1.1
2026-09-02,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7884140.31,0.99
2026-09-02,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,7374175.0,0.93
2026-09-02,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,4909289.25,0.62
2026-09-02,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4685658.72,0.59
2026-09-02,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4157267.44,0.52
2026-09-02,ARKF,PAYPAY CORP,PAYP,70450C101,235647,3532348.53,0.45
2026-09-02,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,396271,3229608.65,0.41
2026-09-02,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,889334.52,0.11
2026-09-02,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,486044.95,0.06
