date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/31/2026,ARKK,TESLA INC,TSLA,88160R101,"1,675,822","$584,442,922.50",9.18%
08/31/2026,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"2,750,362","$389,176,223.00",6.11%
08/31/2026,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,"5,666,879","$362,906,931.16",5.70%
08/31/2026,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"3,845,132","$335,064,802.48",5.26%
08/31/2026,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"5,283,375","$304,956,405.00",4.79%
08/31/2026,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,620,807","$289,540,962.48",4.55%
08/31/2026,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,593,723","$243,680,246.70",3.83%
08/31/2026,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,696,308","$239,824,025.04",3.77%
08/31/2026,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,249,554","$234,538,500.04",3.68%
08/31/2026,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,138,914","$212,168,289.06",3.33%
08/31/2026,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,026,202","$186,232,471.08",2.92%
08/31/2026,ARKK,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"254,476","$172,563,178.42",2.71%
08/31/2026,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"5,853,508","$171,624,854.56",2.69%
08/31/2026,ARKK,AMAZON.COM INC,AMZN,023135106,"619,348","$165,012,887.64",2.59%
08/31/2026,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"350,609","$163,236,538.22",2.56%
08/31/2026,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,"1,899,569","$160,000,696.87",2.51%
08/31/2026,ARKK,NVIDIA CORP,NVDA,67066G104,"727,502","$158,268,060.10",2.49%
08/31/2026,ARKK,BLOCK INC,XYZ,852234103,"1,775,436","$148,373,186.52",2.33%
08/31/2026,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"827,519","$148,192,102.52",2.33%
08/31/2026,ARKK,BULLISH,BLSH,G16910120,"4,023,587","$132,335,776.43",2.08%
08/31/2026,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"9,667,941","$124,426,400.67",1.95%
08/31/2026,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"5,171,549","$123,082,866.20",1.93%
08/31/2026,ARKK,BROADCOM INC,AVGO,11135F101,"305,055","$112,501,233.45",1.77%
08/31/2026,ARKK,ALPHABET INC-CL C,GOOG,02079K107,"320,042","$109,736,000.96",1.72%
08/31/2026,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"150,080","$86,749,241.60",1.36%
08/31/2026,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,"948,103","$81,854,472.51",1.29%
08/31/2026,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,"268,133","$80,396,998.72",1.26%
08/31/2026,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"13,532,894","$77,814,140.50",1.22%
08/31/2026,ARKK,X-ENERGY INC,XE,98386P102,"4,424,751","$76,194,212.22",1.20%
08/31/2026,ARKK,ILLUMINA INC,ILMN,452327109,"332,301","$71,640,772.59",1.12%
08/31/2026,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,337,895","$69,570,540.00",1.09%
08/31/2026,ARKK,NATERA INC,NTRA,632307104,"207,622","$67,738,753.72",1.06%
08/31/2026,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"19,503,944","$65,143,172.96",1.02%
08/31/2026,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"149,307","$62,338,658.64",0.98%
08/31/2026,ARKK,TERADYNE INC,TER,880770102,"165,360","$58,697,839.20",0.92%
08/31/2026,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,"359,745","$54,987,023.25",0.86%
08/31/2026,ARKK,VERACYTE INC,VCYT,92337F107,"1,184,971","$51,356,643.14",0.81%
08/31/2026,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"2,148,216","$38,796,780.96",0.61%
08/31/2026,ARKK,ELI LILLY & CO,LLY,532457108,"27,372","$32,151,424.92",0.50%
08/31/2026,ARKK,ALPHABET INC-CL A,GOOGL,02079K305,"73,005","$25,302,802.95",0.40%
08/31/2026,ARKK,ROCKET LAB,RKLB UQ,773121108,"386,021","$24,855,892.19",0.39%
08/31/2026,ARKK,CERUS CORP,CERS,157085101,"8,750,097","$23,187,757.05",0.36%
08/31/2026,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,"977,934","$19,724,928.78",0.31%
08/31/2026,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,335,010","$17,269,014.00",0.27%
08/31/2026,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"9,399,416","$9,399,416.16",0.15%
08/31/2026,ARKK,BRERA HOLDINGS PLC WTS,,BREADUMMY,"431,626","$802,823.80",0.01%
08/31/2026,ARKK,BRERA HOLDINGS PLC-CL B,,G13311132,"213,651","$890,924.67",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above, or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions, and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities, or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form or referred to in any other publication without written permission."
