reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-08,ARKK,TESLA INC,TSLA,88160R101,1706986,604409602.88,9.13
2026-09-08,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,2801518,414484588.1,6.26
2026-09-08,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,3916644,399693520.2,6.04
2026-09-08,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5321487,343874489.94,5.2
2026-09-08,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1650935,304828638.4,4.61
2026-09-08,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5381655,300242532.45,4.54
2026-09-08,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2319975,283292147.25,4.28
2026-09-08,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1541975,223725152.75,3.38
2026-09-08,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1662903,207397262.16,3.13
2026-09-08,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3082482,193117497.3,2.92
2026-09-08,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1055053,183927389.49,2.78
2026-09-08,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,842891,177049254.55,2.68
2026-09-08,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,5962400,176844784.0,2.67
2026-09-08,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,1934905,172903110.8,2.61
2026-09-08,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,357105,170542634.85,2.58
2026-09-08,ARKK,NVIDIA CORP,NVDA,67066G104,741026,170702749.36,2.58
2026-09-08,ARKK,BLOCK INC,XYZ,852234103,2004916,165926848.16,2.51
2026-09-08,ARKK,AMAZON.COM INC,AMZN,023135106,630856,163082584.56,2.46
2026-09-08,ARKK,BULLISH,BLSH,G16910120,4098431,147543516.0,2.23
2026-09-08,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5267757,131535892.29,1.99
2026-09-08,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9568779,121906244.46,1.84
2026-09-08,ARKK,BROADCOM INC,AVGO,11135F101,310711,111201913.35,1.68
2026-09-08,ARKK,ALPHABET INC-CL C,GOOG,02079K107,325978,109303683.18,1.65
2026-09-08,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,152852,94274528.04,1.42
2026-09-08,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,965715,83041832.85,1.25
2026-09-08,ARKK,X-ENERGY INC,XE,98386P102,4507071,79820227.41,1.21
2026-09-08,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,13784642,78710305.82,1.19
2026-09-08,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,273117,76177793.64,1.15
2026-09-08,ARKK,ILLUMINA INC,ILMN,452327109,338461,73858959.42,1.12
2026-09-08,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,19866796,72116469.48,1.09
2026-09-08,ARKK,NATERA INC,NTRA,632307104,211458,69396286.44,1.05
2026-09-08,ARKK,ROCKET LAB,RKLB UQ,773121108,1030332,66209134.32,1.0
2026-09-08,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,152079,65228203.89,0.99
2026-09-08,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1362759,65167135.38,0.98
2026-09-08,ARKK,TERADYNE INC,TER,880770102,168412,60128136.36,0.91
2026-09-08,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,366437,57746806.83,0.87
2026-09-08,ARKK,VERACYTE INC,VCYT,92337F107,1229151,52275792.03,0.79
2026-09-08,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2188172,39868493.84,0.6
2026-09-08,ARKK,ELI LILLY & CO,LLY,532457108,27876,32039559.36,0.48
2026-09-08,ARKK,ALPHABET INC-CL A,GOOGL,02079K305,74349,25164162.54,0.38
2026-09-08,ARKK,CERUS CORP,CERS,157085101,8912889,23084382.51,0.35
2026-09-08,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,996106,20390289.82,0.31
2026-09-08,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,12564498,16962072.3,0.26
