date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/14/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$62,617,722.88",7.87%
09/14/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$54,365,736.33",6.83%
09/14/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$53,777,623.20",6.76%
09/14/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$53,724,725.34",6.75%
09/14/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$48,820,708.44",6.14%
09/14/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$44,907,570.84",5.64%
09/14/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$35,757,236.68",4.49%
09/14/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$32,178,563.83",4.04%
09/14/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$30,084,344.80",3.78%
09/14/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$28,567,106.49",3.59%
09/14/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$26,194,287.12",3.29%
09/14/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$24,658,220.52",3.10%
09/14/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$24,448,261.71",3.07%
09/14/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.73%
09/14/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$19,697,152.68",2.48%
09/14/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$18,383,683.98",2.31%
09/14/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$16,359,749.68",2.06%
09/14/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$16,188,426.24",2.03%
09/14/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$15,820,682.12",1.99%
09/14/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$15,394,150.50",1.93%
09/14/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"320,209","$14,569,509.50",1.83%
09/14/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$14,006,637.00",1.76%
09/14/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$13,919,757.00",1.75%
09/14/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,224","$13,534,993.12",1.70%
09/14/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,593,501.16",1.58%
09/14/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$12,107,089.27",1.52%
09/14/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$11,406,337.95",1.43%
09/14/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$9,757,508.36",1.23%
09/14/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,474,117.03",1.19%
09/14/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$9,339,969.10",1.17%
09/14/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,522,277.85",0.95%
09/14/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,974,160.00",0.63%
09/14/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"146,765","$4,769,862.50",0.60%
09/14/2026,ARKF,PAYPAY CORP,PAYP,70450C101,"235,647","$4,347,687.15",0.55%
09/14/2026,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"39,943","$3,989,906.27",0.50%
09/14/2026,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"402,842","$3,359,702.28",0.42%
09/14/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"882,149","$882,148.66",0.11%
09/14/2026,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,"390,059","$823,024.49",0.10%
09/14/2026,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"4,307","$470,755.10",0.06%
09/14/2026,ARKF,BRERA HOLDINGS PLC-CL B,,G13311132,"48,574","$172,437.70",0.02%
09/14/2026,ARKF,BRERA HOLDINGS PLC WTS,,BREADUMMY,"78,805","$115,055.74",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
