reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-14,ARKF,BLOCK INC,XYZ,852234103,790528,62617722.88,7.87
2026-09-14,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,54365736.33,6.83
2026-09-14,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,53777623.2,6.76
2026-09-14,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,48820708.44,6.14
2026-09-14,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,44907570.84,5.64
2026-09-14,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,35757236.68,4.49
2026-09-14,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,32178563.83,4.04
2026-09-14,ARKF,AMAZON.COM INC,AMZN,023135106,117160,30084344.8,3.78
2026-09-14,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,28567106.49,3.59
2026-09-14,ARKF,BULLISH,BLSH,G16910120,745851,26194287.12,3.29
2026-09-14,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,24658220.52,3.1
2026-09-14,ARKF,NVIDIA CORP,NVDA,67066G104,111999,24448261.71,3.07
2026-09-14,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,19697152.68,2.48
2026-09-14,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,18383683.98,2.31
2026-09-14,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,16359749.68,2.06
2026-09-14,ARKF,SEA LTD-ADR,SE,81141R100,152376,16188426.24,2.03
2026-09-14,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,15820682.12,1.99
2026-09-14,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,15394150.5,1.93
2026-09-14,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,14569509.5,1.83
2026-09-14,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,14006637.0,1.76
2026-09-14,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,13919757.0,1.75
2026-09-14,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,13534993.12,1.7
2026-09-14,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12593501.16,1.58
2026-09-14,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,12107089.27,1.52
2026-09-14,ARKF,DOORDASH INC - A,DASH,25809K105,56481,11406337.95,1.43
2026-09-14,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,9757508.36,1.23
2026-09-14,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9474117.03,1.19
2026-09-14,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,9339969.1,1.17
2026-09-14,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7522277.85,0.95
2026-09-14,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4974160.0,0.63
2026-09-14,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,4769862.5,0.6
2026-09-14,ARKF,PAYPAY CORP,PAYP,70450C101,235647,4347687.15,0.55
2026-09-14,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,3989906.27,0.5
2026-09-14,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,402842,3359702.28,0.42
2026-09-14,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,823024.49,0.1
2026-09-14,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,470755.1,0.06
