reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-08,ARKF,BLOCK INC,XYZ,852234103,790528,65424097.28,7.87
2026-09-08,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,61246406.43,7.37
2026-09-08,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,60574022.6,7.29
2026-09-08,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,52958130.12,6.37
2026-09-08,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,47311045.76,5.69
2026-09-08,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,37794464.05,4.55
2026-09-08,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,33544752.93,4.04
2026-09-08,ARKF,AMAZON.COM INC,AMZN,023135106,117160,30287031.6,3.64
2026-09-08,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,27189071.91,3.27
2026-09-08,ARKF,BULLISH,BLSH,G16910120,745851,26850636.0,3.23
2026-09-08,ARKF,NVIDIA CORP,NVDA,67066G104,111999,25800089.64,3.1
2026-09-08,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,25710766.56,3.09
2026-09-08,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,20720676.78,2.49
2026-09-08,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,18339616.02,2.21
2026-09-08,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,17043427.22,2.05
2026-09-08,ARKF,SEA LTD-ADR,SE,81141R100,152376,17079825.84,2.05
2026-09-08,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,16863029.2,2.03
2026-09-08,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,16632276.62,2.0
2026-09-08,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,14973662.0,1.8
2026-09-08,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,14361376.68,1.73
2026-09-08,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,13868251.79,1.67
2026-09-08,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,13075828.25,1.57
2026-09-08,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,12523795.68,1.51
2026-09-08,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12221906.34,1.47
2026-09-08,ARKF,DOORDASH INC - A,DASH,25809K105,56481,11958722.13,1.44
2026-09-08,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9871440.81,1.19
2026-09-08,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,8754620.56,1.05
2026-09-08,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,8498692.4,1.02
2026-09-08,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,8047721.97,0.97
2026-09-08,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,5076601.35,0.61
2026-09-08,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4760271.12,0.57
2026-09-08,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4295070.79,0.52
2026-09-08,ARKF,PAYPAY CORP,PAYP,70450C101,235647,4015424.88,0.48
2026-09-08,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,400964,3323991.56,0.4
2026-09-08,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,889334.52,0.11
2026-09-08,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,487724.68,0.06
