reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-09,ARKF,BLOCK INC,XYZ,852234103,790528,63321292.8,7.8
2026-09-09,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,57089754.96,7.03
2026-09-09,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,56607230.7,6.97
2026-09-09,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,50889419.28,6.27
2026-09-09,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,45850511.96,5.65
2026-09-09,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,37059726.31,4.57
2026-09-09,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,32769296.3,4.04
2026-09-09,ARKF,AMAZON.COM INC,AMZN,023135106,117160,30106605.2,3.71
2026-09-09,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,27044038.84,3.33
2026-09-09,ARKF,BULLISH,BLSH,G16910120,745851,26500086.03,3.27
2026-09-09,ARKF,NVIDIA CORP,NVDA,67066G104,111999,25281534.27,3.11
2026-09-09,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,25033545.0,3.08
2026-09-09,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,20481854.49,2.52
2026-09-09,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,18192722.82,2.24
2026-09-09,ARKF,SEA LTD-ADR,SE,81141R100,152376,17268772.08,2.13
2026-09-09,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,16619302.64,2.05
2026-09-09,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,16588991.58,2.04
2026-09-09,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,16441190.2,2.03
2026-09-09,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,14364642.0,1.77
2026-09-09,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,14351767.38,1.77
2026-09-09,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,13996272.64,1.72
2026-09-09,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,13262525.76,1.63
2026-09-09,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,12619382.5,1.55
2026-09-09,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12150641.58,1.5
2026-09-09,ARKF,DOORDASH INC - A,DASH,25809K105,56481,11321051.64,1.39
2026-09-09,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9768684.66,1.2
2026-09-09,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,9733911.0,1.2
2026-09-09,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,8662621.0,1.07
2026-09-09,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7656117.39,0.94
2026-09-09,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4819961.04,0.59
2026-09-09,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,4749315.4,0.59
2026-09-09,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4282289.03,0.53
2026-09-09,ARKF,PAYPAY CORP,PAYP,70450C101,235647,4137961.32,0.51
2026-09-09,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,400964,3323991.56,0.41
2026-09-09,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,869831.57,0.11
2026-09-09,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,485226.62,0.06
