date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/09/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$63,321,292.80",7.80%
09/09/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$57,089,754.96",7.03%
09/09/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$56,607,230.70",6.97%
09/09/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$54,542,552.22",6.72%
09/09/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$50,889,419.28",6.27%
09/09/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$45,850,511.96",5.65%
09/09/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$37,059,726.31",4.57%
09/09/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$32,769,296.30",4.04%
09/09/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$30,106,605.20",3.71%
09/09/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$27,044,038.84",3.33%
09/09/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$26,500,086.03",3.27%
09/09/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$25,281,534.27",3.11%
09/09/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$25,033,545.00",3.08%
09/09/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.67%
09/09/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$20,481,854.49",2.52%
09/09/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$18,192,722.82",2.24%
09/09/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$17,268,772.08",2.13%
09/09/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$16,619,302.64",2.05%
