Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-09,JEPI,AAPL,APPLE INC COMMON STOCK,2601112.0,1.8
2026-09-09,JEPI,ABBV,ABBVIE INC COMMON STOCK,2920336.0,1.61
2026-09-09,JEPI,ACN,ACCENTURE PLC COMMON,1382862.0,0.53
2026-09-09,JEPI,ADI,ANALOG DEVICES INC,410529.0,0.33
2026-09-09,JEPI,ADSK,AUTODESK INC COMMON,715768.0,0.32
2026-09-09,JEPI,AFRM,AFFIRM HOLDINGS INC,652449.0,0.1
2026-09-09,JEPI,AJG,ARTHUR J GALLAGHER & CO,1380195.0,0.74
2026-09-09,JEPI,AMD,ADVANCED MICRO DEVICES,920348.0,1.05
2026-09-09,JEPI,AMT,AMERICAN TOWER CORP REIT,745081.0,0.29
2026-09-09,JEPI,AMZN,AMAZON.COM INC COMMON,3343531.0,1.85
2026-09-09,JEPI,AON,AON PLC COMMON STOCK USD,1086293.0,0.73
2026-09-09,JEPI,APH,AMPHENOL CORP COMMON,3329813.0,0.59
2026-09-09,JEPI,AVGO,BROADCOM INC COMMON,2046648.0,1.64
2026-09-09,JEPI,AWK,AMERICAN WATER WORKS CO,453181.0,0.14
2026-09-09,JEPI,AXP,AMERICAN EXPRESS CO,829720.0,0.59
2026-09-09,JEPI,AZO,AUTOZONE INC COMMON,58644.0,0.37
2026-09-09,JEPI,BAC,BANK OF AMERICA CORP,1512151.0,0.21
2026-09-09,JEPI,BBY,BEST BUY CO INC COMMON,292567.0,0.06
2026-09-09,JEPI,BKR,BAKER HUGHES CO COMMON,1656777.0,0.23
2026-09-09,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,5214254.0,0.74
2026-09-09,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,202602.0,0.23
2026-09-09,JEPI,BURL,BURLINGTON STORES INC,668615.0,0.35
2026-09-09,JEPI,C,CITIGROUP INC COMMON,4026148.0,1.22
2026-09-09,JEPI,CB,CHUBB LTD COMMON STOCK,1010863.0,0.75
2026-09-09,JEPI,CDNS,CADENCE DESIGN SYSTEMS,723103.0,0.45
2026-09-09,JEPI,CHD,CHURCH & DWIGHT CO INC,1930009.0,0.4
2026-09-09,JEPI,CMG,CHIPOTLE MEXICAN GRILL,13013620.0,1.03
2026-09-09,JEPI,CMI,CUMMINS INC COMMON STOCK,318557.0,0.39
2026-09-09,JEPI,CMS,CMS ENERGY CORP COMMON,481176.0,0.07
2026-09-09,JEPI,COP,CONOCOPHILLIPS COMMON,1940013.0,0.58
2026-09-09,JEPI,COST,COSTCO WHOLESALE CORP,613792.0,1.22
2026-09-09,JEPI,CPAY,CORPAY INC,841049.0,0.75
2026-09-09,JEPI,CVS,CVS HEALTH CORP COMMON,921014.0,0.19
2026-09-09,JEPI,DASH,DOORDASH INC COMMON,1303567.0,0.56
2026-09-09,JEPI,DE,DEERE & CO COMMON STOCK,395869.0,0.59
2026-09-09,JEPI,DIS,THE WALT DISNEY COMPANY,4310532.0,0.99
2026-09-09,JEPI,DOV,DOVER CORP COMMON STOCK,1426842.0,0.6
2026-09-09,JEPI,ECL,ECOLAB INC COMMON STOCK,1774735.0,1.06
2026-09-09,JEPI,EMR,EMERSON ELECTRIC CO,2722419.0,0.9
2026-09-09,JEPI,EOG,EOG RESOURCES INC COMMON,4976321.0,1.61
2026-09-09,JEPI,EQIX,EQUINIX INC REIT USD,417191.0,0.96
2026-09-09,JEPI,ETN,EATON CORP PLC COMMON,1573463.0,1.44
2026-09-09,JEPI,ETR,ENTERGY CORP COMMON,4113056.0,0.97
2026-09-09,JEPI,EW,EDWARDS LIFESCIENCES,962338.0,0.18
2026-09-09,JEPI,FDX,FEDEX CORP COMMON STOCK,651192.0,0.44
2026-09-09,JEPI,FDXF,FEDEX FREIGHT HOLDING CO,249910.0,0.07
2026-09-09,JEPI,FTNT,FORTINET INC COMMON,896361.0,0.31
2026-09-09,JEPI,GD,GENERAL DYNAMICS CORP,289235.0,0.22
2026-09-09,JEPI,GLW,CORNING INC COMMON STOCK,594474.0,0.22
2026-09-09,JEPI,GOOGL,ALPHABET INC-CL A -,2295226.0,1.67
2026-09-09,JEPI,HLT,HILTON WORLDWIDE,384544.0,0.26
2026-09-09,JEPI,HPE,HEWLETT PACKARD,2133981.0,0.28
2026-09-09,JEPI,HUM,HUMANA INC COMMON STOCK,273250.0,0.24
2026-09-09,JEPI,HWM,HOWMET AEROSPACE INC,2521150.0,1.29
2026-09-09,JEPI,INTC,INTEL CORP COMMON STOCK,1273868.0,0.3
2026-09-09,JEPI,ISRG,INTUITIVE SURGICAL INC,771070.0,0.6
2026-09-09,JEPI,JIMXX,JPMORGAN PRIME MONEY,490113664.0,1.08
2026-09-09,JEPI,JNJ,JOHNSON & COMMON,3040975.0,1.78
2026-09-09,JEPI,KDP,KEURIG DR PEPPER INC,5290207.0,0.37
2026-09-09,JEPI,KMB,KIMBERLY-CLARK CORP,951021.0,0.21
2026-09-09,JEPI,LDOS,LEIDOS HOLDINGS INC,743081.0,0.21
2026-09-09,JEPI,LIN,LINDE PLC COMMON STOCK,66645.0,0.07
2026-09-09,JEPI,LLY,ELI LILLY AND COMPANY,385202.0,0.95
2026-09-09,JEPI,LOW,LOWE'S COS INC COMMON,3447099.0,1.5
2026-09-09,JEPI,LRCX,LAM RESEARCH CORP COMMON,2203231.0,1.53
2026-09-09,JEPI,MA,MASTERCARD INC COMMON,1422852.0,1.77
2026-09-09,JEPI,MAR,MARRIOTT INTERNATIONAL,154612.0,0.11
2026-09-09,JEPI,MCD,MCDONALD'S CORP COMMON,1184260.0,0.66
2026-09-09,JEPI,MCK,MCKESSON CORP COMMON,357883.0,0.7
2026-09-09,JEPI,MDLZ,MONDELEZ INTERNATIONAL,9506107.0,1.3
2026-09-09,JEPI,MDT,MEDTRONIC PLC COMMON,2698412.0,0.54
2026-09-09,JEPI,META,META PLATFORMS INC,1302899.0,1.87
2026-09-09,JEPI,MMM,3M CO COMMON STOCK USD,4383460.0,1.58
2026-09-09,JEPI,MNST,MONSTER BEVERAGE CORP,382533.0,0.04
2026-09-09,JEPI,MO,ALTRIA GROUP INC COMMON,1453506.0,0.22
2026-09-09,JEPI,MRK,MERCK & CO INC COMMON,1564130.0,0.51
2026-09-09,JEPI,MSFT,MICROSOFT CORP COMMON,1782068.0,1.92
2026-09-09,JEPI,MU,MICRON TECHNOLOGY INC,255243.0,0.58
2026-09-09,JEPI,NAN,SPX_27,822788.0,13.97
2026-09-09,JEPI,NEE,NEXTERA ENERGY INC,9349486.0,1.7
2026-09-09,JEPI,NFLX,NETFLIX INC COMMON STOCK,5333516.0,0.89
2026-09-09,JEPI,NVDA,NVIDIA CORP COMMON STOCK,3810712.0,1.87
2026-09-09,JEPI,NXPI,NXP SEMICONDUCTORS NV,715760.0,0.35
2026-09-09,JEPI,ORCL,ORACLE CORP COMMON STOCK,679770.0,0.24
2026-09-09,JEPI,PEP,PEPSICO INC COMMON STOCK,4123934.0,1.24
2026-09-09,JEPI,PG,THE PROCTER & GAMBLE,1902687.0,0.6
2026-09-09,JEPI,PGR,PROGRESSIVE CORP/THE,1919781.0,0.91
2026-09-09,JEPI,PLTR,PALANTIR TECHNOLOGIES,675769.0,0.25
2026-09-09,JEPI,PM,PHILIP MORRIS,3303538.0,1.35
2026-09-09,JEPI,REGN,REGENERON,603124.0,1.07
2026-09-09,JEPI,ROST,ROSS STORES INC COMMON,2570456.0,1.27
2026-09-09,JEPI,RTX,RTX CORP,2862362.0,1.24
2026-09-09,JEPI,SO,THE SOUTHERN COMPANY,3648443.0,0.71
2026-09-09,JEPI,SPGI,S&P GLOBAL INC COMMON,485836.0,0.45
2026-09-09,JEPI,SRE,SEMPRA COMMON STOCK USD,5348192.0,1.0
2026-09-09,JEPI,STX,SEAGATE TECHNOLOGY,174613.0,0.34
2026-09-09,JEPI,SYK,STRYKER CORP COMMON,1098307.0,0.66
2026-09-09,JEPI,T,AT&T INC COMMON STOCK,11655380.0,0.64
2026-09-09,JEPI,TDG,TRANSDIGM GROUP INC,54420.0,0.13
2026-09-09,JEPI,TJX,TJX COS INC/THE COMMON,1019648.0,0.28
2026-09-09,JEPI,TMO,THERMO FISHER SCIENTIFIC,199935.0,0.27
2026-09-09,JEPI,TMUS,T-MOBILE US INC COMMON,1636107.0,0.64
2026-09-09,JEPI,TOST,TOAST INC COMMON STOCK,1322216.0,0.09
2026-09-09,JEPI,TSLA,TESLA INC COMMON STOCK,529829.0,0.43
2026-09-09,JEPI,TT,TRANE TECHNOLOGIES PLC,1736741.0,1.69
2026-09-09,JEPI,TXN,TEXAS INSTRUMENTS INC,577138.0,0.33
2026-09-09,JEPI,UNH,UNITEDHEALTH GROUP INC,368557.0,0.32
2026-09-09,JEPI,UNP,UNION PACIFIC CORP,486503.0,0.3
2026-09-09,JEPI,UPS,UNITED PARCEL SERVICE,499842.0,0.11
2026-09-09,JEPI,USB,US BANCORP COMMON STOCK,2298914.0,0.31
2026-09-09,JEPI,V,VISA INC COMMON STOCK,1829375.0,1.48
2026-09-09,JEPI,VMC,VULCAN MATERIALS CO,359214.0,0.2
2026-09-09,JEPI,VRT,VERTIV HOLDINGS CO,1799706.0,1.04
2026-09-09,JEPI,VRTX,VERTEX PHARMACEUTICALS,977008.0,1.12
2026-09-09,JEPI,VTR,VENTAS INC REIT USD 0.25,3318876.0,0.65
2026-09-09,JEPI,VZ,VERIZON COMMUNICATIONS,3776722.0,0.41
2026-09-09,JEPI,WDC,WESTERN DIGITAL CORP,150611.0,0.16
2026-09-09,JEPI,WELL,WELLTOWER INC,379201.0,0.2
2026-09-09,JEPI,WMT,WALMART INC COMMON STOCK,3237574.0,0.75
2026-09-09,JEPI,XOM,EXXONMOBIL HOLDINGS CORP,911694.0,0.33
2026-09-09,JEPI,YUM,YUM BRANDS INC COMMON,2702424.0,0.86
