reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-03,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3051063,188098033.95,9.3
2026-09-03,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1301320,170472920.0,8.43
2026-09-03,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2536743,157125861.42,7.77
2026-09-03,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2165890,123282458.8,6.1
2026-09-03,ARKG,PERSONALIS INC,PSNL,71535D106,6974347,116680825.31,5.77
2026-09-03,ARKG,ABSCI CORP,ABSI,00091E109,10925293,96142578.4,4.76
2026-09-03,ARKG,GUARDANT HEALTH INC,GH,40131M109,541340,88270900.4,4.37
2026-09-03,ARKG,NATERA INC,NTRA,632307104,254995,82915449.18,4.1
2026-09-03,ARKG,ILLUMINA INC,ILMN,452327109,382051,81472375.75,4.03
2026-09-03,ARKG,ELI LILLY & CO,LLY,532457108,67402,78191712.16,3.87
2026-09-03,ARKG,CAREDX INC,CDNA,14167L103,1553796,77068281.6,3.81
2026-09-03,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2447600,71690204.0,3.55
2026-09-03,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4740425,62715822.75,3.1
2026-09-03,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14483907,48955605.66,2.42
2026-09-03,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2910923,48728851.02,2.41
2026-09-03,ARKG,SCHRODINGER INC,SDGR,80810D103,2318529,48410885.52,2.39
2026-09-03,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1884706,46476849.96,2.3
2026-09-03,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1786254,46121078.28,2.28
2026-09-03,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,532113,46144839.36,2.28
2026-09-03,ARKG,VERACYTE INC,VCYT,92337F107,979817,43974186.96,2.18
2026-09-03,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5066359,38504328.4,1.9
2026-09-03,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,620198,38036743.34,1.88
2026-09-03,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2882660,36782741.6,1.82
2026-09-03,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1016478,30992414.22,1.53
2026-09-03,ARKG,PRIME MEDICINE INC,PRME,74168J101,7978985,29282874.95,1.45
2026-09-03,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1622992,26422309.76,1.31
2026-09-03,ARKG,908 DEVICES INC,MASS,65443P102,2023382,20901536.06,1.03
2026-09-03,ARKG,CERUS CORP,CERS,157085101,7937872,20638467.2,1.02
2026-09-03,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11288863,14901299.16,0.74
2026-09-03,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,413268,12769981.2,0.63
2026-09-03,ARKG,FREENOME INC,FRNM,35661P100,766127,12219725.65,0.6
2026-09-03,ARKG,QUANTUM-SI INC,QSI,74765K105,7179653,5463715.93,0.27
