reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-11,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,2814382,186818677.16,10.26
2026-09-11,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1196520,151778562.0,8.33
2026-09-11,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2376903,139619282.22,7.67
2026-09-11,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2064555,107893644.3,5.92
2026-09-11,ARKG,PERSONALIS INC,PSNL,71535D106,6534895,106714835.35,5.86
2026-09-11,ARKG,ABSCI CORP,ABSI,00091E109,10236901,84352064.24,4.63
2026-09-11,ARKG,GUARDANT HEALTH INC,GH,40131M109,507266,80670511.98,4.43
2026-09-11,ARKG,NATERA INC,NTRA,632307104,238957,77933435.98,4.28
2026-09-11,ARKG,CAREDX INC,CDNA,14167L103,1455894,72823817.88,4.0
2026-09-11,ARKG,ILLUMINA INC,ILMN,452327109,358021,72058886.67,3.96
2026-09-11,ARKG,ELI LILLY & CO,LLY,532457108,63190,70962370.0,3.9
2026-09-11,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4441751,63161699.22,3.47
2026-09-11,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2437879,59411111.23,3.26
2026-09-11,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1673718,43198661.58,2.37
2026-09-11,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1765960,42789210.8,2.35
2026-09-11,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,13571307,42885330.12,2.35
2026-09-11,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,498633,41865226.68,2.3
2026-09-11,ARKG,SCHRODINGER INC,SDGR,80810D103,2172459,40842229.2,2.24
2026-09-11,ARKG,VERACYTE INC,VCYT,92337F107,918095,38587532.85,2.12
2026-09-11,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2727539,38130995.22,2.09
2026-09-11,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,4747165,33799814.8,1.86
2026-09-11,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2770933,33057230.69,1.82
2026-09-11,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,581156,32341331.4,1.78
2026-09-11,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,952434,26449092.18,1.45
2026-09-11,ARKG,PRIME MEDICINE INC,PRME,74168J101,7476245,25045420.75,1.38
2026-09-11,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1520770,23404650.3,1.29
2026-09-11,ARKG,CERUS CORP,CERS,157085101,7437724,18296801.04,1.0
2026-09-11,ARKG,908 DEVICES INC,MASS,65443P102,1895888,17726552.8,0.97
2026-09-11,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,10577575,13433520.25,0.74
2026-09-11,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,397741,11721427.27,0.64
2026-09-11,ARKG,FREENOME INC,FRNM,35661P100,717897,10617696.63,0.58
2026-09-11,ARKG,QUANTUM-SI INC,QSI,74765K105,6727295,4972143.73,0.27
