date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/11/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$62,507,048.96",7.91%
09/11/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$53,640,845.66",6.79%
09/11/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$53,611,423.04",6.79%
09/11/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$53,441,278.20",6.77%
09/11/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$49,150,314.36",6.22%
09/11/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$44,143,993.52",5.59%
09/11/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$35,556,853.66",4.50%
09/11/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$31,914,947.06",4.04%
09/11/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$29,511,432.40",3.74%
09/11/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$28,406,203.54",3.60%
09/11/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$25,269,431.88",3.20%
09/11/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$24,773,495.04",3.14%
09/11/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$24,456,101.64",3.10%
09/11/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.75%
09/11/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$19,572,055.29",2.48%
09/11/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$17,774,077.20",2.25%
09/11/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$16,527,509.52",2.09%
09/11/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$16,409,371.44",2.08%
09/11/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$16,253,532.52",2.06%
09/11/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$15,251,048.96",1.93%
09/11/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"320,209","$14,370,979.92",1.82%
09/11/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$13,797,595.00",1.75%
09/11/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$13,813,323.48",1.75%
09/11/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,224","$13,206,406.40",1.67%
09/11/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$12,190,860.49",1.54%
09/11/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,069,196.14",1.53%
09/11/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$11,354,375.43",1.44%
09/11/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$9,481,349.90",1.20%
09/11/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,453,565.80",1.20%
09/11/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$9,486,138.72",1.20%
09/11/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,440,487.02",0.94%
09/11/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,771,195.42",0.60%
