Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-25,JEPI,AAPL,APPLE INC COMMON STOCK,2612286.0,1.75
2026-08-25,JEPI,ABBV,ABBVIE INC COMMON STOCK,2931397.0,1.68
2026-08-25,JEPI,ACN,ACCENTURE PLC COMMON,1387607.0,0.56
2026-08-25,JEPI,ADI,ANALOG DEVICES INC,521100.0,0.42
2026-08-25,JEPI,ADSK,AUTODESK INC COMMON,799238.0,0.43
2026-08-25,JEPI,AFRM,AFFIRM HOLDINGS INC,657745.0,0.11
2026-08-25,JEPI,AJG,ARTHUR J GALLAGHER & CO,1385530.0,0.8
2026-08-25,JEPI,AMD,ADVANCED MICRO DEVICES,923899.0,0.95
2026-08-25,JEPI,AMT,AMERICAN TOWER CORP REIT,747683.0,0.29
2026-08-25,JEPI,AMZN,AMAZON.COM INC COMMON,3356042.0,1.89
2026-08-25,JEPI,AON,AON PLC COMMON STOCK USD,1085146.0,0.83
2026-08-25,JEPI,APH,AMPHENOL CORP COMMON,1658034.0,0.57
2026-08-25,JEPI,AVGO,BROADCOM INC COMMON,1987471.0,1.53
2026-08-25,JEPI,AWK,AMERICAN WATER WORKS CO,455130.0,0.14
2026-08-25,JEPI,AXP,AMERICAN EXPRESS CO,901990.0,0.65
2026-08-25,JEPI,AZO,AUTOZONE INC COMMON,59053.0,0.39
2026-08-25,JEPI,BAC,BANK OF AMERICA CORP,1517880.0,0.2
2026-08-25,JEPI,BBY,BEST BUY CO INC COMMON,293353.0,0.05
2026-08-25,JEPI,BKR,BAKER HUGHES CO COMMON,1662804.0,0.22
2026-08-25,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,5811071.0,0.85
2026-08-25,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,252173.0,0.27
2026-08-25,JEPI,BURL,BURLINGTON STORES INC,593108.0,0.4
2026-08-25,JEPI,C,CITIGROUP INC COMMON,3640510.0,1.05
2026-08-25,JEPI,CB,CHUBB LTD COMMON STOCK,977288.0,0.72
2026-08-25,JEPI,CDNS,CADENCE DESIGN SYSTEMS,789587.0,0.57
2026-08-25,JEPI,CHD,CHURCH & DWIGHT CO INC,1937249.0,0.43
2026-08-25,JEPI,CMG,CHIPOTLE MEXICAN GRILL,13468432.0,1.09
2026-08-25,JEPI,CMI,CUMMINS INC COMMON STOCK,321423.0,0.4
2026-08-25,JEPI,CMS,CMS ENERGY CORP COMMON,721716.0,0.11
2026-08-25,JEPI,COP,CONOCOPHILLIPS COMMON,1947399.0,0.55
2026-08-25,JEPI,COST,COSTCO WHOLESALE CORP,615884.0,1.27
2026-08-25,JEPI,CPAY,CORPAY INC,844018.0,0.75
2026-08-25,JEPI,CVS,CVS HEALTH CORP COMMON,924532.0,0.19
2026-08-25,JEPI,DASH,DOORDASH INC COMMON,1301668.0,0.66
2026-08-25,JEPI,DE,DEERE & CO COMMON STOCK,397639.0,0.54
2026-08-25,JEPI,DIS,THE WALT DISNEY COMPANY,4311173.0,1.03
2026-08-25,JEPI,DOV,DOVER CORP COMMON STOCK,1421034.0,0.62
2026-08-25,JEPI,ECL,ECOLAB INC COMMON STOCK,1781961.0,1.11
