Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-03,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-03,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-03,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,1277504.0,0.17
2026-09-03,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,446369.0,0.12
2026-09-03,AVUV,ABG,ASBURY AUTOMOTIVE GROUP COMMON STOCK USD.01,61767.0,0.04
2026-09-03,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2214738.0,0.03
2026-09-03,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,285490.0,0.0
2026-09-03,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1757305.0,0.07
2026-09-03,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2400504.0,0.22
2026-09-03,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,818159.0,0.02
2026-09-03,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,254547.0,0.05
2026-09-03,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,135426.0,0.01
2026-09-03,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,867745.0,0.14
2026-09-03,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,612127.0,0.01
2026-09-03,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,53836.0,0.01
2026-09-03,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,739295.0,0.09
2026-09-03,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,16657.0,0.0
2026-09-03,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,5954551.0,0.32
2026-09-03,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,305944.0,0.22
2026-09-03,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1144543.0,0.27
2026-09-03,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144557.0,0.19
2026-09-03,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,304287.0,0.03
2026-09-03,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1302938.0,0.26
2026-09-03,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,179092.0,0.1
2026-09-03,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1417830.0,0.34
2026-09-03,AVUV,ALIT,ALIGHT INC   CLASS A COMMON STOCK USD.0001,128675.0,0.01
2026-09-03,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4569129.0,0.6
2026-09-03,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,680773.0,0.1
2026-09-03,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,76989.0,0.01
2026-09-03,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,161595.0,0.02
2026-09-03,AVUV,ALTO,ALTO INGREDIENTS INC COMMON STOCK USD.001,240084.0,0.0
2026-09-03,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,648478.0,0.1
2026-09-03,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1629740.0,0.07
2026-09-03,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1148693.0,0.09
2026-09-03,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1143875.0,0.02
2026-09-03,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,899160.0,0.06
2026-09-03,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,103810.0,0.01
2026-09-03,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,840065.0,0.08
2026-09-03,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,171580.0,0.04
2026-09-03,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1838643.0,0.83
2026-09-03,AVUV,ANIK,ANIKA THERAPEUTICS INC COMMON STOCK USD.01,4975.0,0.0
2026-09-03,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,676154.0,0.15
2026-09-03,AVUV,AOUT,AMERICAN OUTDOOR BRANDS INC COMMON STOCK,58637.0,0.0
2026-09-03,AVUV,AP,AMPCO PITTSBURGH CORP COMMON STOCK USD1.0,357681.0,0.01
2026-09-03,AVUV,APAM,ARTISAN PARTNERS ASSET MA  A COMMON STOCK USD.01,148972.0,0.02
2026-09-03,AVUV,APC,ARKO PETROLEUM CORP COMMON STOCK,153999.0,0.01
2026-09-03,AVUV,APEI,AMERICAN PUBLIC EDUCATION COMMON STOCK USD.01,575661.0,0.08
2026-09-03,AVUV,APOG,APOGEE ENTERPRISES INC COMMON STOCK USD.333,994357.0,0.12
2026-09-03,AVUV,ARCB,ARCBEST CORP COMMON STOCK USD.01,1090999.0,0.47
2026-09-03,AVUV,ARDT,ARDENT HEALTH INC COMMON STOCK USD.01,545691.0,0.02
2026-09-03,AVUV,AREC,AMERICAN RESOURCES CORP COMMON STOCK USD.0001,323574.0,0.0
2026-09-03,AVUV,ARHS,ARHAUS INC COMMON STOCK USD.001,1280136.0,0.03
2026-09-03,AVUV,AROC,ARCHROCK INC COMMON STOCK USD.01,5784401.0,0.59
2026-09-03,AVUV,AROW,ARROW FINANCIAL CORP COMMON STOCK USD1.0,413345.0,0.05
2026-09-03,AVUV,ARW,ARROW ELECTRONICS INC COMMON STOCK USD1.0,51107.0,0.03
2026-09-03,AVUV,ASB,ASSOCIATED BANC CORP COMMON STOCK USD.01,4031552.0,0.39
2026-09-03,AVUV,ASC,ARDMORE SHIPPING CORP COMMON STOCK USD.01,1539554.0,0.09
2026-09-03,AVUV,ASH,ASHLAND INC COMMON STOCK,538551.0,0.12
2026-09-03,AVUV,ASIC,ATEGRITY SPECIALTY HOLDINGS COMMON STOCK,5247.0,0.0
2026-09-03,AVUV,ASIX,ADVANSIX INC COMMON STOCK USD.01,1287836.0,0.07
2026-09-03,AVUV,ASLE,AERSALE CORP COMMON STOCK USD.0001,1185168.0,0.02
2026-09-03,AVUV,ASO,ACADEMY SPORTS + OUTDOORS IN COMMON STOCK USD.01,2261327.0,0.31
2026-09-03,AVUV,ASPN,ASPEN AEROGELS INC COMMON STOCK USD.00001,2554816.0,0.04
2026-09-03,AVUV,ASTE,ASTEC INDUSTRIES INC COMMON STOCK USD.2,99077.0,0.01
2026-09-03,AVUV,ATKR,ATKORE INC COMMON STOCK USD.01,1739014.0,0.51
2026-09-03,AVUV,ATLC,ATLANTICUS HOLDINGS CORP COMMON STOCK,212871.0,0.06
2026-09-03,AVUV,ATLO,AMES NATIONAL CORP COMMON STOCK USD2.0,167933.0,0.02
2026-09-03,AVUV,ATNI,ATN INTERNATIONAL INC COMMON STOCK USD.01,547579.0,0.05
2026-09-03,AVUV,ATROB,ASTRONICS CORP CL B COMMON STOCK USD.01,25638.0,0.01
2026-09-03,AVUV,AVD,AMERICAN VANGUARD CORP COMMON STOCK USD.1,223966.0,0.0
2026-09-03,AVUV,AVO,MISSION PRODUCE INC COMMON STOCK USD.001,1398279.0,0.06
2026-09-03,AVUV,AVT,AVNET INC COMMON STOCK USD1.0,2004286.0,0.57
2026-09-03,AVUV,AX,AXOS FINANCIAL INC COMMON STOCK USD.01,1658979.0,0.51
2026-09-03,AVUV,AXR,AMREP CORP COMMON STOCK USD.1,4124.0,0.0
2026-09-03,AVUV,AXS,AXIS CAPITAL HOLDINGS LTD COMMON STOCK USD.0125,680966.0,0.22
2026-09-03,AVUV,AZTA,AZENTA INC COMMON STOCK USD.01,352900.0,0.03
2026-09-03,AVUV,BANC,BANC OF CALIFORNIA INC COMMON STOCK USD.01,3030765.0,0.18
2026-09-03,AVUV,BANF,BANCFIRST CORP COMMON STOCK USD1.0,72780.0,0.03
2026-09-03,AVUV,BANR,BANNER CORPORATION COMMON STOCK USD.01,815652.0,0.18
2026-09-03,AVUV,BBSI,BARRETT BUSINESS SVCS INC COMMON STOCK USD.01,512540.0,0.05
2026-09-03,AVUV,BBT,BEACON FINANCIAL CORP COMMON STOCK USD.01,784646.0,0.08
2026-09-03,AVUV,BBW,BUILD A BEAR WORKSHOP INC COMMON STOCK USD.01,533306.0,0.05
