Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-10,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-10,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-10,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,1340078.0,0.18
2026-09-10,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,444393.0,0.12
2026-09-10,AVUV,ABG,ASBURY AUTOMOTIVE GROUP COMMON STOCK USD.01,89598.0,0.06
2026-09-10,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2191140.0,0.03
2026-09-10,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,282659.0,0.0
2026-09-10,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1793326.0,0.07
2026-09-10,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2394709.0,0.22
2026-09-10,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,825368.0,0.02
2026-09-10,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,259251.0,0.05
2026-09-10,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,133963.0,0.01
2026-09-10,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,872230.0,0.14
2026-09-10,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,609391.0,0.01
2026-09-10,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,60631.0,0.01
2026-09-10,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,736141.0,0.09
2026-09-10,AVUV,ADMA,ADMA BIOLOGICS INC COMMON STOCK USD.0001,7215.0,0.0
2026-09-10,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,16486.0,0.0
2026-09-10,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,6034999.0,0.28
2026-09-10,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,308674.0,0.22
2026-09-10,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1138368.0,0.26
2026-09-10,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144253.0,0.18
2026-09-10,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,312288.0,0.03
2026-09-10,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1329335.0,0.25
2026-09-10,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,178693.0,0.09
2026-09-10,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1438062.0,0.35
2026-09-10,AVUV,ALIT,ALIGHT INC   CLASS A COMMON STOCK USD.0001,177842.0,0.01
2026-09-10,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4553302.0,0.58
2026-09-10,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,673154.0,0.1
2026-09-10,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,76172.0,0.01
2026-09-10,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,161025.0,0.02
2026-09-10,AVUV,ALTO,ALTO INGREDIENTS INC COMMON STOCK USD.001,414336.0,0.01
2026-09-10,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,651013.0,0.1
2026-09-10,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1649891.0,0.06
2026-09-10,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1192448.0,0.09
2026-09-10,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1137985.0,0.02
2026-09-10,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,911121.0,0.07
2026-09-10,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,115297.0,0.01
2026-09-10,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,862100.0,0.08
2026-09-10,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,169756.0,0.04
2026-09-10,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1860081.0,0.84
2026-09-10,AVUV,ANIK,ANIKA THERAPEUTICS INC COMMON STOCK USD.01,4975.0,0.0
2026-09-10,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,701609.0,0.16
