reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-28,ARKK,TESLA INC,TSLA,88160R101,1691404,600127053.24,9.05
2026-08-28,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5719589,404317746.41,6.1
2026-08-28,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,2775940,391046667.8,5.9
2026-08-28,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,3880888,365734885.12,5.51
2026-08-28,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5332515,316591415.55,4.77
2026-08-28,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1635871,311993317.12,4.7
2026-08-28,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1712709,262215747.9,3.95
2026-08-28,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2270470,249206787.2,3.76
2026-08-28,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1608535,248245206.55,3.74
2026-08-28,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1149498,213726163.14,3.22
2026-08-28,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3054342,198074078.7,2.99
2026-08-28,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,408851,194887006.17,2.94
2026-08-28,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,5907954,180074437.92,2.72
2026-08-28,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,1917237,166416171.6,2.51
2026-08-28,ARKK,AMAZON.COM INC,AMZN,023135106,625102,160188638.52,2.42
2026-08-28,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,835205,155907717.35,2.35
2026-08-28,ARKK,NVIDIA CORP,NVDA,67066G104,675086,153906106.28,2.32
2026-08-28,ARKK,BLOCK INC,XYZ,852234103,1791942,152046278.7,2.29
2026-08-28,ARKK,BULLISH,BLSH,G16910120,4061009,136287462.04,2.05
2026-08-28,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5219653,133779706.39,2.02
2026-08-28,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9721998,127455393.78,1.92
2026-08-28,ARKK,ALPHABET INC-CL C,GOOG,02079K107,323010,109083707.1,1.64
2026-08-28,ARKK,BROADCOM INC,AVGO,11135F101,272709,101322301.86,1.53
2026-08-28,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,151466,86502232.6,1.3
2026-08-28,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,956909,85394559.16,1.29
2026-08-28,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,270625,83414743.75,1.26
2026-08-28,ARKK,X-ENERGY INC,XE,98386P102,4465911,82485376.17,1.24
2026-08-28,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,13658768,80996494.24,1.22
2026-08-28,ARKK,ILLUMINA INC,ILMN,452327109,335381,76362899.89,1.15
2026-08-28,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1350327,72499056.63,1.09
2026-08-28,ARKK,NATERA INC,NTRA,632307104,209540,70971198.0,1.07
2026-08-28,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,19685370,67717672.8,1.02
2026-08-28,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,150693,64391118.9,0.97
2026-08-28,ARKK,TERADYNE INC,TER,880770102,166886,62091605.16,0.94
2026-08-28,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,363091,56587732.35,0.85
2026-08-28,ARKK,VERACYTE INC,VCYT,92337F107,1033258,46754924.5,0.7
2026-08-28,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2168194,41585960.92,0.63
2026-08-28,ARKK,ELI LILLY & CO,LLY,532457108,27624,32488586.4,0.49
2026-08-28,ARKK,ROCKET LAB,RKLB UQ,773121108,389605,26310025.65,0.4
2026-08-28,ARKK,ALPHABET INC-CL A,GOOGL,02079K305,73677,25098070.05,0.38
2026-08-28,ARKK,CERUS CORP,CERS,157085101,8831493,24021660.96,0.36
2026-08-28,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,987020,20066116.6,0.3
2026-08-28,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,12449754,19297118.7,0.29
