reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-23,ARKW,TESLA INC,TSLA,88160R101,392551,148737573.9,7.5
2026-09-23,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,811109,100780293.25,5.08
2026-09-23,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,971276,91872996.84,4.63
2026-09-23,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,571480,88419385.6,4.46
2026-09-23,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,140152,87422613.04,4.41
2026-09-23,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,112460,82837473.7,4.18
2026-09-23,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,394119,79245507.33,3.99
2026-09-23,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,526066,77720990.84,3.92
2026-09-23,ARKW,AMAZON.COM INC,AMZN,023135106,278558,71026718.84,3.58
2026-09-23,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,816669,70854202.44,3.57
2026-09-23,ARKW,BLOCK INC,XYZ,852234103,868827,67360157.31,3.39
2026-09-23,ARKW,NVIDIA CORP,NVDA,67066G104,288308,65985051.96,3.33
2026-09-23,ARKW,ALPHABET INC-CL C,GOOG,02079K107,186272,64712755.52,3.26
2026-09-23,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,247171,52501592.11,2.65
2026-09-23,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,278960,51604810.4,2.6
2026-09-23,ARKW,BROADCOM INC,AVGO,11135F101,126097,45967400.38,2.32
2026-09-23,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,128351,45307903.0,2.28
2026-09-23,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1539619,44279442.44,2.23
2026-09-23,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,174544,43195276.4,2.18
2026-09-23,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,94929,42907908.0,2.16
2026-09-23,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,842434,42012183.58,2.12
2026-09-23,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,164012,41012840.72,2.07
2026-09-23,ARKW,RUBRIK INC-A,RBRK,781154109,337046,37705336.02,1.9
2026-09-23,ARKW,BULLISH,BLSH,G16910120,882915,35934640.5,1.81
2026-09-23,ARKW,GITLAB INC-CL A,GTLB,37637K108,639569,31223758.58,1.57
2026-09-23,ARKW,EVERPURE INC-A,P,74624M102,256355,28427205.95,1.43
2026-09-23,ARKW,TOAST INC-CLASS A,TOST,888787108,726834,21550628.1,1.09
2026-09-23,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,42035,21072145.5,1.06
2026-09-23,ARKW,MERCADOLIBRE INC,MELI,58733R102,11275,20594689.5,1.04
2026-09-23,ARKW,NETFLIX INC,NFLX,64110L106,270883,19546917.28,0.99
2026-09-23,ARKW,SNOWFLAKE INC,SNOW,833445109,55719,18754458.21,0.95
2026-09-23,ARKW,DOORDASH INC - A,DASH,25809K105,95472,18350673.12,0.92
2026-09-23,ARKW,FIGMA INC-CL A,FIG,316841105,811507,17690852.6,0.89
2026-09-23,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,94513,15293148.53,0.77
2026-09-23,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2459924,14956337.92,0.75
2026-09-23,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,635771,13859807.8,0.7
2026-09-23,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,812175,8763368.25,0.44
2026-09-23,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,508226,4909463.16,0.25
