reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-08,ARKW,TESLA INC,TSLA,88160R101,382699,135506061.92,7.3
2026-09-08,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975879,99588451.95,5.37
2026-09-08,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,99458839.22,5.36
2026-09-08,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,557134,82427975.3,4.44
2026-09-08,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,512860,74410857.4,4.01
2026-09-08,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,384225,70943304.0,3.82
2026-09-08,ARKW,AMAZON.COM INC,AMZN,023135106,271568,70203043.68,3.78
2026-09-08,ARKW,BLOCK INC,XYZ,852234103,847017,70099126.92,3.78
2026-09-08,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,145911,69682716.27,3.76
2026-09-08,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,750140,67032510.4,3.61
2026-09-08,ARKW,NVIDIA CORP,NVDA,67066G104,281072,64747745.92,3.49
2026-09-08,ARKW,ALPHABET INC-CL C,GOOG,02079K107,181598,60891625.38,3.28
2026-09-08,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,240967,50615118.35,2.73
2026-09-08,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,80852,49867088.04,2.69
2026-09-08,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,271958,47410438.14,2.56
2026-09-08,ARKW,BROADCOM INC,AVGO,11135F101,122935,43997821.83,2.37
2026-09-08,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92547,39694333.77,2.14
2026-09-08,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,179270,38202437.0,2.06
2026-09-08,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1500973,37479295.81,2.02
2026-09-08,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170164,36233020.52,1.95
2026-09-08,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,821290,35570069.9,1.92
2026-09-08,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,125129,34900980.68,1.88
2026-09-08,ARKW,EVERPURE INC-A,P,74624M102,326359,32475984.09,1.75
2026-09-08,ARKW,BULLISH,BLSH,G16910120,860751,30987036.0,1.67
2026-09-08,ARKW,GITLAB INC-CL A,GTLB,37637K108,623513,31069652.79,1.67
2026-09-08,ARKW,RUBRIK INC-A,RBRK,781154109,328586,30778650.62,1.66
2026-09-08,ARKW,TOAST INC-CLASS A,TOST,888787108,708588,24056562.6,1.3
2026-09-08,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,40985,22231493.55,1.2
2026-09-08,ARKW,MERCADOLIBRE INC,MELI,58733R102,10993,21748111.48,1.17
2026-09-08,ARKW,NETFLIX INC,NFLX,64110L106,264085,20664651.25,1.11
2026-09-08,ARKW,DOORDASH INC - A,DASH,25809K105,93078,19707404.94,1.06
2026-09-08,ARKW,FIGMA INC-CL A,FIG,316841105,791137,19082224.44,1.03
2026-09-08,ARKW,SNOWFLAKE INC,SNOW,833445109,54321,18315954.78,0.99
2026-09-08,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2398172,17962308.28,0.97
2026-09-08,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,619811,14881662.11,0.8
2026-09-08,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63300,11516802.0,0.62
2026-09-08,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,791787,7577401.59,0.41
2026-09-08,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,12145,4110596.7,0.22
2026-09-08,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,493327,4089680.83,0.22
