date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/16/2026,ARKW,TESLA INC,TSLA,88160R101,"385,983","$137,633,818.14",7.57%
09/16/2026,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"814,502","$89,961,745.90",4.95%
09/16/2026,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"955,024","$82,418,571.20",4.54%
09/16/2026,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"561,916","$80,629,326.84",4.44%
09/16/2026,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"137,808","$69,482,793.60",3.82%
09/16/2026,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"2,712,654","$68,439,989.15",3.77%
09/16/2026,ARKW,AMAZON.COM INC,AMZN,023135106,"273,898","$68,041,741.16",3.74%
09/16/2026,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"517,262","$67,171,643.32",3.70%
09/16/2026,ARKW,BLOCK INC,XYZ,852234103,"854,287","$66,899,214.97",3.68%
09/16/2026,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"387,523","$66,696,583.53",3.67%
09/16/2026,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"97,464","$65,324,271.36",3.59%
09/16/2026,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"183,156","$62,534,953.08",3.44%
09/16/2026,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"756,578","$61,222,291.76",3.37%
09/16/2026,ARKW,NVIDIA CORP,NVDA,67066G104,"283,484","$60,146,800.28",3.31%
09/16/2026,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"274,292","$47,331,827.52",2.60%
09/16/2026,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"243,035","$44,725,731.05",2.46%
09/16/2026,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"180,808","$43,844,131.92",2.41%
09/16/2026,ARKW,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"62,528","$42,400,974.63",2.33%
09/16/2026,ARKW,BROADCOM INC,AVGO,11135F101,"123,989","$42,065,748.03",2.31%
09/16/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"828,338","$41,615,701.12",2.29%
09/16/2026,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"126,203","$41,297,407.69",2.27%
09/16/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"171,624","$39,519,858.48",2.17%
09/16/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"93,341","$38,516,467.89",2.12%
09/16/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,513,855","$35,726,978.00",1.97%
09/16/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"331,406","$34,317,091.30",1.89%
