reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-16,ARKW,TESLA INC,TSLA,88160R101,385983,137633818.14,7.57
2026-09-16,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,89961745.9,4.95
2026-09-16,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,955024,82418571.2,4.54
2026-09-16,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,561916,80629326.84,4.44
2026-09-16,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,137808,69482793.6,3.82
2026-09-16,ARKW,AMAZON.COM INC,AMZN,023135106,273898,68041741.16,3.74
2026-09-16,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,517262,67171643.32,3.7
2026-09-16,ARKW,BLOCK INC,XYZ,852234103,854287,66899214.97,3.68
2026-09-16,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,387523,66696583.53,3.67
2026-09-16,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,97464,65324271.36,3.59
2026-09-16,ARKW,ALPHABET INC-CL C,GOOG,02079K107,183156,62534953.08,3.44
2026-09-16,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,756578,61222291.76,3.37
2026-09-16,ARKW,NVIDIA CORP,NVDA,67066G104,283484,60146800.28,3.31
2026-09-16,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,274292,47331827.52,2.6
2026-09-16,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,243035,44725731.05,2.46
2026-09-16,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,180808,43844131.92,2.41
2026-09-16,ARKW,BROADCOM INC,AVGO,11135F101,123989,42065748.03,2.31
2026-09-16,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,828338,41615701.12,2.29
2026-09-16,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,126203,41297407.69,2.27
2026-09-16,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,171624,39519858.48,2.17
2026-09-16,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,93341,38516467.89,2.12
2026-09-16,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1513855,35726978.0,1.97
2026-09-16,ARKW,RUBRIK INC-A,RBRK,781154109,331406,34317091.3,1.89
2026-09-16,ARKW,EVERPURE INC-A,P,74624M102,329159,31918548.23,1.76
2026-09-16,ARKW,GITLAB INC-CL A,GTLB,37637K108,628865,30877271.5,1.7
2026-09-16,ARKW,BULLISH,BLSH,G16910120,868139,30784208.94,1.69
2026-09-16,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,41335,23075677.1,1.27
2026-09-16,ARKW,TOAST INC-CLASS A,TOST,888787108,714670,22755092.8,1.25
2026-09-16,ARKW,NETFLIX INC,NFLX,64110L106,266351,20748742.9,1.14
2026-09-16,ARKW,MERCADOLIBRE INC,MELI,58733R102,11087,20277457.78,1.12
2026-09-16,ARKW,FIGMA INC-CL A,FIG,316841105,797927,19054496.76,1.05
2026-09-16,ARKW,DOORDASH INC - A,DASH,25809K105,93876,18611855.76,1.02
2026-09-16,ARKW,SNOWFLAKE INC,SNOW,833445109,54787,17695105.26,0.97
2026-09-16,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2418756,15867039.36,0.87
2026-09-16,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,625131,15403227.84,0.85
2026-09-16,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63842,10745885.44,0.59
2026-09-16,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,798583,7470578.1,0.41
2026-09-16,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,499722,3987781.56,0.22
