Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-09,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-09,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,164502.0,0.9000000000000001
2026-09-09,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1906133.0,2.37
2026-09-09,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2046276.0,0.55
2026-09-09,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,377103.0,0.34
2026-09-09,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1109970.0,0.48
2026-09-09,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,620428.0,0.31
2026-09-09,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,763467.0,0.78
2026-09-09,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,259961.0,0.48
2026-09-09,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,541905.0,0.84
2026-09-09,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2441697.0,2.43
2026-09-09,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,630260.0,0.48
2026-09-09,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,2994573.0,0.96
2026-09-09,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,311501.0,0.37
2026-09-09,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1703495.0,0.38
2026-09-09,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,152310.0,1.04
2026-09-09,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11581366.0,0.3
2026-09-09,CGGR,AVGO,BROADCOM INC COMMON STOCK,3226005.0,4.63
2026-09-09,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,420998.0,0.36
2026-09-09,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1578438.0,0.22999999999999998
2026-09-09,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,309761.0,0.29
2026-09-09,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1080301.0,0.84
2026-09-09,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,270315.0,0.3
2026-09-09,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,336672.0,0.39
2026-09-09,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5899403.0,0.84
2026-09-09,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,5982523.92,2.36
2026-09-09,CGGR,COHR,COHERENT CORP COMMON STOCK,390773.0,0.4699999999999999
2026-09-09,CGGR,COST,COSTCO WHOLESALE CORP COMMON STOCK USD.005,161259.0,0.57
2026-09-09,CGGR,CRM,SALESFORCE INC COMMON STOCK USD.001,628276.0,0.6
2026-09-09,CGGR,CSCO,CISCO SYSTEMS INC COMMON STOCK USD.001,1025012.0,0.44
2026-09-09,CGGR,CSGP,COSTAR GROUP INC COMMON STOCK USD.01,2133568.0,0.25
2026-09-09,CGGR,CSU,CONSTELLATION SOFTWARE INC COMMON STOCK,45362.0,0.36
2026-09-09,CGGR,CVNA,CARVANA CO COMMON STOCK USD.001,1985256.0,0.57
2026-09-09,CGGR,DASH,DOORDASH INC   A COMMON STOCK USD.00001,812477.0,0.63
2026-09-09,CGGR,DE,DEERE + CO COMMON STOCK USD1.0,271374.0,0.72
2026-09-09,CGGR,DHI,DR HORTON INC COMMON STOCK USD.01,1405397.0,0.77
2026-09-09,CGGR,EOG,EOG RESOURCES INC COMMON STOCK USD.01,1491203.0,0.86
2026-09-09,CGGR,FANG,DIAMONDBACK ENERGY INC COMMON STOCK USD.01,557021.0,0.44
2026-09-09,CGGR,FICO,FAIR ISAAC CORP COMMON STOCK USD.01,116869.0,0.45000000000000007
2026-09-09,CGGR,FSLR,FIRST SOLAR INC COMMON STOCK USD.001,464615.0,0.37
2026-09-09,CGGR,FTAI,FTAI AVIATION LTD COMMON STOCK USD1.0,541982.0,0.4
2026-09-09,CGGR,GE,GENERAL ELECTRIC COMMON STOCK USD.01,796686.0,1.02
2026-09-09,CGGR,GEV,GE VERNOVA INC COMMON STOCK USD.01,219256.0,0.8199999999999998
2026-09-09,CGGR,GH,GUARDANT HEALTH INC COMMON STOCK USD.00001,442968.0,0.28
2026-09-09,CGGR,GLEN,GLENCORE PLC COMMON STOCK USD.01,14724092.0,0.49
2026-09-09,CGGR,GMEXICO B,GRUPO MEXICO SAB DE CV SER B COMMON STOCK,13604232.0,0.73
2026-09-09,CGGR,GOOG,ALPHABET INC CL C COMMON STOCK USD.001,2442178.0,3.16
2026-09-09,CGGR,GOOGL,ALPHABET INC CL A COMMON STOCK USD.001,2328407.0,3.04
2026-09-09,CGGR,HCA,HCA HEALTHCARE INC COMMON STOCK USD.01,213178.0,0.35
