Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-18,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-08-18,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,194828.0,0.9199999999999999
2026-08-18,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1633571.0,2.04
2026-08-18,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2026798.0,0.6
2026-08-18,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,373505.0,0.37
2026-08-18,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1061668.0,0.49
2026-08-18,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,643666.0,0.34
2026-08-18,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,720589.0,0.66
2026-08-18,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,227978.0,0.4699999999999999
2026-08-18,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,520057.0,0.89
2026-08-18,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2401052.0,2.51
2026-08-18,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,447093.0,0.35
2026-08-18,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,1483148.0,0.95
2026-08-18,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,297847.0,0.37
2026-08-18,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1774625.0,0.43
2026-08-18,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,151383.0,1.1
2026-08-18,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,8419049.0,0.21
2026-08-18,CGGR,AVGO,BROADCOM INC COMMON STOCK,3368818.0,5.16
2026-08-18,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,397261.0,0.4
2026-08-18,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1563532.0,0.24
2026-08-18,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,306934.0,0.42
2026-08-18,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1054269.0,0.9399999999999998
2026-08-18,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,267745.0,0.34
2026-08-18,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,333588.0,0.36
2026-08-18,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,6016084.0,0.8100000000000002
2026-08-18,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,6816391.02,2.75
2026-08-18,CGGR,COHR,COHERENT CORP COMMON STOCK,363106.0,0.45000000000000007
2026-08-18,CGGR,COST,COSTCO WHOLESALE CORP COMMON STOCK USD.005,159717.0,0.62
2026-08-18,CGGR,CRM,SALESFORCE INC COMMON STOCK USD.001,692121.0,0.55
2026-08-18,CGGR,CSCO,CISCO SYSTEMS INC COMMON STOCK USD.001,951830.0,0.43
2026-08-18,CGGR,CSGP,COSTAR GROUP INC COMMON STOCK USD.01,2113265.0,0.27
2026-08-18,CGGR,CSU,CONSTELLATION SOFTWARE INC COMMON STOCK,45638.0,0.4
2026-08-18,CGGR,CVNA,CARVANA CO COMMON STOCK USD.001,1718750.0,0.45000000000000007
2026-08-18,CGGR,DASH,DOORDASH INC   A COMMON STOCK USD.00001,811806.0,0.71
2026-08-18,CGGR,DE,DEERE + CO COMMON STOCK USD1.0,268804.0,0.64
2026-08-18,CGGR,DHI,DR HORTON INC COMMON STOCK USD.01,1381815.0,0.8100000000000002
2026-08-18,CGGR,EOG,EOG RESOURCES INC COMMON STOCK USD.01,1477068.0,0.89
2026-08-18,CGGR,FANG,DIAMONDBACK ENERGY INC COMMON STOCK USD.01,551678.0,0.4699999999999999
2026-08-18,CGGR,FICO,FAIR ISAAC CORP COMMON STOCK USD.01,175412.0,0.76
2026-08-18,CGGR,FSLR,FIRST SOLAR INC COMMON STOCK USD.001,452836.0,0.4
2026-08-18,CGGR,FTAI,FTAI AVIATION LTD COMMON STOCK USD1.0,526097.0,0.45000000000000007
2026-08-18,CGGR,GE,GENERAL ELECTRIC COMMON STOCK USD.01,797726.0,1.21
2026-08-18,CGGR,GEV,GE VERNOVA INC COMMON STOCK USD.01,127543.0,0.52
2026-08-18,CGGR,GH,GUARDANT HEALTH INC COMMON STOCK USD.00001,438856.0,0.28
2026-08-18,CGGR,GLEN,GLENCORE PLC COMMON STOCK USD.01,14584284.0,0.44
2026-08-18,CGGR,GMEXICO B,GRUPO MEXICO SAB DE CV SER B COMMON STOCK,13228889.0,0.68
2026-08-18,CGGR,GOOG,ALPHABET INC CL C COMMON STOCK USD.001,2332596.0,3.2099999999999995
2026-08-18,CGGR,GOOGL,ALPHABET INC CL A COMMON STOCK USD.001,2270347.0,3.15
2026-08-18,CGGR,HCA,HCA HEALTHCARE INC COMMON STOCK USD.01,219367.0,0.36
2026-08-18,CGGR,HOOD,ROBINHOOD MARKETS INC   A COMMON STOCK USD.0001,575904.0,0.21
2026-08-18,CGGR,INIO,INNIO NV COMMON STOCK,1410575.0,0.15
2026-08-18,CGGR,INSM,INSMED INC COMMON STOCK USD.01,517555.0,0.27
2026-08-18,CGGR,INTC,INTEL CORP COMMON STOCK USD.001,3011124.0,1.17
2026-08-18,CGGR,IONS,IONIS PHARMACEUTICALS INC COMMON STOCK USD.001,1315980.0,0.32
2026-08-18,CGGR,ISRG,INTUITIVE SURGICAL INC COMMON STOCK USD.001,765731.0,1.21
2026-08-18,CGGR,KKR,KKR + CO INC COMMON STOCK USD.01,1088447.0,0.4699999999999999
2026-08-18,CGGR,KLAC,KLA CORP COMMON STOCK USD.001,1294970.0,1.02
2026-08-18,CGGR,LLY,ELI LILLY + CO COMMON STOCK,457688.0,2.26
2026-08-18,CGGR,LYV,LIVE NATION ENTERTAINMENT IN COMMON STOCK USD.01,884992.0,0.64
2026-08-18,CGGR,MA,MASTERCARD INC   A COMMON STOCK USD.0001,184097.0,0.43
2026-08-18,CGGR,META,META PLATFORMS INC CLASS A COMMON STOCK USD.000006,2556129.0,5.6
2026-08-18,CGGR,MRNA,MODERNA INC COMMON STOCK USD.0001,2299815.0,0.58
2026-08-18,CGGR,MSFT,MICROSOFT CORP COMMON STOCK USD.00000625,2304926.0,4.48
2026-08-18,CGGR,MSTR,STRATEGY INC COMMON STOCK USD.001,2153700.0,0.8
2026-08-18,CGGR,MTD,METTLER TOLEDO INTERNATIONAL COMMON STOCK USD.01,79093.0,0.45000000000000007
2026-08-18,CGGR,MU,MICRON TECHNOLOGY INC COMMON STOCK USD.1,935751.0,3.55
2026-08-18,CGGR,NAN,NET OTHER ASSETS,-5420083880.57,0.02
2026-08-18,CGGR,NCLH,NORWEGIAN CRUISE LINE HOLDIN COMMON STOCK USD.001,3292988.0,0.22999999999999998
2026-08-18,CGGR,NET,CLOUDFLARE INC   CLASS A COMMON STOCK USD.001,1947448.0,2.37
2026-08-18,CGGR,NFLX,NETFLIX INC COMMON STOCK USD.001,2998037.0,0.9399999999999998
2026-08-18,CGGR,NKE,NIKE INC  CL B COMMON STOCK,2443962.0,0.39
2026-08-18,CGGR,NOC,NORTHROP GRUMMAN CORP COMMON STOCK USD1.0,122372.0,0.29
2026-08-18,CGGR,NVDA,NVIDIA CORP COMMON STOCK USD.001,5934808.0,5.26
2026-08-18,CGGR,PFGC,PERFORMANCE FOOD GROUP CO COMMON STOCK USD.01,2260567.0,0.95
2026-08-18,CGGR,PM,PHILIP MORRIS INTERNATIONAL COMMON STOCK,857862.0,0.65
2026-08-18,CGGR,PWR,QUANTA SERVICES INC COMMON STOCK USD.00001,310001.0,0.8699999999999999
2026-08-18,CGGR,QNT,QUANTINUUM INC A COMMON STOCK USD.0001,279837.0,0.07
2026-08-18,CGGR,RCL,ROYAL CARIBBEAN CRUISES LTD COMMON STOCK USD.01,683737.0,0.83
2026-08-18,CGGR,RKT,ROCKET COS INC CLASS A COMMON STOCK USD.00001,5456113.0,0.31
2026-08-18,CGGR,RR.,ROLLS ROYCE HOLDINGS PLC COMMON STOCK GBP.2,3988227.0,0.33
2026-08-18,CGGR,SHOP,SHOPIFY INC   CLASS A COMMON STOCK,3022762.0,1.79
2026-08-18,CGGR,SKHY,SK HYNIX INC ADR ADR,394340.0,0.25
2026-08-18,CGGR,SPCX,SPACE EXPLORATION TECHN CL A COMMON STOCK USD.001,287159.0,0.17
2026-08-18,CGGR,TDG,TRANSDIGM GROUP INC COMMON STOCK USD.01,399908.0,1.9900000000000002
2026-08-18,CGGR,TMO,THERMO FISHER SCIENTIFIC INC COMMON STOCK USD1.0,225872.0,0.54
2026-08-18,CGGR,TOST,TOAST INC CLASS A COMMON STOCK USD.000001,3006615.0,0.42
2026-08-18,CGGR,TSLA,TESLA INC COMMON STOCK USD.001,2861765.0,3.8900000000000006
2026-08-18,CGGR,TSM,TAIWAN SEMICONDUCTOR SP ADR ADR,839594.0,1.4
