Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-31,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-31,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-31,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,1214177.0,0.16
2026-08-31,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,446369.0,0.12
2026-08-31,AVUV,ABG,ASBURY AUTOMOTIVE GROUP COMMON STOCK USD.01,55737.0,0.04
2026-08-31,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2214738.0,0.03
2026-08-31,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,285490.0,0.0
2026-08-31,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1750223.0,0.07
2026-08-31,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2400504.0,0.21
2026-08-31,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,816592.0,0.02
2026-08-31,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,253602.0,0.05
2026-08-31,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,135426.0,0.01
2026-08-31,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,866980.0,0.13
2026-08-31,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,612127.0,0.01
2026-08-31,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,52486.0,0.01
2026-08-31,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,739295.0,0.09
2026-08-31,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,16657.0,0.0
2026-08-31,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,5938247.0,0.32
2026-08-31,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,305494.0,0.21
2026-08-31,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1144543.0,0.27
2026-08-31,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144557.0,0.2
2026-08-31,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,302757.0,0.03
2026-08-31,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1295924.0,0.23
2026-08-31,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,179092.0,0.09
2026-08-31,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1413216.0,0.34
2026-08-31,AVUV,ALIT,ALIGHT INC   CLASS A COMMON STOCK USD.0001,116820.0,0.01
2026-08-31,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4569129.0,0.6
2026-08-31,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,680773.0,0.1
2026-08-31,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,76989.0,0.01
2026-08-31,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,161595.0,0.02
2026-08-31,AVUV,ALTO,ALTO INGREDIENTS INC COMMON STOCK USD.001,199588.0,0.0
2026-08-31,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,647983.0,0.1
2026-08-31,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1626705.0,0.07
2026-08-31,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1144636.0,0.08
2026-08-31,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1143875.0,0.02
2026-08-31,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,895836.0,0.06
2026-08-31,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,100300.0,0.01
2026-08-31,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,835447.0,0.08
2026-08-31,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,171580.0,0.04
2026-08-31,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1834353.0,0.84
2026-08-31,AVUV,ANIK,ANIKA THERAPEUTICS INC COMMON STOCK USD.01,4975.0,0.0
2026-08-31,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,660692.0,0.15
2026-08-31,AVUV,AOUT,AMERICAN OUTDOOR BRANDS INC COMMON STOCK,58637.0,0.0
2026-08-31,AVUV,AP,AMPCO PITTSBURGH CORP COMMON STOCK USD1.0,357681.0,0.01
2026-08-31,AVUV,APAM,ARTISAN PARTNERS ASSET MA  A COMMON STOCK USD.01,132102.0,0.02
2026-08-31,AVUV,APC,ARKO PETROLEUM CORP COMMON STOCK,151209.0,0.01
2026-08-31,AVUV,APEI,AMERICAN PUBLIC EDUCATION COMMON STOCK USD.01,574421.0,0.08
2026-08-31,AVUV,APOG,APOGEE ENTERPRISES INC COMMON STOCK USD.333,990683.0,0.12
2026-08-31,AVUV,ARCB,ARCBEST CORP COMMON STOCK USD.01,1085586.0,0.48
2026-08-31,AVUV,ARDT,ARDENT HEALTH INC COMMON STOCK USD.01,533866.0,0.02
2026-08-31,AVUV,AREC,AMERICAN RESOURCES CORP COMMON STOCK USD.0001,323574.0,0.0
2026-08-31,AVUV,ARHS,ARHAUS INC COMMON STOCK USD.001,1274481.0,0.04
2026-08-31,AVUV,AROC,ARCHROCK INC COMMON STOCK USD.01,5772289.0,0.58
2026-08-31,AVUV,AROW,ARROW FINANCIAL CORP COMMON STOCK USD1.0,411967.0,0.05
2026-08-31,AVUV,ARW,ARROW ELECTRONICS INC COMMON STOCK USD1.0,51107.0,0.03
2026-08-31,AVUV,ASB,ASSOCIATED BANC CORP COMMON STOCK USD.01,4018441.0,0.39
2026-08-31,AVUV,ASC,ARDMORE SHIPPING CORP COMMON STOCK USD.01,1538556.0,0.09
2026-08-31,AVUV,ASH,ASHLAND INC COMMON STOCK,521110.0,0.12
2026-08-31,AVUV,ASIC,ATEGRITY SPECIALTY HOLDINGS COMMON STOCK,2907.0,0.0
2026-08-31,AVUV,ASIX,ADVANSIX INC COMMON STOCK USD.01,1285665.0,0.07
2026-08-31,AVUV,ASLE,AERSALE CORP COMMON STOCK USD.0001,1180561.0,0.02
2026-08-31,AVUV,ASO,ACADEMY SPORTS + OUTDOORS IN COMMON STOCK USD.01,2256242.0,0.31
2026-08-31,AVUV,ASPN,ASPEN AEROGELS INC COMMON STOCK USD.00001,2554816.0,0.04
2026-08-31,AVUV,ASTE,ASTEC INDUSTRIES INC COMMON STOCK USD.2,99077.0,0.01
2026-08-31,AVUV,ATKR,ATKORE INC COMMON STOCK USD.01,1733257.0,0.52
2026-08-31,AVUV,ATLC,ATLANTICUS HOLDINGS CORP COMMON STOCK,212213.0,0.06
2026-08-31,AVUV,ATLO,AMES NATIONAL CORP COMMON STOCK USD2.0,166853.0,0.02
2026-08-31,AVUV,ATNI,ATN INTERNATIONAL INC COMMON STOCK USD.01,546426.0,0.05
2026-08-31,AVUV,ATROB,ASTRONICS CORP CL B COMMON STOCK USD.01,25638.0,0.01
2026-08-31,AVUV,AVD,AMERICAN VANGUARD CORP COMMON STOCK USD.1,223966.0,0.0
2026-08-31,AVUV,AVO,MISSION PRODUCE INC COMMON STOCK USD.001,1393009.0,0.06
2026-08-31,AVUV,AVT,AVNET INC COMMON STOCK USD1.0,2004286.0,0.57
2026-08-31,AVUV,AX,AXOS FINANCIAL INC COMMON STOCK USD.01,1654990.0,0.51
2026-08-31,AVUV,AXR,AMREP CORP COMMON STOCK USD.1,4124.0,0.0
2026-08-31,AVUV,AXS,AXIS CAPITAL HOLDINGS LTD COMMON STOCK USD.0125,680966.0,0.22
2026-08-31,AVUV,AZTA,AZENTA INC COMMON STOCK USD.01,352900.0,0.04
2026-08-31,AVUV,BANC,BANC OF CALIFORNIA INC COMMON STOCK USD.01,3030765.0,0.18
2026-08-31,AVUV,BANF,BANCFIRST CORP COMMON STOCK USD1.0,67594.0,0.02
2026-08-31,AVUV,BANR,BANNER CORPORATION COMMON STOCK USD.01,812870.0,0.18
2026-08-31,AVUV,BBSI,BARRETT BUSINESS SVCS INC COMMON STOCK USD.01,495946.0,0.05
2026-08-31,AVUV,BBT,BEACON FINANCIAL CORP COMMON STOCK USD.01,768526.0,0.08
2026-08-31,AVUV,BBW,BUILD A BEAR WORKSHOP INC COMMON STOCK USD.01,532524.0,0.05
2026-08-31,AVUV,BC,BRUNSWICK CORP COMMON STOCK USD.75,1906714.0,0.46
2026-08-31,AVUV,BCAL,CALIFORNIA BANCORP COMMON STOCK USD.01,600256.0,0.04
2026-08-31,AVUV,BCBP,BCB BANCORP INC COMMON STOCK,132374.0,0.0
2026-08-31,AVUV,BCC,BOISE CASCADE CO COMMON STOCK USD.01,831809.0,0.21
2026-08-31,AVUV,BCML,BAYCOM CORP COMMON STOCK,178610.0,0.02
2026-08-31,AVUV,BFH,BREAD FINANCIAL HOLDINGS INC COMMON STOCK USD.01,1260234.0,0.42
2026-08-31,AVUV,BFST,BUSINESS FIRST BANCSHARES COMMON STOCK USD1.0,932899.0,0.09
2026-08-31,AVUV,BHB,BAR HARBOR BANKSHARES COMMON STOCK USD2.0,226484.0,0.03
2026-08-31,AVUV,BHE,BENCHMARK ELECTRONICS INC COMMON STOCK USD.1,1676372.0,0.38
2026-08-31,AVUV,BHF,BRIGHTHOUSE FINANCIAL INC COMMON STOCK USD.01,2231819.0,0.38
2026-08-31,AVUV,BHRB,BURKE + HERBERT FINANCIAL SE COMMON STOCK,457175.0,0.1
2026-08-31,AVUV,BJRI,BJ S RESTAURANTS INC COMMON STOCK,959791.0,0.2
2026-08-31,AVUV,BKE,BUCKLE INC/THE COMMON STOCK USD.01,1263385.0,0.17
2026-08-31,AVUV,BKTI,BK TECHNOLOGIES CORP COMMON STOCK USD.6,74071.0,0.02
2026-08-31,AVUV,BKU,BANKUNITED INC COMMON STOCK USD.01,2006658.0,0.29
2026-08-31,AVUV,BKV,BKV CORPORATION COMMON STOCK USD.01,855579.0,0.07
2026-08-31,AVUV,BLBD,BLUE BIRD CORP COMMON STOCK USD.0001,1121105.0,0.21
2026-08-31,AVUV,BLMN,BLOOMIN  BRANDS INC COMMON STOCK USD.01,2320518.0,0.08
2026-08-31,AVUV,BNED,BARNES + NOBLE EDUCATION INC COMMON STOCK USD.01,450325.0,0.02
2026-08-31,AVUV,BOBS,BOB S DISCOUNT FURNITURE COMMON STOCK,257572.0,0.01
2026-08-31,AVUV,BOH,BANK OF HAWAII CORP COMMON STOCK USD.01,1121704.0,0.27
2026-08-31,AVUV,BOOM,DMC GLOBAL INC COMMON STOCK,261349.0,0.01
2026-08-31,AVUV,BOW,BOWHEAD SPECIALTY HOLDINGS I COMMON STOCK USD.01,242765.0,0.03
