reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-24,ARKK,TESLA INC,TSLA,88160R101,2168881,824435045.72,9.38
2026-09-24,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,3559723,528120504.28,6.01
2026-09-24,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,6401016,490253815.44,5.58
2026-09-24,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,4832475,443234607.0,5.04
2026-09-24,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2051302,406424465.26,4.62
2026-09-24,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6992096,389879272.96,4.44
2026-09-24,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2981855,365873608.5,4.16
2026-09-24,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2018564,319942394.0,3.64
2026-09-24,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3774384,285418918.08,3.25
2026-09-24,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1895926,269866106.84,3.07
2026-09-24,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,414507,254760147.27,2.9
2026-09-24,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1247935,239341453.65,2.72
2026-09-24,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,1111813,228188500.12,2.6
2026-09-24,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,2582575,224425767.5,2.55
2026-09-24,ARKK,NVIDIA CORP,NVDA,67066G104,941471,212311125.21,2.42
2026-09-24,ARKK,BULLISH,BLSH,G16910120,5030622,201778248.42,2.3
2026-09-24,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,272015,202406361.5,2.3
2026-09-24,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,8064075,196521507.75,2.24
2026-09-24,ARKK,AMAZON.COM INC,AMZN,023135106,776026,193440001.02,2.2
2026-09-24,ARKK,BLOCK INC,XYZ,852234103,2547321,190233932.28,2.16
2026-09-24,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,6497901,178432361.46,2.03
2026-09-24,ARKK,BROADCOM INC,AVGO,11135F101,394541,140058109.59,1.59
2026-09-24,ARKK,ALPHABET INC-CL C,GOOG,02079K107,365310,122371543.8,1.39
2026-09-24,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,346987,122253929.71,1.39
2026-09-24,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9839063,121315646.79,1.38
2026-09-24,ARKK,ROCKET LAB,RKLB UQ,773121108,1559649,109658921.19,1.25
2026-09-24,ARKK,ILLUMINA INC,ILMN,452327109,417944,106734538.72,1.21
2026-09-24,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,18243451,104170105.21,1.19
2026-09-24,ARKK,NATERA INC,NTRA,632307104,258433,100993032.07,1.15
2026-09-24,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,1188658,101273661.6,1.15
2026-09-24,ARKK,X-ENERGY INC,XE,98386P102,5727171,93811060.98,1.07
2026-09-24,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,25244781,93405689.7,1.06
2026-09-24,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,193164,86261247.48,0.98
2026-09-24,ARKK,TERADYNE INC,TER,880770102,213647,83138593.58,0.95
2026-09-24,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1731279,79915838.64,0.91
2026-09-24,ARKK,VERACYTE INC,VCYT,92337F107,1561566,68427822.12,0.78
2026-09-24,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,465622,66029855.82,0.75
2026-09-24,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2780377,46015239.35,0.52
2026-09-24,ARKK,ELI LILLY & CO,LLY,532457108,35346,40682892.54,0.46
2026-09-24,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,1410849,29797130.88,0.34
2026-09-24,ARKK,CERUS CORP,CERS,157085101,11325699,29446817.4,0.34
2026-09-24,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,15965838,22511831.58,0.26
