date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/11/2026,ARKW,TESLA INC,TSLA,88160R101,"382,699","$139,134,048.44",7.73%
09/11/2026,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"3,775,474","$96,576,247.37",5.37%
09/11/2026,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"814,502","$92,307,511.66",5.13%
09/11/2026,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"975,879","$88,141,391.28",4.90%
09/11/2026,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"557,134","$82,556,116.12",4.59%
09/11/2026,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"145,911","$73,480,779.60",4.08%
09/11/2026,ARKW,AMAZON.COM INC,AMZN,023135106,"271,568","$68,405,263.52",3.80%
09/11/2026,ARKW,BLOCK INC,XYZ,852234103,"847,017","$66,973,634.19",3.72%
09/11/2026,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"750,140","$66,852,476.80",3.71%
09/11/2026,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"384,225","$66,194,283.00",3.68%
09/11/2026,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"512,860","$64,928,076.00",3.61%
09/11/2026,ARKW,NVIDIA CORP,NVDA,67066G104,"281,072","$61,374,881.92",3.41%
09/11/2026,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"181,598","$59,998,163.22",3.33%
09/11/2026,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"85,639","$55,184,058.82",3.07%
09/11/2026,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"240,967","$46,106,625.78",2.56%
09/11/2026,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"271,958","$45,106,953.88",2.51%
09/11/2026,ARKW,BROADCOM INC,AVGO,11135F101,"122,935","$44,358,636.05",2.46%
09/11/2026,ARKW,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"62,528","$42,400,974.63",2.36%
09/11/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"92,547","$39,612,892.41",2.20%
09/11/2026,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"125,129","$38,936,390.93",2.16%
09/11/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"170,164","$37,728,762.08",2.10%
09/11/2026,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"179,270","$37,442,332.20",2.08%
09/11/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"821,290","$36,859,495.20",2.05%
09/11/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,500,973","$36,323,546.60",2.02%
09/11/2026,ARKW,EVERPURE INC-A,P,74624M102,"326,359","$30,710,381.90",1.71%
09/11/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"623,513","$29,492,164.90",1.64%
09/11/2026,ARKW,BULLISH,BLSH,G16910120,"860,751","$29,162,243.88",1.62%
09/11/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"328,586","$29,214,581.26",1.62%
09/11/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"708,588","$22,632,300.72",1.26%
09/11/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"40,985","$21,383,104.05",1.19%
09/11/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"10,993","$20,955,296.32",1.16%
09/11/2026,ARKW,NETFLIX INC,NFLX,64110L106,"264,085","$20,073,100.85",1.12%
09/11/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"93,078","$18,711,470.34",1.04%
09/11/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"54,321","$17,910,720.12",1.00%
09/11/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"791,137","$17,515,773.18",0.97%
09/11/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,398,172","$16,115,715.84",0.90%
09/11/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"619,811","$14,695,718.81",0.82%
09/11/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"63,300","$10,612,245.00",0.59%
09/11/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"791,787","$7,594,790.90",0.42%
09/11/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"495,470","$4,033,125.80",0.22%
09/11/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,602,499","$1,602,498.75",0.09%
09/11/2026,ARKW,BRERA HOLDINGS PLC-CL B,,G13311132,"79,533","$282,342.15",0.02%
09/11/2026,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,556,"$184,925.60",0.01%
09/11/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$205,166.58",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
