Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-24,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-24,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-09-24,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,1416372.0,0.19
2026-09-24,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,443921.0,0.12
2026-09-24,AVUV,ABG,ASBURY AUTOMOTIVE GROUP COMMON STOCK USD.01,131832.0,0.08
2026-09-24,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2169152.0,0.03
2026-09-24,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,240746.0,0.0
2026-09-24,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1837599.0,0.07
2026-09-24,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2394157.0,0.22
2026-09-24,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,836402.0,0.02
2026-09-24,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,265822.0,0.06
2026-09-24,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,119336.0,0.01
2026-09-24,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,872308.0,0.13
2026-09-24,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,609123.0,0.01
2026-09-24,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,68967.0,0.01
2026-09-24,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,735827.0,0.08
2026-09-24,AVUV,ADMA,ADMA BIOLOGICS INC COMMON STOCK USD.0001,8103.0,0.0
2026-09-24,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,14407.0,0.0
2026-09-24,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,6131156.0,0.32
2026-09-24,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,312596.0,0.22
2026-09-24,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1137784.0,0.25
2026-09-24,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,56246.0,0.07
2026-09-24,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,323719.0,0.03
2026-09-24,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1365398.0,0.27
2026-09-24,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,178651.0,0.09
2026-09-24,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1466983.0,0.37
2026-09-24,AVUV,ALIT,ALIGHT INC   CLASS A COMMON STOCK USD.0001,200413.0,0.01
2026-09-24,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4080229.0,0.53
2026-09-24,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,146230.0,0.02
2026-09-24,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,160965.0,0.02
2026-09-24,AVUV,ALTO,ALTO INGREDIENTS INC COMMON STOCK USD.001,549226.0,0.01
2026-09-24,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,655145.0,0.1
2026-09-24,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1680962.0,0.07
2026-09-24,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1265495.0,0.11
2026-09-24,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1137401.0,0.02
2026-09-24,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,987001.0,0.07
2026-09-24,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,118891.0,0.01
2026-09-24,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,889891.0,0.09
2026-09-24,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,104005.0,0.02
2026-09-24,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1793817.0,0.79
2026-09-24,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,730992.0,0.18
2026-09-24,AVUV,AOUT,AMERICAN OUTDOOR BRANDS INC COMMON STOCK,58637.0,0.0
2026-09-24,AVUV,AP,AMPCO PITTSBURGH CORP COMMON STOCK USD1.0,356767.0,0.01
2026-09-24,AVUV,APAM,ARTISAN PARTNERS ASSET MA  A COMMON STOCK USD.01,316318.0,0.04
