Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-23,JEPI,AAPL,APPLE INC COMMON STOCK,2600950.0,1.92
2026-09-23,JEPI,ABBV,ABBVIE INC COMMON STOCK,2920154.0,1.7
2026-09-23,JEPI,ACN,ACCENTURE PLC COMMON,1382776.0,0.56
2026-09-23,JEPI,ADI,ANALOG DEVICES INC,357233.0,0.3
2026-09-23,JEPI,ADSK,AUTODESK INC COMMON,715724.0,0.34
2026-09-23,JEPI,AFRM,AFFIRM HOLDINGS INC,652409.0,0.1
2026-09-23,JEPI,AJG,ARTHUR J GALLAGHER & CO,1380109.0,0.7
2026-09-23,JEPI,AMD,ADVANCED MICRO DEVICES,920290.0,1.24
2026-09-23,JEPI,AMT,AMERICAN TOWER CORP REIT,745035.0,0.28
2026-09-23,JEPI,AMZN,AMAZON.COM INC COMMON,3343323.0,1.83
2026-09-23,JEPI,AON,AON PLC COMMON STOCK USD,1086225.0,0.67
2026-09-23,JEPI,APH,AMPHENOL CORP COMMON,3084748.0,0.56
2026-09-23,JEPI,AVGO,BROADCOM INC COMMON,2046522.0,1.6
2026-09-23,JEPI,AWK,AMERICAN WATER WORKS CO,453153.0,0.13
2026-09-23,JEPI,AXP,AMERICAN EXPRESS CO,712319.0,0.47
2026-09-23,JEPI,AZO,AUTOZONE INC COMMON,58640.0,0.37
2026-09-23,JEPI,BAC,BANK OF AMERICA CORP,1512057.0,0.19
2026-09-23,JEPI,BBY,BEST BUY CO INC COMMON,292549.0,0.06
2026-09-23,JEPI,BKR,BAKER HUGHES CO COMMON,1656675.0,0.21
2026-09-23,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,4713539.0,0.63
2026-09-23,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,202590.0,0.23
2026-09-23,JEPI,BURL,BURLINGTON STORES INC,668573.0,0.38
2026-09-23,JEPI,C,CITIGROUP INC COMMON,4149517.0,1.2
2026-09-23,JEPI,CB,CHUBB LTD COMMON STOCK,1067375.0,0.79
2026-09-23,JEPI,CDNS,CADENCE DESIGN SYSTEMS,723059.0,0.49
2026-09-23,JEPI,CHD,CHURCH & DWIGHT CO INC,1929889.0,0.41
2026-09-23,JEPI,CMG,CHIPOTLE MEXICAN GRILL,12466610.0,0.9
