date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/03/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$65,186,938.88",8.13%
09/03/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$59,887,157.49",7.47%
09/03/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$53,745,695.26",6.71%
09/03/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$52,614,222.08",6.57%
09/03/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$46,400,707.08",5.79%
09/03/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$44,830,700.64",5.59%
09/03/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$37,894,655.56",4.73%
09/03/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$32,607,662.66",4.07%
09/03/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$29,873,456.80",3.73%
09/03/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$26,134,606.55",3.26%
09/03/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$26,077,513.68",3.25%
09/03/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$25,133,695.59",3.14%
09/03/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$24,344,576.64",3.04%
09/03/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.71%
09/03/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$20,288,522.16",2.53%
09/03/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$17,202,489.46",2.15%
09/03/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$17,189,536.56",2.14%
09/03/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$16,936,785.96",2.11%
09/03/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$16,664,740.40",2.08%
09/03/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$16,097,031.44",2.01%
09/03/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$15,082,298.00",1.88%
09/03/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$14,809,615.36",1.85%
09/03/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"320,209","$13,195,812.89",1.65%
09/03/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$12,778,261.44",1.59%
09/03/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$12,681,673.92",1.58%
09/03/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,323,713.14",1.54%
09/03/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,224","$11,985,941.44",1.50%
09/03/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,967,346.55",1.24%
09/03/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$8,310,387.80",1.04%
09/03/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,894,054.35",0.99%
09/03/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$7,680,940.68",0.96%
09/03/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"146,765","$5,075,133.70",0.63%
09/03/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,576,227.20",0.57%
09/03/2026,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"39,943","$4,266,311.83",0.53%
09/03/2026,ARKF,PAYPAY CORP,PAYP,70450C101,"235,647","$3,706,727.31",0.46%
09/03/2026,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"399,357","$3,230,798.13",0.40%
09/03/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,415,261","$1,415,260.81",0.18%
