Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-14,BLOK,3350 JP,Metaplanet Inc,10396115.0,1.35
2026-08-14,BLOK,8473 JP,SBI Holdings Inc,1539702.0,2.79
2026-08-14,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,17739936.0,1.65
2026-08-14,BLOK,AMD,Advanced Micro Devices Inc,67788.0,3.05
2026-08-14,BLOK,APLD,Applied Digital Corp,1015043.0,2.89
2026-08-14,BLOK,ARKB,ARK 21Shares Bitcoin ETF,818744.0,1.6
2026-08-14,BLOK,AVGO,Broadcom Inc,58209.0,2.26
2026-08-14,BLOK,BBBY,Bed Bath & Beyond Inc,6922739.0,2.86
2026-08-14,BLOK,BBBY/WS,Bed Bath & Beyond Inc,479274.0,0.02
2026-08-14,BLOK,BIGG CN,BIGG Digital Assets Inc,4785396.0,0.02
2026-08-14,BLOK,BKKT,Bakkt Inc,906795.0,0.62
2026-08-14,BLOK,BLK,Blackrock Inc,24125.0,2.66
2026-08-14,BLOK,BR,Broadridge Financial Solutions Inc,79654.0,1.28
2026-08-14,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,611769.0,1.59
2026-08-14,BLOK,BTGO,Bitgo Holdings Inc,1913024.0,0.98
2026-08-14,BLOK,BULL,Webull Corp,2631143.0,1.95
2026-08-14,BLOK,CASH&OTHER,Cash & Other,300498.0,0.03
2026-08-14,BLOK,CIFR,Cipher Digital Inc,2131158.0,3.3
2026-08-14,BLOK,CLSK,Cleanspark Inc,1523974.0,1.63
2026-08-14,BLOK,CME,CME Group Inc,57673.0,1.43
2026-08-14,BLOK,COIN,Coinbase Global Inc,174447.0,2.5
2026-08-14,BLOK,CORZ,Core Scientific Inc,1535622.0,2.83
2026-08-14,BLOK,CRCL,Circle Internet Group Inc,197535.0,1.39
2026-08-14,BLOK,CUBI,Customers Bancorp Inc,283829.0,2.2
2026-08-14,BLOK,DBS SP,DBS Group Holdings Ltd,306183.0,1.68
2026-08-14,BLOK,DELL,Dell Technologies Inc,85158.0,3.92
2026-08-14,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,492352.0,0.82
2026-08-14,BLOK,ETOR,Etoro Group Ltd,596286.0,1.61
2026-08-14,BLOK,EXOD,Exodus Movement Inc,319334.0,0.18
2026-08-14,BLOK,FIGR,Figure Technology Solutions Inc,1446634.0,4.29
2026-08-14,BLOK,GLXY,Galaxy Digital Inc,1737116.0,3.39
2026-08-14,BLOK,GPGI,GPGI Inc,647366.0,0.78
2026-08-14,BLOK,HIVE,Hive Digital Technologies Ltd,2328358.0,0.56
2026-08-14,BLOK,HODL,VanEck Bitcoin ETF/US,1014605.0,1.69
2026-08-14,BLOK,HOOD,Robinhood Markets Inc,421016.0,3.89
2026-08-14,BLOK,HUT,HUT 8 CORP,376070.0,2.9
2026-08-14,BLOK,IBM,International Business Machines Corp,116462.0,2.57
2026-08-14,BLOK,IREN,IREN Ltd,210662.0,0.88
2026-08-14,BLOK,MA,Mastercard Inc,15472.0,0.82
2026-08-14,BLOK,MELI,MercadoLibre Inc,10180.0,1.73
2026-08-14,BLOK,MSTR,Strategy Inc,111076.0,1.0
2026-08-14,BLOK,NU,NU Holdings Ltd/Cayman Islands,2215175.0,2.87
2026-08-14,BLOK,NVDA,NVIDIA Corp,94117.0,1.97
2026-08-14,BLOK,OPRA,Opera Ltd,1956579.0,3.67
2026-08-14,BLOK,ORIO,Orion Digital Corp,537561.0,0.04
2026-08-14,BLOK,PURR,Hyperliquid Strategies Inc,644364.0,0.41
2026-08-14,BLOK,PYPL,PayPal Holdings Inc,402587.0,2.27
2026-08-14,BLOK,RIOT,Riot Platforms Inc,495923.0,0.89
2026-08-14,BLOK,SBET,SHARPLINK INC,1887768.0,1.11
2026-08-14,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,48050.0,1.92
2026-08-14,BLOK,V,Visa Inc,22661.0,0.77
2026-08-14,BLOK,WT,WisdomTree Inc,1265089.0,2.67
2026-08-14,BLOK,WULF,Terawulf Inc,2059809.0,3.13
2026-08-14,BLOK,XYZ,Block Inc,345630.0,2.67
