Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-01,JEPI,AAPL,APPLE INC COMMON STOCK,2625242.0,1.86
2026-09-01,JEPI,ABBV,ABBVIE INC COMMON STOCK,2945933.0,1.67
2026-09-01,JEPI,ACN,ACCENTURE PLC COMMON,1394401.0,0.57
2026-09-01,JEPI,ADI,ANALOG DEVICES INC,469278.0,0.36
2026-09-01,JEPI,ADSK,AUTODESK INC COMMON,803188.0,0.43
2026-09-01,JEPI,AFRM,AFFIRM HOLDINGS INC,660905.0,0.1
2026-09-01,JEPI,AJG,ARTHUR J GALLAGHER & CO,1392324.0,0.79
2026-09-01,JEPI,AMD,ADVANCED MICRO DEVICES,928481.0,0.93
2026-09-01,JEPI,AMT,AMERICAN TOWER CORP REIT,751317.0,0.29
2026-09-01,JEPI,AMZN,AMAZON.COM INC COMMON,3372632.0,1.87
2026-09-01,JEPI,AON,AON PLC COMMON STOCK USD,1090518.0,0.77
2026-09-01,JEPI,APH,AMPHENOL CORP COMMON,1666250.0,0.59
2026-09-01,JEPI,AVGO,BROADCOM INC COMMON,2064444.0,1.66
2026-09-01,JEPI,AWK,AMERICAN WATER WORKS CO,457342.0,0.14
2026-09-01,JEPI,AXP,AMERICAN EXPRESS CO,897777.0,0.63
2026-09-01,JEPI,AZO,AUTOZONE INC COMMON,59369.0,0.38
2026-09-01,JEPI,BAC,BANK OF AMERICA CORP,1525306.0,0.21
2026-09-01,JEPI,BBY,BEST BUY CO INC COMMON,294775.0,0.05
2026-09-01,JEPI,BKR,BAKER HUGHES CO COMMON,1671020.0,0.23
2026-09-01,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,5550160.0,0.81
2026-09-01,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,204461.0,0.22
2026-09-01,JEPI,BURL,BURLINGTON STORES INC,595952.0,0.34
2026-09-01,JEPI,C,CITIGROUP INC COMMON,3903400.0,1.13
2026-09-01,JEPI,CB,CHUBB LTD COMMON STOCK,982028.0,0.72
2026-09-01,JEPI,CDNS,CADENCE DESIGN SYSTEMS,793537.0,0.54
2026-09-01,JEPI,CHD,CHURCH & DWIGHT CO INC,1946729.0,0.42
2026-09-01,JEPI,CMG,CHIPOTLE MEXICAN GRILL,13534950.0,1.11
2026-09-01,JEPI,CMI,CUMMINS INC COMMON STOCK,323003.0,0.39
2026-09-01,JEPI,CMS,CMS ENERGY CORP COMMON,594253.0,0.09
2026-09-01,JEPI,COP,CONOCOPHILLIPS COMMON,1957037.0,0.58
2026-09-01,JEPI,COST,COSTCO WHOLESALE CORP,618886.0,1.27
