date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/16/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,552,294","$189,865,150.66",9.86%
09/16/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,200,990","$165,856,719.00",8.61%
09/16/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,385,783","$164,261,159.55",8.53%
09/16/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,072,268","$107,405,650.44",5.58%
09/16/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,559,309","$105,604,874.90",5.48%
09/16/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"557,987","$98,010,416.55",5.09%
09/16/2026,ARKG,NATERA INC,NTRA,632307104,"239,848","$84,133,881.44",4.37%
09/16/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,275,145","$81,584,651.30",4.24%
09/16/2026,ARKG,ILLUMINA INC,ILMN,452327109,"359,356","$79,881,245.24",4.15%
09/16/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,461,333","$76,924,569.12",3.99%
09/16/2026,ARKG,ELI LILLY & CO,LLY,532457108,"63,424","$72,056,640.64",3.74%
09/16/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,458,344","$61,569,730.64",3.20%
09/16/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,446,984","$56,818,968.48",2.95%
09/16/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,180,574","$50,698,345.50",2.63%
09/16/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,772,557","$47,291,820.76",2.46%
09/16/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"500,493","$47,366,657.52",2.46%
09/16/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"13,622,007","$44,135,302.68",2.29%
09/16/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,737,727","$43,365,595.68",2.25%
09/16/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,679,970","$41,713,655.10",2.17%
09/16/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"4,764,898","$37,166,204.40",1.93%
09/16/2026,ARKG,VERACYTE INC,VCYT,92337F107,"921,524","$36,989,973.36",1.92%
09/16/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"750,742","$35,472,559.50",1.84%
09/16/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,750,966","$31,250,973.76",1.62%
09/16/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"955,992","$27,484,770.00",1.43%
09/16/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,526,449","$24,713,209.31",1.28%
09/16/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,504,175","$23,563,109.50",1.22%
09/16/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,902,971","$18,972,620.87",0.99%
09/16/2026,ARKG,CERUS CORP,CERS,157085101,"7,465,510","$18,663,775.00",0.97%
09/16/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,617,091","$14,226,901.94",0.74%
09/16/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"399,226","$12,639,495.16",0.66%
09/16/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"10,957,533","$10,957,533.39",0.57%
09/16/2026,ARKG,FREENOME INC,FRNM,35661P100,"720,579","$10,549,276.56",0.55%
09/16/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,752,426","$4,861,746.72",0.25%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
