date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/04/2026,ARKW,TESLA INC,TSLA,88160R101,"382,699","$144,034,509.14",7.70%
09/04/2026,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"3,775,474","$102,390,477.33",5.47%
09/04/2026,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"814,502","$101,584,689.44",5.43%
09/04/2026,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"975,879","$100,739,989.17",5.39%
09/04/2026,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"557,134","$83,425,245.16",4.46%
09/04/2026,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"512,860","$74,816,016.80",4.00%
09/04/2026,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"384,225","$74,040,157.50",3.96%
09/04/2026,ARKW,BLOCK INC,XYZ,852234103,"847,017","$70,615,807.29",3.78%
09/04/2026,ARKW,AMAZON.COM INC,AMZN,023135106,"271,568","$70,308,955.20",3.76%
09/04/2026,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"145,911","$66,558,761.76",3.56%
09/04/2026,ARKW,NVIDIA CORP,NVDA,67066G104,"281,072","$64,210,898.40",3.43%
09/04/2026,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"750,140","$63,431,838.40",3.39%
09/04/2026,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"181,598","$61,536,298.28",3.29%
09/04/2026,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"271,958","$49,640,493.74",2.65%
09/04/2026,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"80,852","$49,374,699.36",2.64%
09/04/2026,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"240,967","$45,889,755.48",2.45%
09/04/2026,ARKW,BROADCOM INC,AVGO,11135F101,"122,935","$43,907,464.60",2.35%
09/04/2026,ARKW,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"62,528","$42,400,974.63",2.27%
09/04/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,500,973","$39,700,735.85",2.12%
09/04/2026,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"179,270","$38,537,671.90",2.06%
09/04/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"92,547","$38,593,024.47",2.06%
09/04/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"170,164","$36,544,420.64",1.95%
09/04/2026,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"125,129","$35,600,451.79",1.90%
09/04/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"821,290","$34,091,747.90",1.82%
09/04/2026,ARKW,EVERPURE INC-A,P,74624M102,"326,359","$32,032,135.85",1.71%
09/04/2026,ARKW,BULLISH,BLSH,G16910120,"860,751","$31,176,401.22",1.67%
09/04/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"623,513","$30,745,426.03",1.64%
09/04/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"328,586","$30,275,914.04",1.62%
09/04/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"708,588","$24,042,390.84",1.29%
09/04/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"40,985","$22,956,108.35",1.23%
09/04/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"10,993","$21,887,667.62",1.17%
09/04/2026,ARKW,NETFLIX INC,NFLX,64110L106,"264,085","$21,831,906.95",1.17%
09/04/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"93,078","$20,663,316.00",1.10%
09/04/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"791,137","$19,952,475.14",1.07%
09/04/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"54,321","$19,363,806.87",1.04%
09/04/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,398,172","$18,298,052.36",0.98%
09/04/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"619,811","$14,993,228.09",0.80%
09/04/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"63,300","$11,726,325.00",0.63%
09/04/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"791,787","$7,759,512.60",0.41%
09/04/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"491,542","$4,168,276.16",0.22%
09/04/2026,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,"12,145","$4,156,747.70",0.22%
09/04/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,001,075","$2,001,074.53",0.11%
09/04/2026,ARKW,BRERA HOLDINGS PLC-CL B,,G13311132,"81,710","$323,571.60",0.02%
09/04/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$240,058.85",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
