reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-04,ARKW,TESLA INC,TSLA,88160R101,382699,144034509.14,7.7
2026-09-04,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,101584689.44,5.43
2026-09-04,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975879,100739989.17,5.39
2026-09-04,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,557134,83425245.16,4.46
2026-09-04,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,512860,74816016.8,4.0
2026-09-04,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,384225,74040157.5,3.96
2026-09-04,ARKW,BLOCK INC,XYZ,852234103,847017,70615807.29,3.78
2026-09-04,ARKW,AMAZON.COM INC,AMZN,023135106,271568,70308955.2,3.76
2026-09-04,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,145911,66558761.76,3.56
2026-09-04,ARKW,NVIDIA CORP,NVDA,67066G104,281072,64210898.4,3.43
2026-09-04,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,750140,63431838.4,3.39
2026-09-04,ARKW,ALPHABET INC-CL C,GOOG,02079K107,181598,61536298.28,3.29
2026-09-04,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,271958,49640493.74,2.65
2026-09-04,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,80852,49374699.36,2.64
2026-09-04,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,240967,45889755.48,2.45
2026-09-04,ARKW,BROADCOM INC,AVGO,11135F101,122935,43907464.6,2.35
2026-09-04,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1500973,39700735.85,2.12
2026-09-04,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,179270,38537671.9,2.06
2026-09-04,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92547,38593024.47,2.06
2026-09-04,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170164,36544420.64,1.95
2026-09-04,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,125129,35600451.79,1.9
2026-09-04,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,821290,34091747.9,1.82
2026-09-04,ARKW,EVERPURE INC-A,P,74624M102,326359,32032135.85,1.71
2026-09-04,ARKW,BULLISH,BLSH,G16910120,860751,31176401.22,1.67
2026-09-04,ARKW,GITLAB INC-CL A,GTLB,37637K108,623513,30745426.03,1.64
2026-09-04,ARKW,RUBRIK INC-A,RBRK,781154109,328586,30275914.04,1.62
2026-09-04,ARKW,TOAST INC-CLASS A,TOST,888787108,708588,24042390.84,1.29
2026-09-04,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,40985,22956108.35,1.23
2026-09-04,ARKW,MERCADOLIBRE INC,MELI,58733R102,10993,21887667.62,1.17
2026-09-04,ARKW,NETFLIX INC,NFLX,64110L106,264085,21831906.95,1.17
2026-09-04,ARKW,DOORDASH INC - A,DASH,25809K105,93078,20663316.0,1.1
2026-09-04,ARKW,FIGMA INC-CL A,FIG,316841105,791137,19952475.14,1.07
2026-09-04,ARKW,SNOWFLAKE INC,SNOW,833445109,54321,19363806.87,1.04
2026-09-04,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2398172,18298052.36,0.98
2026-09-04,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,619811,14993228.09,0.8
2026-09-04,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63300,11726325.0,0.63
2026-09-04,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,791787,7759512.6,0.41
2026-09-04,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,12145,4156747.7,0.22
2026-09-04,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,491542,4168276.16,0.22
