Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-15,JEPI,AAPL,APPLE INC COMMON STOCK,2601922.0,1.91
2026-09-15,JEPI,ABBV,ABBVIE INC COMMON STOCK,2921246.0,1.7
2026-09-15,JEPI,ACN,ACCENTURE PLC COMMON,1383292.0,0.59
2026-09-15,JEPI,ADI,ANALOG DEVICES INC,357365.0,0.29
2026-09-15,JEPI,ADSK,AUTODESK INC COMMON,715988.0,0.36
2026-09-15,JEPI,AFRM,AFFIRM HOLDINGS INC,652649.0,0.1
2026-09-15,JEPI,AJG,ARTHUR J GALLAGHER & CO,1380625.0,0.76
2026-09-15,JEPI,AMD,ADVANCED MICRO DEVICES,920638.0,1.03
2026-09-15,JEPI,AMT,AMERICAN TOWER CORP REIT,745311.0,0.29
2026-09-15,JEPI,AMZN,AMAZON.COM INC COMMON,3344571.0,1.84
2026-09-15,JEPI,AON,AON PLC COMMON STOCK USD,1086633.0,0.73
2026-09-15,JEPI,APH,AMPHENOL CORP COMMON,3085900.0,0.53
2026-09-15,JEPI,AVGO,BROADCOM INC COMMON,2047278.0,1.54
2026-09-15,JEPI,AWK,AMERICAN WATER WORKS CO,453321.0,0.14
2026-09-15,JEPI,AXP,AMERICAN EXPRESS CO,771896.0,0.55
2026-09-15,JEPI,AZO,AUTOZONE INC COMMON,58664.0,0.37
2026-09-15,JEPI,BAC,BANK OF AMERICA CORP,1512621.0,0.2
2026-09-15,JEPI,BBY,BEST BUY CO INC COMMON,292657.0,0.06
2026-09-15,JEPI,BKR,BAKER HUGHES CO COMMON,1657287.0,0.21
2026-09-15,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,4716194.0,0.67
2026-09-15,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,202662.0,0.23
2026-09-15,JEPI,BURL,BURLINGTON STORES INC,668825.0,0.34
2026-09-15,JEPI,C,CITIGROUP INC COMMON,4151065.0,1.25
2026-09-15,JEPI,CB,CHUBB LTD COMMON STOCK,1067771.0,0.81
2026-09-15,JEPI,CDNS,CADENCE DESIGN SYSTEMS,723323.0,0.44
2026-09-15,JEPI,CHD,CHURCH & DWIGHT CO INC,1930609.0,0.4
2026-09-15,JEPI,CMG,CHIPOTLE MEXICAN GRILL,12471254.0,0.96
2026-09-15,JEPI,CMI,CUMMINS INC COMMON STOCK,318657.0,0.38
2026-09-15,JEPI,CMS,CMS ENERGY CORP COMMON,481326.0,0.07
2026-09-15,JEPI,COP,CONOCOPHILLIPS COMMON,2286822.0,0.72
2026-09-15,JEPI,COST,COSTCO WHOLESALE CORP,613982.0,1.23
2026-09-15,JEPI,CPAY,CORPAY INC,841309.0,0.76
2026-09-15,JEPI,CVS,CVS HEALTH CORP COMMON,921304.0,0.19
2026-09-15,JEPI,DASH,DOORDASH INC COMMON,1303967.0,0.57
2026-09-15,JEPI,DE,DEERE & CO COMMON STOCK,367293.0,0.56
2026-09-15,JEPI,DIS,THE WALT DISNEY COMPANY,4311872.0,1.02
2026-09-15,JEPI,DOV,DOVER CORP COMMON STOCK,1427282.0,0.6
2026-09-15,JEPI,ECL,ECOLAB INC COMMON STOCK,1775285.0,1.08
2026-09-15,JEPI,EMR,EMERSON ELECTRIC CO,2723259.0,0.89
2026-09-15,JEPI,EOG,EOG RESOURCES INC COMMON,4977861.0,1.7
2026-09-15,JEPI,EQIX,EQUINIX INC REIT USD,417321.0,0.93
2026-09-15,JEPI,ETN,EATON CORP PLC COMMON,1573953.0,1.37
2026-09-15,JEPI,ETR,ENTERGY CORP COMMON,4113056.0,0.94
2026-09-15,JEPI,EW,EDWARDS LIFESCIENCES,962638.0,0.18
2026-09-15,JEPI,FDX,FEDEX CORP COMMON STOCK,651392.0,0.44
2026-09-15,JEPI,FDXF,FEDEX FREIGHT HOLDING CO,249990.0,0.07
2026-09-15,JEPI,FTNT,FORTINET INC COMMON,896641.0,0.34
2026-09-15,JEPI,GD,GENERAL DYNAMICS CORP,343248.0,0.27
2026-09-15,JEPI,GLW,CORNING INC COMMON STOCK,594654.0,0.19
2026-09-15,JEPI,GOOGL,ALPHABET INC-CL A -,2295936.0,1.75
2026-09-15,JEPI,HLT,HILTON WORLDWIDE,295908.0,0.2
2026-09-15,JEPI,HPE,HEWLETT PACKARD,745926.0,0.09
2026-09-15,JEPI,HUM,HUMANA INC COMMON STOCK,273330.0,0.24
2026-09-15,JEPI,HWM,HOWMET AEROSPACE INC,2521930.0,1.26
2026-09-15,JEPI,INTC,INTEL CORP COMMON STOCK,1663306.0,0.36
2026-09-15,JEPI,ISRG,INTUITIVE SURGICAL INC,771310.0,0.64
2026-09-15,JEPI,JIMXX,JPMORGAN PRIME MONEY,541359590.0,1.2
2026-09-15,JEPI,JNJ,JOHNSON & COMMON,3041915.0,1.8
2026-09-15,JEPI,KDP,KEURIG DR PEPPER INC,5291847.0,0.37
2026-09-15,JEPI,KMB,KIMBERLY-CLARK CORP,951311.0,0.21
2026-09-15,JEPI,LDOS,LEIDOS HOLDINGS INC,625658.0,0.18
2026-09-15,JEPI,LIN,LINDE PLC COMMON STOCK,66665.0,0.07
2026-09-15,JEPI,LLY,ELI LILLY AND COMPANY,385322.0,0.97
2026-09-15,JEPI,LOW,LOWE'S COS INC COMMON,3448169.0,1.49
2026-09-15,JEPI,LRCX,LAM RESEARCH CORP COMMON,2335850.0,1.4
2026-09-15,JEPI,MA,MASTERCARD INC COMMON,1423292.0,1.81
2026-09-15,JEPI,MAR,MARRIOTT INTERNATIONAL,154662.0,0.12
2026-09-15,JEPI,MCD,MCDONALD'S CORP COMMON,1051166.0,0.59
2026-09-15,JEPI,MCK,MCKESSON CORP COMMON,301432.0,0.6
2026-09-15,JEPI,MDLZ,MONDELEZ INTERNATIONAL,9509057.0,1.31
2026-09-15,JEPI,MDT,MEDTRONIC PLC COMMON,2699252.0,0.56
2026-09-15,JEPI,META,META PLATFORMS INC,1303299.0,1.94
2026-09-15,JEPI,MMM,3M CO COMMON STOCK USD,4655513.0,1.7
2026-09-15,JEPI,MNST,MONSTER BEVERAGE CORP,382653.0,0.04
2026-09-15,JEPI,MO,ALTRIA GROUP INC COMMON,1453956.0,0.22
2026-09-15,JEPI,MRK,MERCK & CO INC COMMON,1564620.0,0.5
2026-09-15,JEPI,MSFT,MICROSOFT CORP COMMON,1782618.0,1.96
2026-09-15,JEPI,MU,MICRON TECHNOLOGY INC,316580.0,0.65
2026-09-15,JEPI,NAN,SPX_26,823354.0,14.029999999999998
2026-09-15,JEPI,NEE,NEXTERA ENERGY INC,9352386.0,1.68
2026-09-15,JEPI,NFLX,NETFLIX INC COMMON STOCK,5335176.0,0.92
2026-09-15,JEPI,NVDA,NVIDIA CORP COMMON STOCK,3811892.0,1.79
2026-09-15,JEPI,NXPI,NXP SEMICONDUCTORS NV,715980.0,0.36
2026-09-15,JEPI,ORCL,ORACLE CORP COMMON STOCK,547096.0,0.17
2026-09-15,JEPI,PEP,PEPSICO INC COMMON STOCK,4125214.0,1.24
2026-09-15,JEPI,PG,THE PROCTER & GAMBLE,2159498.0,0.7
2026-09-15,JEPI,PGR,PROGRESSIVE CORP/THE,2009047.0,0.99
2026-09-15,JEPI,PLTR,PALANTIR TECHNOLOGIES,675979.0,0.26
2026-09-15,JEPI,PM,PHILIP MORRIS,3304568.0,1.42
2026-09-15,JEPI,REGN,REGENERON,603314.0,1.03
2026-09-15,JEPI,ROST,ROSS STORES INC COMMON,2571256.0,1.29
2026-09-15,JEPI,RTX,RTX CORP,2863252.0,1.24
2026-09-15,JEPI,SO,THE SOUTHERN COMPANY,3649573.0,0.69
2026-09-15,JEPI,SPGI,S&P GLOBAL INC COMMON,532691.0,0.49
2026-09-15,JEPI,SRE,SEMPRA COMMON STOCK USD,5349852.0,0.96
2026-09-15,JEPI,STX,SEAGATE TECHNOLOGY,174663.0,0.3
2026-09-15,JEPI,SYK,STRYKER CORP COMMON,1098647.0,0.69
2026-09-15,JEPI,T,AT&T INC COMMON STOCK,11659000.0,0.69
2026-09-15,JEPI,TDG,TRANSDIGM GROUP INC,54440.0,0.13
2026-09-15,JEPI,TJX,TJX COS INC/THE COMMON,1019968.0,0.28
2026-09-15,JEPI,TMO,THERMO FISHER SCIENTIFIC,199995.0,0.28
2026-09-15,JEPI,TMUS,T-MOBILE US INC COMMON,1636617.0,0.65
2026-09-15,JEPI,TOST,TOAST INC COMMON STOCK,1322626.0,0.09
2026-09-15,JEPI,TSLA,TESLA INC COMMON STOCK,529989.0,0.42
2026-09-15,JEPI,TT,TRANE TECHNOLOGIES PLC,1803943.0,1.69
2026-09-15,JEPI,TXN,TEXAS INSTRUMENTS INC,429200.0,0.25
2026-09-15,JEPI,UNH,UNITEDHEALTH GROUP INC,368667.0,0.31
2026-09-15,JEPI,UNP,UNION PACIFIC CORP,486653.0,0.31
2026-09-15,JEPI,UPS,UNITED PARCEL SERVICE,499992.0,0.11
2026-09-15,JEPI,USB,US BANCORP COMMON STOCK,2298914.0,0.32
2026-09-15,JEPI,V,VISA INC COMMON STOCK,1829945.0,1.52
2026-09-15,JEPI,VMC,VULCAN MATERIALS CO,359324.0,0.2
2026-09-15,JEPI,VRT,VERTIV HOLDINGS CO,1929142.0,1.0
2026-09-15,JEPI,VRTX,VERTEX PHARMACEUTICALS,977308.0,1.11
2026-09-15,JEPI,VTR,VENTAS INC REIT USD 0.25,3008871.0,0.59
