reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-14,ARKK,TESLA INC,TSLA,88160R101,1709212,624614433.28,9.76
2026-09-14,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,2805172,424170058.12,6.63
2026-09-14,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,3921752,355310731.2,5.55
2026-09-14,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5202662,307009084.62,4.8
2026-09-14,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1653087,289720027.62,4.53
2026-09-14,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5509839,284968873.08,4.45
2026-09-14,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2349965,264535560.05,4.13
2026-09-14,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3025946,207549636.14,3.24
2026-09-14,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1605854,204296745.88,3.19
2026-09-14,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1543985,198849828.15,3.11
2026-09-14,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,338162,174535553.06,2.73
2026-09-14,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,1937429,172411806.71,2.69
2026-09-14,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1018209,170275091.07,2.66
2026-09-14,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,876403,168208027.79,2.63
2026-09-14,ARKK,AMAZON.COM INC,AMZN,023135106,631678,162202276.84,2.53
2026-09-14,ARKK,NVIDIA CORP,NVDA,67066G104,741992,161969433.68,2.53
2026-09-14,ARKK,BLOCK INC,XYZ,852234103,2007530,159016451.3,2.48
2026-09-14,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,6354668,152448485.32,2.38
2026-09-14,ARKK,BULLISH,BLSH,G16910120,3982560,139867507.2,2.18
2026-09-14,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5274629,132023963.87,2.06
2026-09-14,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,191229,123922128.87,1.94
2026-09-14,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9922114,116485618.36,1.82
2026-09-14,ARKK,BROADCOM INC,AVGO,11135F101,311115,112620518.85,1.76
2026-09-14,ARKK,ALPHABET INC-CL C,GOOG,02079K107,326402,109491550.9,1.71
2026-09-14,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,273473,83827678.69,1.31
2026-09-14,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,959342,81798295.63,1.28
2026-09-14,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,14375706,80216439.48,1.25
2026-09-14,ARKK,ILLUMINA INC,ILMN,452327109,338901,69966111.45,1.09
2026-09-14,ARKK,NATERA INC,NTRA,632307104,211732,69645006.76,1.09
2026-09-14,ARKK,X-ENERGY INC,XE,98386P102,4512951,67378358.43,1.05
2026-09-14,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,152277,65972487.48,1.03
2026-09-14,ARKK,ROCKET LAB,RKLB UQ,773121108,1031676,64944004.2,1.01
2026-09-14,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1364535,63710139.15,1.0
2026-09-14,ARKK,TERADYNE INC,TER,880770102,168630,64032183.6,1.0
2026-09-14,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,19892714,63656684.8,0.99
2026-09-14,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,366915,55081279.8,0.86
2026-09-14,ARKK,VERACYTE INC,VCYT,92337F107,1230753,50300875.11,0.79
2026-09-14,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2191026,37948570.32,0.59
2026-09-14,ARKK,ELI LILLY & CO,LLY,532457108,27912,31141418.4,0.49
2026-09-14,ARKK,CERUS CORP,CERS,157085101,8924517,22222047.33,0.35
2026-09-14,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,997404,20237327.16,0.32
2026-09-14,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,12580890,16355157.0,0.26
2026-09-14,ARKK,ALPHABET INC-CL A,GOOGL,02079K305,93,31480.5,0.0
