Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-22,JEPI,AAPL,APPLE INC COMMON STOCK,2601355.0,1.94
2026-09-22,JEPI,ABBV,ABBVIE INC COMMON STOCK,2920609.0,1.7
2026-09-22,JEPI,ACN,ACCENTURE PLC COMMON,1382991.0,0.56
2026-09-22,JEPI,ADI,ANALOG DEVICES INC,357288.0,0.31
2026-09-22,JEPI,ADSK,AUTODESK INC COMMON,715834.0,0.35
2026-09-22,JEPI,AFRM,AFFIRM HOLDINGS INC,652509.0,0.1
2026-09-22,JEPI,AJG,ARTHUR J GALLAGHER & CO,1380324.0,0.7
2026-09-22,JEPI,AMD,ADVANCED MICRO DEVICES,920435.0,1.26
2026-09-22,JEPI,AMT,AMERICAN TOWER CORP REIT,745150.0,0.29
2026-09-22,JEPI,AMZN,AMAZON.COM INC COMMON,3343843.0,1.87
2026-09-22,JEPI,AON,AON PLC COMMON STOCK USD,1086395.0,0.68
2026-09-22,JEPI,APH,AMPHENOL CORP COMMON,3085228.0,0.56
2026-09-22,JEPI,AVGO,BROADCOM INC COMMON,2046837.0,1.64
2026-09-22,JEPI,AWK,AMERICAN WATER WORKS CO,453223.0,0.13
2026-09-22,JEPI,AXP,AMERICAN EXPRESS CO,712429.0,0.48
2026-09-22,JEPI,AZO,AUTOZONE INC COMMON,58650.0,0.37
2026-09-22,JEPI,BAC,BANK OF AMERICA CORP,1512292.0,0.19
2026-09-22,JEPI,BBY,BEST BUY CO INC COMMON,292594.0,0.06
2026-09-22,JEPI,BKR,BAKER HUGHES CO COMMON,1656930.0,0.21
2026-09-22,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,4714269.0,0.64
2026-09-22,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,202620.0,0.22
2026-09-22,JEPI,BURL,BURLINGTON STORES INC,668678.0,0.38
2026-09-22,JEPI,C,CITIGROUP INC COMMON,4150162.0,1.21
2026-09-22,JEPI,CB,CHUBB LTD COMMON STOCK,1067540.0,0.79
2026-09-22,JEPI,CDNS,CADENCE DESIGN SYSTEMS,723169.0,0.48
2026-09-22,JEPI,CHD,CHURCH & DWIGHT CO INC,1930189.0,0.41
2026-09-22,JEPI,CMG,CHIPOTLE MEXICAN GRILL,12468545.0,0.89
2026-09-22,JEPI,CMI,CUMMINS INC COMMON STOCK,318587.0,0.37
2026-09-22,JEPI,CMS,CMS ENERGY CORP COMMON,481221.0,0.07
2026-09-22,JEPI,COP,CONOCOPHILLIPS COMMON,2304684.0,0.63
