reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-17,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,2539630,184580308.4,9.61
2026-09-17,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1195030,170972942.1,8.9
2026-09-17,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2373943,166104791.71,8.65
2026-09-17,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2061984,107656184.64,5.61
2026-09-17,ARKG,PERSONALIS INC,PSNL,71535D106,6526757,105146055.27,5.47
2026-09-17,ARKG,GUARDANT HEALTH INC,GH,40131M109,562957,98461179.3,5.13
2026-09-17,ARKG,NATERA INC,NTRA,632307104,238660,82418844.4,4.29
2026-09-17,ARKG,ABSCI CORP,ABSI,00091E109,10224153,82202190.12,4.28
2026-09-17,ARKG,ILLUMINA INC,ILMN,452327109,357576,81859873.68,4.26
2026-09-17,ARKG,CAREDX INC,CDNA,14167L103,1454081,77866037.55,4.05
2026-09-17,ARKG,ELI LILLY & CO,LLY,532457108,63112,71810095.84,3.74
2026-09-17,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4436220,61219836.0,3.19
2026-09-17,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2434844,56244896.4,2.93
2026-09-17,ARKG,SCHRODINGER INC,SDGR,80810D103,2169754,51922213.22,2.7
2026-09-17,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1763761,48803266.87,2.54
2026-09-17,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,498013,48516426.46,2.53
2026-09-17,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,13554407,43238558.33,2.25
2026-09-17,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2724143,42496630.8,2.21
2026-09-17,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1671634,42041595.1,2.19
2026-09-17,ARKG,VERACYTE INC,VCYT,92337F107,916952,35302652.0,1.84
2026-09-17,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,4741254,34421504.04,1.79
2026-09-17,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,747018,33496287.12,1.74
2026-09-17,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2720249,31255661.01,1.63
2026-09-17,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,951248,27947666.24,1.46
2026-09-17,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1518877,23815991.36,1.24
2026-09-17,ARKG,PRIME MEDICINE INC,PRME,74168J101,7466935,22400805.0,1.17
2026-09-17,ARKG,CERUS CORP,CERS,157085101,7428462,18794008.86,0.98
2026-09-17,ARKG,908 DEVICES INC,MASS,65443P102,1893527,18783787.84,0.98
2026-09-17,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,10564403,14156300.02,0.74
2026-09-17,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,397539,11568384.9,0.6
2026-09-17,ARKG,FREENOME INC,FRNM,35661P100,717003,10561454.19,0.55
2026-09-17,ARKG,QUANTUM-SI INC,QSI,74765K105,6718918,4905482.03,0.26
