date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/22/2026,ARKK,TESLA INC,TSLA,88160R101,"2,378,125","$892,510,312.50",9.19%
09/22/2026,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"3,903,199","$592,700,768.15",6.10%
09/22/2026,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,"7,118,053","$555,421,675.59",5.72%
09/22/2026,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"5,298,715","$500,675,580.35",5.15%
09/22/2026,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,249,266","$452,214,929.30",4.65%
09/22/2026,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"7,666,828","$447,206,077.24",4.60%
09/22/2026,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"3,269,495","$403,128,733.50",4.15%
09/22/2026,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,213,332","$367,036,845.56",3.78%
09/22/2026,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"4,138,540","$327,358,514.00",3.37%
09/22/2026,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,078,850","$286,714,992.00",2.95%
09/22/2026,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"454,363","$279,669,513.76",2.88%
09/22/2026,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,"1,218,973","$254,143,680.77",2.62%
09/22/2026,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,368,255","$250,513,807.95",2.58%
09/22/2026,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,"2,831,675","$241,909,995.25",2.49%
09/22/2026,ARKK,NVIDIA CORP,NVDA,67066G104,"1,032,275","$234,718,689.50",2.42%
09/22/2026,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"8,842,207","$223,354,148.82",2.30%
09/22/2026,ARKK,BULLISH,BLSH,G16910120,"5,516,038","$221,413,765.32",2.28%
09/22/2026,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"298,147","$220,999,973.02",2.27%
09/22/2026,ARKK,AMAZON.COM INC,AMZN,023135106,"850,850","$219,902,182.50",2.26%
09/22/2026,ARKK,BLOCK INC,XYZ,852234103,"2,793,037","$217,605,512.67",2.24%
09/22/2026,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"7,124,881","$201,277,888.25",2.07%
09/22/2026,ARKK,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"254,476","$172,563,178.42",1.78%
09/22/2026,ARKK,BROADCOM INC,AVGO,11135F101,"432,517","$156,856,615.22",1.61%
09/22/2026,ARKK,ALPHABET INC-CL C,GOOG,02079K107,"400,466","$140,511,505.42",1.45%
09/22/2026,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"138,183,932","$138,183,932.30",1.42%
09/22/2026,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,"380,451","$133,793,203.17",1.38%
09/22/2026,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,"1,303,338","$127,505,556.54",1.31%
09/22/2026,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"9,839,063","$120,233,349.86",1.24%
09/22/2026,ARKK,ILLUMINA INC,ILMN,452327109,"458,176","$109,421,592.32",1.13%
09/22/2026,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"27,681,073","$109,893,859.81",1.13%
09/22/2026,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"20,004,071","$108,622,105.53",1.12%
09/22/2026,ARKK,NATERA INC,NTRA,632307104,"283,249","$104,983,409.36",1.08%
09/22/2026,ARKK,X-ENERGY INC,XE,98386P102,"6,279,891","$102,801,815.67",1.06%
09/22/2026,ARKK,ROCKET LAB,RKLB UQ,773121108,"1,435,548","$100,330,449.72",1.03%
09/22/2026,ARKK,KALSHI INC.,,PPKALSHIC,"90,024","$95,999,805.72",0.99%
09/22/2026,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"211,776","$94,269,968.64",0.97%
09/22/2026,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,898,223","$92,234,655.57",0.95%
09/22/2026,ARKK,TERADYNE INC,TER,880770102,"234,139","$89,333,394.06",0.92%
09/22/2026,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,"510,554","$75,291,398.38",0.77%
09/22/2026,ARKK,VERACYTE INC,VCYT,92337F107,"1,712,154","$71,088,634.08",0.73%
09/22/2026,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"3,048,653","$51,735,641.41",0.53%
09/22/2026,ARKK,ELI LILLY & CO,LLY,532457108,"38,730","$45,116,189.70",0.46%
09/22/2026,ARKK,CERUS CORP,CERS,157085101,"12,418,731","$31,791,951.36",0.33%
09/22/2026,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,"1,390,049","$28,899,118.71",0.30%
09/22/2026,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"17,506,686","$23,809,092.96",0.25%
09/22/2026,ARKK,BRERA HOLDINGS PLC WTS,,BREADUMMY,"431,626","$733,763.69",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above, or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions, and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities, or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form or referred to in any other publication without written permission."
