reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-22,ARKK,TESLA INC,TSLA,88160R101,2378125,892510312.5,9.19
2026-09-22,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,3903199,592700768.15,6.1
2026-09-22,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,7118053,555421675.59,5.72
2026-09-22,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,5298715,500675580.35,5.15
2026-09-22,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2249266,452214929.3,4.65
2026-09-22,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,7666828,447206077.24,4.6
2026-09-22,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,3269495,403128733.5,4.15
2026-09-22,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2213332,367036845.56,3.78
2026-09-22,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,4138540,327358514.0,3.37
2026-09-22,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,2078850,286714992.0,2.95
2026-09-22,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,454363,279669513.76,2.88
2026-09-22,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,1218973,254143680.77,2.62
2026-09-22,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1368255,250513807.95,2.58
2026-09-22,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,2831675,241909995.25,2.49
2026-09-22,ARKK,NVIDIA CORP,NVDA,67066G104,1032275,234718689.5,2.42
2026-09-22,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,8842207,223354148.82,2.3
2026-09-22,ARKK,BULLISH,BLSH,G16910120,5516038,221413765.32,2.28
2026-09-22,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,298147,220999973.02,2.27
2026-09-22,ARKK,AMAZON.COM INC,AMZN,023135106,850850,219902182.5,2.26
2026-09-22,ARKK,BLOCK INC,XYZ,852234103,2793037,217605512.67,2.24
2026-09-22,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,7124881,201277888.25,2.07
2026-09-22,ARKK,BROADCOM INC,AVGO,11135F101,432517,156856615.22,1.61
2026-09-22,ARKK,ALPHABET INC-CL C,GOOG,02079K107,400466,140511505.42,1.45
2026-09-22,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,380451,133793203.17,1.38
2026-09-22,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,1303338,127505556.54,1.31
2026-09-22,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9839063,120233349.86,1.24
2026-09-22,ARKK,ILLUMINA INC,ILMN,452327109,458176,109421592.32,1.13
2026-09-22,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,27681073,109893859.81,1.13
2026-09-22,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,20004071,108622105.53,1.12
2026-09-22,ARKK,NATERA INC,NTRA,632307104,283249,104983409.36,1.08
2026-09-22,ARKK,X-ENERGY INC,XE,98386P102,6279891,102801815.67,1.06
2026-09-22,ARKK,ROCKET LAB,RKLB UQ,773121108,1435548,100330449.72,1.03
2026-09-22,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,211776,94269968.64,0.97
2026-09-22,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1898223,92234655.57,0.95
2026-09-22,ARKK,TERADYNE INC,TER,880770102,234139,89333394.06,0.92
2026-09-22,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,510554,75291398.38,0.77
2026-09-22,ARKK,VERACYTE INC,VCYT,92337F107,1712154,71088634.08,0.73
2026-09-22,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,3048653,51735641.41,0.53
2026-09-22,ARKK,ELI LILLY & CO,LLY,532457108,38730,45116189.7,0.46
2026-09-22,ARKK,CERUS CORP,CERS,157085101,12418731,31791951.36,0.33
2026-09-22,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,1390049,28899118.71,0.3
2026-09-22,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,17506686,23809092.96,0.25
