date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/25/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,176,903","$216,585,459.09",9.94%
09/25/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,496,137","$209,950,083.07",9.64%
09/25/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,406,503","$197,910,806.72",9.08%
09/25/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,090,265","$116,427,760.50",5.34%
09/25/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,616,275","$109,631,676.75",5.03%
09/25/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,364,381","$107,219,521.45",4.92%
09/25/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"570,668","$100,694,368.60",4.62%
09/25/2026,ARKG,ILLUMINA INC,ILMN,452327109,"362,471","$99,280,806.90",4.56%
09/25/2026,ARKG,NATERA INC,NTRA,632307104,"241,927","$98,897,338.33",4.54%
09/25/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,474,024","$90,460,852.88",4.15%
09/25/2026,ARKG,ELI LILLY & CO,LLY,532457108,"63,970","$75,605,503.30",3.47%
09/25/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,641,723","$65,144,889.18",2.99%
09/25/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,199,509","$64,775,540.05",2.97%
09/25/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,497,061","$58,866,528.49",2.70%
09/25/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"13,740,307","$53,449,794.23",2.45%
09/25/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,787,950","$52,869,681.50",2.43%
09/25/2026,ARKG,VERACYTE INC,VCYT,92337F107,"1,034,667","$50,222,736.18",2.30%
09/25/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"4,806,275","$45,227,047.75",2.08%
09/25/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"504,833","$44,667,623.84",2.05%
09/25/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,694,558","$40,076,296.70",1.84%
09/25/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,761,499","$38,992,365.88",1.79%
09/25/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"854,168","$37,421,100.08",1.72%
09/25/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"964,294","$32,014,560.80",1.47%
09/25/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,583,638","$31,417,038.08",1.44%
09/25/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,539,700","$24,619,803.00",1.13%
09/25/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,569,345","$23,237,889.15",1.07%
09/25/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,919,498","$22,112,616.96",1.01%
09/25/2026,ARKG,CERUS CORP,CERS,157085101,"7,530,344","$19,654,197.84",0.90%
09/25/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,709,295","$16,920,686.10",0.78%
09/25/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"728,442","$15,741,631.62",0.72%
09/25/2026,ARKG,FREENOME INC,FRNM,35661P100,"726,837","$11,636,660.37",0.53%
09/25/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,811,065","$5,346,686.03",0.25%
09/25/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,860,795","$1,860,794.64",0.09%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
