reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-23,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,2631217,212339211.9,9.39
2026-09-23,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1242869,204576237.4,9.04
2026-09-23,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2536743,195811192.17,8.66
2026-09-23,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2203389,130066052.67,5.75
2026-09-23,ARKG,ABSCI CORP,ABSI,00091E109,10925293,117009888.03,5.17
2026-09-23,ARKG,PERSONALIS INC,PSNL,71535D106,6974347,114100316.92,5.04
2026-09-23,ARKG,GUARDANT HEALTH INC,GH,40131M109,601512,106563865.92,4.71
2026-09-23,ARKG,NATERA INC,NTRA,632307104,254995,99677545.5,4.41
2026-09-23,ARKG,ILLUMINA INC,ILMN,452327109,382051,94542340.46,4.18
2026-09-23,ARKG,CAREDX INC,CDNA,14167L103,1553796,87773936.04,3.88
2026-09-23,ARKG,ELI LILLY & CO,LLY,532457108,67402,78869776.28,3.49
2026-09-23,ARKG,SCHRODINGER INC,SDGR,80810D103,2318529,71178840.3,3.15
2026-09-23,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2715805,70420823.65,3.11
2026-09-23,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4740425,70063481.5,3.1
2026-09-23,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14483907,58659823.35,2.59
2026-09-23,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1884706,52884850.36,2.34
2026-09-23,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5066359,50308944.87,2.22
2026-09-23,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,532113,48315860.4,2.14
2026-09-23,ARKG,VERACYTE INC,VCYT,92337F107,1068702,46338918.72,2.05
2026-09-23,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1786254,45853140.18,2.03
2026-09-23,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2910923,41859072.74,1.85
2026-09-23,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,900368,41191836.0,1.82
2026-09-23,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2723426,34560275.94,1.53
2026-09-23,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1016478,33767399.16,1.49
2026-09-23,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1622992,28337440.32,1.25
2026-09-23,ARKG,PRIME MEDICINE INC,PRME,74168J101,7978985,28245606.9,1.25
2026-09-23,ARKG,908 DEVICES INC,MASS,65443P102,2023382,22621410.76,1.0
2026-09-23,ARKG,CERUS CORP,CERS,157085101,7937872,21194118.24,0.94
2026-09-23,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11288863,16594628.61,0.73
2026-09-23,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,576129,16171941.03,0.71
2026-09-23,ARKG,FREENOME INC,FRNM,35661P100,766173,12607376.72,0.56
2026-09-23,ARKG,QUANTUM-SI INC,QSI,74765K105,7179653,5633873.71,0.25
