date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/23/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,631,217","$212,339,211.90",9.39%
09/23/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,242,869","$204,576,237.40",9.04%
09/23/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,536,743","$195,811,192.17",8.66%
09/23/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,203,389","$130,066,052.67",5.75%
09/23/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,925,293","$117,009,888.03",5.17%
09/23/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,974,347","$114,100,316.92",5.04%
09/23/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"601,512","$106,563,865.92",4.71%
09/23/2026,ARKG,NATERA INC,NTRA,632307104,"254,995","$99,677,545.50",4.41%
09/23/2026,ARKG,ILLUMINA INC,ILMN,452327109,"382,051","$94,542,340.46",4.18%
09/23/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,553,796","$87,773,936.04",3.88%
09/23/2026,ARKG,ELI LILLY & CO,LLY,532457108,"67,402","$78,869,776.28",3.49%
09/23/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,318,529","$71,178,840.30",3.15%
09/23/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,715,805","$70,420,823.65",3.11%
09/23/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,740,425","$70,063,481.50",3.10%
09/23/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"14,483,907","$58,659,823.35",2.59%
09/23/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,884,706","$52,884,850.36",2.34%
09/23/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,066,359","$50,308,944.87",2.22%
09/23/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"532,113","$48,315,860.40",2.14%
09/23/2026,ARKG,VERACYTE INC,VCYT,92337F107,"1,068,702","$46,338,918.72",2.05%
09/23/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,786,254","$45,853,140.18",2.03%
09/23/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,910,923","$41,859,072.74",1.85%
09/23/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"900,368","$41,191,836.00",1.82%
09/23/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,723,426","$34,560,275.94",1.53%
09/23/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"1,016,478","$33,767,399.16",1.49%
09/23/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,622,992","$28,337,440.32",1.25%
09/23/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,978,985","$28,245,606.90",1.25%
09/23/2026,ARKG,908 DEVICES INC,MASS,65443P102,"2,023,382","$22,621,410.76",1.00%
09/23/2026,ARKG,CERUS CORP,CERS,157085101,"7,937,872","$21,194,118.24",0.94%
09/23/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,288,863","$16,594,628.61",0.73%
09/23/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"576,129","$16,171,941.03",0.71%
09/23/2026,ARKG,FREENOME INC,FRNM,35661P100,"766,173","$12,607,376.72",0.56%
09/23/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,179,653","$5,633,873.71",0.25%
09/23/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"3,798,375","$3,798,374.54",0.17%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
