reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-17,ARKF,BLOCK INC,XYZ,852234103,790528,60578160.64,7.81
2026-09-17,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,422127,54859624.92,7.07
2026-09-17,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,593572,47752867.4,6.16
2026-09-17,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,45286118.64,5.84
2026-09-17,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,42153055.34,5.44
2026-09-17,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,34643997.68,4.47
2026-09-17,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,192421,33546677.14,4.33
2026-09-17,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,29681524.73,3.83
2026-09-17,ARKF,AMAZON.COM INC,AMZN,023135106,117160,28816673.6,3.72
2026-09-17,ARKF,BULLISH,BLSH,G16910120,745851,23926900.08,3.09
2026-09-17,ARKF,NVIDIA CORP,NVDA,67066G104,111999,23956586.1,3.09
2026-09-17,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,23908871.16,3.08
2026-09-17,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,19151273.16,2.47
2026-09-17,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,19099299.52,2.46
2026-09-17,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,16753169.46,2.16
2026-09-17,ARKF,SEA LTD-ADR,SE,81141R100,152376,15770916.0,2.03
2026-09-17,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,320209,15187512.87,1.96
2026-09-17,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,14999279.33,1.93
2026-09-17,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,14944160.06,1.93
2026-09-17,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,14493756.68,1.87
2026-09-17,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,13786073.0,1.78
2026-09-17,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,26224,13439800.0,1.73
2026-09-17,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12384797.22,1.6
2026-09-17,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,11794558.18,1.52
2026-09-17,ARKF,DOORDASH INC - A,DASH,25809K105,56481,11113201.56,1.43
2026-09-17,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,9892085.5,1.28
2026-09-17,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9590574.0,1.24
2026-09-17,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,9167574.36,1.18
2026-09-17,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7001790.75,0.9
2026-09-17,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4658052.43,0.6
2026-09-17,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,4595212.15,0.59
2026-09-17,ARKF,PAYPAY CORP,PAYP,70450C101,235647,4159169.55,0.54
2026-09-17,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,3904428.25,0.5
2026-09-17,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,402842,3178423.38,0.41
2026-09-17,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,795720.36,0.1
2026-09-17,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,462011.89,0.06
