date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/17/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$60,578,160.64",7.81%
09/17/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$54,859,624.92",7.07%
09/17/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$47,752,867.40",6.16%
09/17/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$45,286,118.64",5.84%
09/17/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$42,153,055.34",5.44%
09/17/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"1,630,859","$41,032,249.35",5.29%
09/17/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$34,643,997.68",4.47%
09/17/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$33,546,677.14",4.33%
09/17/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$29,681,524.73",3.83%
09/17/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$28,816,673.60",3.72%
09/17/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$23,926,900.08",3.09%
09/17/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$23,956,586.10",3.09%
09/17/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$23,908,871.16",3.08%
09/17/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.80%
09/17/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$19,151,273.16",2.47%
09/17/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$19,099,299.52",2.46%
09/17/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$16,753,169.46",2.16%
09/17/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$15,770,916.00",2.03%
09/17/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"320,209","$15,187,512.87",1.96%
09/17/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$14,999,279.33",1.93%
09/17/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$14,944,160.06",1.93%
09/17/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$14,493,756.68",1.87%
09/17/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$13,786,073.00",1.78%
09/17/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,224","$13,439,800.00",1.73%
09/17/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"13,150,667","$13,150,666.71",1.70%
09/17/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,384,797.22",1.60%
