reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-28,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,477441,73683469.53,8.87
2026-08-28,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,558380,52621731.2,6.34
2026-08-28,ARKF,BLOCK INC,XYZ,852234103,614266,52120470.1,6.28
2026-08-28,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,48868948.48,5.89
2026-08-28,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,47602033.92,5.73
2026-08-28,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,39152615.63,4.72
2026-08-28,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,209815,39010902.95,4.7
2026-08-28,ARKF,AMAZON.COM INC,AMZN,023135106,117160,30023421.6,3.62
2026-08-28,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,25175801.3,3.03
2026-08-28,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,25092027.0,3.02
2026-08-28,ARKF,BULLISH,BLSH,G16910120,745851,25030759.56,3.01
2026-08-28,ARKF,NVIDIA CORP,NVDA,67066G104,104539,23832801.22,2.87
2026-08-28,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,21812435.82,2.63
2026-08-28,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,18824363.58,2.27
2026-08-28,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,38312,18262181.04,2.2
2026-08-28,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,17977193.18,2.17
2026-08-28,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,18038930.72,2.17
2026-08-28,ARKF,SEA LTD-ADR,SE,81141R100,152376,18029128.32,2.17
2026-08-28,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,16102034.88,1.94
2026-08-28,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,15176120.0,1.83
2026-08-28,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,379082,14461978.3,1.74
2026-08-28,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,13959471.0,1.68
2026-08-28,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,13378693.43,1.61
2026-08-28,ARKF,DOORDASH INC - A,DASH,25809K105,56481,13097379.09,1.58
2026-08-28,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12328803.48,1.48
2026-08-28,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9597424.41,1.16
2026-08-28,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,9391768.1,1.13
2026-08-28,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7993194.75,0.96
2026-08-28,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,7869719.56,0.95
2026-08-28,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,5199883.95,0.63
2026-08-28,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4834883.52,0.58
2026-08-28,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4194414.43,0.51
2026-08-28,ARKF,PAYPAY CORP,PAYP,70450C101,235647,3581834.4,0.43
2026-08-28,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,387491,3448669.9,0.42
2026-08-28,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,916638.65,0.11
2026-08-28,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,500947.17,0.06
