date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/28/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$18,029,128.32",2.17%
08/28/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$16,102,034.88",1.94%
08/28/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$15,176,120.00",1.83%
08/28/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"379,082","$14,461,978.30",1.74%
08/28/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$13,959,471.00",1.68%
08/28/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$13,378,693.43",1.61%
08/28/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$13,097,379.09",1.58%
08/28/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,328,803.48",1.48%
08/28/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,597,424.41",1.16%
08/28/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$9,391,768.10",1.13%
08/28/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,993,194.75",0.96%
08/28/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$7,869,719.56",0.95%
08/28/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"146,765","$5,199,883.95",0.63%
08/28/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,834,883.52",0.58%
08/28/2026,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"39,943","$4,194,414.43",0.51%
08/28/2026,ARKF,PAYPAY CORP,PAYP,70450C101,"235,647","$3,581,834.40",0.43%
08/28/2026,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"387,491","$3,448,669.90",0.42%
08/28/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,411,138","$1,411,138.27",0.17%
08/28/2026,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,"390,059","$916,638.65",0.11%
08/28/2026,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"4,307","$500,947.17",0.06%
08/28/2026,ARKF,BRERA HOLDINGS PLC-CL B,,G13311132,"53,544","$243,625.20",0.03%
08/28/2026,ARKF,BRERA HOLDINGS PLC WTS,,BREADUMMY,"78,805","$163,915.02",0.02%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
