reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-26,ARKW,TESLA INC,TSLA,88160R101,384341,134615435.25,7.38
2026-08-26,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,202049,96817839.82,5.31
2026-08-26,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,843006,94492542.54,5.18
2026-08-26,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,980067,90185765.34,4.95
2026-08-26,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,545126,83883988.88,4.6
2026-08-26,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,559525,77186473.75,4.23
2026-08-26,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,385874,72220177.84,3.96
2026-08-26,ARKW,AMAZON.COM INC,AMZN,023135106,272733,71199676.98,3.91
2026-08-26,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,753359,66325726.36,3.64
2026-08-26,ARKW,BLOCK INC,XYZ,852234103,762209,63049928.48,3.46
2026-08-26,ARKW,ALPHABET INC-CL C,GOOG,02079K107,182377,62617319.18,3.44
2026-08-26,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,292758,50568089.34,2.77
2026-08-26,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,81198,46286919.9,2.54
2026-08-26,ARKW,NVIDIA CORP,NVDA,67066G104,199008,42398654.4,2.33
2026-08-26,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,226639,41682311.69,2.29
2026-08-26,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92944,38795755.04,2.13
2026-08-26,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170894,38107653.06,2.09
2026-08-26,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1507414,37414015.48,2.05
2026-08-26,ARKW,BROADCOM INC,AVGO,11135F101,103234,36827697.16,2.02
2026-08-26,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,194378,36033793.64,1.98
2026-08-26,ARKW,EVERPURE INC-A,P,74624M102,327759,33696902.79,1.85
2026-08-26,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,116077,32220653.66,1.77
2026-08-26,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,824814,32266723.68,1.77
2026-08-26,ARKW,RUBRIK INC-A,RBRK,781154109,329996,30574129.4,1.68
2026-08-26,ARKW,BULLISH,BLSH,G16910120,864445,27679528.9,1.52
2026-08-26,ARKW,TOAST INC-CLASS A,TOST,888787108,711629,26187947.2,1.44
2026-08-26,ARKW,GITLAB INC-CL A,GTLB,37637K108,626189,26087033.74,1.43
2026-08-26,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,41160,22743781.2,1.25
2026-08-26,ARKW,MERCADOLIBRE INC,MELI,58733R102,11040,22046880.0,1.21
2026-08-26,ARKW,DOORDASH INC - A,DASH,25809K105,93477,21826879.5,1.2
2026-08-26,ARKW,NETFLIX INC,NFLX,64110L106,265218,21808876.14,1.2
2026-08-26,ARKW,FIGMA INC-CL A,FIG,316841105,794532,21666887.64,1.19
2026-08-26,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2408464,19147288.8,1.05
2026-08-26,ARKW,SNOWFLAKE INC,SNOW,833445109,54554,17294709.08,0.95
2026-08-26,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,622471,16053527.09,0.88
2026-08-26,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63571,12110275.5,0.66
2026-08-26,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,795185,7514498.25,0.41
2026-08-26,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,12197,4231871.12,0.23
2026-08-26,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,473568,3779072.64,0.21
